Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAACgen12_uff_E=1551.73, -4.5,17.147,17.627
6LU7_idAAACgen12_uff_E=1551.73, -4.5,29.734,31.019
6LU7_idAAACgen12_uff_E=1551.73, -4.3,17.148,17.464
6LU7_idAAACgen12_uff_E=1551.73, -4.1, 1.719, 2.377
6LU7_idAAACgen12_uff_E=1551.73, -4.1,29.792,31.165
6LU7_idAAACgen12_uff_E=1551.73, -4.0,17.300,17.690
6LU7_idAAACgen12_uff_E=1551.73, -3.9, 2.819, 4.145
6LU7_idAAACgen12_uff_E=1551.73, -3.7, 5.296, 5.573
6LU7_idAAACgen12_uff_E=800.19, -7.3, 0.000, 0.000
6LU7_idAAACgen12_uff_E=800.19, -7.0, 4.567, 5.847
6LU7_idAAACgen12_uff_E=800.19, -6.9,21.376,24.731
6LU7_idAAACgen12_uff_E=800.19, -6.9, 2.866, 5.058
6LU7_idAAACgen12_uff_E=800.19, -6.7, 3.203, 5.725
6LU7_idAAACgen12_uff_E=800.19, -6.5, 2.942, 4.730
6LU7_idAAACgen12_uff_E=800.19, -6.5, 4.207, 5.282
6LU7_idAAACgen12_uff_E=800.19, -6.5, 2.528, 5.899
6LU7_idAAACgen12_uff_E=800.19, -6.4, 2.030, 2.568
6LU7_idAAADgen12_uff_E=340.54, -6.1, 0.000, 0.000
6LU7_idAAADgen12_uff_E=340.54, -6.0, 1.146, 1.715
6LU7_idAAADgen12_uff_E=340.54, -5.3, 3.859, 4.805
6LU7_idAAADgen12_uff_E=340.54, -5.0,18.936,20.195
6LU7_idAAADgen12_uff_E=340.54, -5.0, 2.791, 4.313
6LU7_idAAADgen12_uff_E=340.54, -5.0,22.575,24.618
6LU7_idAAADgen12_uff_E=340.54, -4.9,32.277,33.240
6LU7_idAAADgen12_uff_E=340.54, -4.9,18.203,19.137
6LU7_idAAADgen12_uff_E=340.54, -4.8,31.378,32.285
6LU7_idAAADgen12_uff_E=50.03, -4.2, 0.000, 0.000
6LU7_idAAADgen12_uff_E=50.03, -4.1,17.930,18.319
6LU7_idAAADgen12_uff_E=50.03, -4.1, 0.713, 2.781
6LU7_idAAADgen12_uff_E=50.03, -4.0, 0.830, 3.305
6LU7_idAAADgen12_uff_E=50.03, -3.9,18.784,19.737
6LU7_idAAADgen12_uff_E=50.03, -3.9,18.638,18.945
6LU7_idAAADgen12_uff_E=50.03, -3.9,18.104,18.361
6LU7_idAAADgen12_uff_E=50.03, -3.5,40.730,41.950
6LU7_idAAADgen12_uff_E=50.03, -3.4,40.408,41.518
6LU7_idAAAEgen12_uff_E=-0.33, -2.6, 0.000, 0.000
6LU7_idAAAEgen12_uff_E=-0.33, -2.6,17.850,18.159
6LU7_idAAAEgen12_uff_E=-0.33, -2.6, 0.298, 2.241
6LU7_idAAAEgen12_uff_E=-0.33, -2.6,17.581,18.021
6LU7_idAAAEgen12_uff_E=-0.33, -2.5,10.601,11.348
6LU7_idAAAEgen12_uff_E=-0.33, -2.5,18.257,18.662
6LU7_idAAAEgen12_uff_E=-0.33, -2.4,31.032,31.618
6LU7_idAAAEgen12_uff_E=-0.33, -2.4,55.806,56.247
6LU7_idAAAEgen12_uff_E=-0.33, -2.4,18.920,19.289
6LU7_idAAAEgen12_uff_E=1903.85,-13.0, 0.000, 0.000
6LU7_idAAAEgen12_uff_E=1903.85,-11.4, 5.291, 9.540
6LU7_idAAAEgen12_uff_E=1903.85,-11.4, 2.468,24.244
6LU7_idAAAEgen12_uff_E=1903.85,-11.3, 1.628,22.874
6LU7_idAAAEgen12_uff_E=1903.85,-11.1, 1.907, 6.127
6LU7_idAAAEgen12_uff_E=1903.85,-11.1, 2.408,30.648
6LU7_idAAAEgen12_uff_E=1903.85,-11.0, 2.496,25.743
6LU7_idAAAEgen12_uff_E=1903.85,-10.7,20.797,33.049
6LU7_idAAAEgen12_uff_E=1903.85,-10.5,28.052,44.136
6LU7_idAAAFgen12_uff_E=-0.36, -2.6, 0.000, 0.000
6LU7_idAAAFgen12_uff_E=-0.36, -2.6,17.856,18.523
6LU7_idAAAFgen12_uff_E=-0.36, -2.6,17.955,18.484
6LU7_idAAAFgen12_uff_E=-0.36, -2.6,18.354,18.999
6LU7_idAAAFgen12_uff_E=-0.36, -2.4,31.033,31.750
6LU7_idAAAFgen12_uff_E=-0.36, -2.3,54.889,55.503
6LU7_idAAAFgen12_uff_E=-0.36, -2.3,30.229,31.035
6LU7_idAAAFgen12_uff_E=-0.36, -2.3, 9.587,10.024
6LU7_idAAAFgen12_uff_E=-0.36, -2.3,55.478,56.082
6LU7_idAAAFgen12_uff_E=36354.99, -3.7, 0.000, 0.000
6LU7_idAAAFgen12_uff_E=36354.99, -3.7,19.484,20.405
6LU7_idAAAFgen12_uff_E=36354.99, -3.6,23.688,25.249
6LU7_idAAAFgen12_uff_E=36354.99, -3.6,23.191,34.972
6LU7_idAAAFgen12_uff_E=36354.99, -3.6,18.740,19.738
6LU7_idAAAFgen12_uff_E=36354.99, -3.5,23.239,24.154
6LU7_idAAAFgen12_uff_E=36354.99, -3.5, 1.361,30.189
6LU7_idAAAFgen12_uff_E=36354.99, -3.5,23.325,23.870
6LU7_idAAAFgen12_uff_E=36354.99, -3.4,15.639,17.269
6LU7_idAAAGgen12_uff_E=-0.36, -2.6, 0.000, 0.000
6LU7_idAAAGgen12_uff_E=-0.36, -2.6, 0.954, 2.411
6LU7_idAAAGgen12_uff_E=-0.36, -2.6,17.701,18.086
6LU7_idAAAGgen12_uff_E=-0.36, -2.5,18.261,18.575
6LU7_idAAAGgen12_uff_E=-0.36, -2.4,30.425,31.026
6LU7_idAAAGgen12_uff_E=-0.36, -2.3,54.598,55.194
6LU7_idAAAGgen12_uff_E=-0.36, -2.3,47.636,47.771
6LU7_idAAAGgen12_uff_E=-0.36, -2.3,47.818,48.014
6LU7_idAAAGgen12_uff_E=-0.36, -2.2,26.875,27.473
6LU7_idAAAHgen12_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAHgen12_uff_E=0.00, -2.2, 0.060, 2.021
6LU7_idAAAHgen12_uff_E=0.00, -2.1,17.749,18.027
6LU7_idAAAHgen12_uff_E=0.00, -2.1,17.586,17.791
6LU7_idAAAHgen12_uff_E=0.00, -2.1,11.345,11.828
6LU7_idAAAHgen12_uff_E=0.00, -2.1,11.086,11.706
6LU7_idAAAHgen12_uff_E=0.00, -2.0,54.582,54.895
6LU7_idAAAHgen12_uff_E=0.00, -2.0,54.622,54.912
6LU7_idAAAHgen12_uff_E=0.00, -2.0,30.928,31.427
6LU7_idAAAHgen12_uff_E=18421.25, -3.1, 0.000, 0.000
6LU7_idAAAHgen12_uff_E=18421.25, -3.0, 0.679,27.160
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,19.654,21.339
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,28.487,28.920
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,33.166,41.945
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,15.426,20.651
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,27.821,37.801
6LU7_idAAAHgen12_uff_E=18421.25, -2.9,32.163,32.489
6LU7_idAAAHgen12_uff_E=18421.25, -2.8,27.692,27.906
6LU7_idAAAIgen12_uff_E=-0.36, -2.6, 0.000, 0.000
6LU7_idAAAIgen12_uff_E=-0.36, -2.6,17.867,18.243
6LU7_idAAAIgen12_uff_E=-0.36, -2.6,17.872,18.371
6LU7_idAAAIgen12_uff_E=-0.36, -2.6, 0.194, 2.182
6LU7_idAAAIgen12_uff_E=-0.36, -2.3,40.348,40.898
6LU7_idAAAIgen12_uff_E=-0.36, -2.3,32.239,33.097
6LU7_idAAAIgen12_uff_E=-0.36, -2.3, 1.058, 1.948
6LU7_idAAAIgen12_uff_E=-0.36, -2.3,17.612,17.685
6LU7_idAAAIgen12_uff_E=-0.36, -2.2,32.570,33.544
6LU7_idAAAIgen12_uff_E=64757.57, -1.5, 0.000, 0.000
6LU7_idAAAIgen12_uff_E=64757.57, -1.5,28.880,30.048
6LU7_idAAAIgen12_uff_E=64757.57, -1.4, 6.424,48.699
6LU7_idAAAIgen12_uff_E=64757.57, -1.4, 1.431,48.711
6LU7_idAAAIgen12_uff_E=64757.57, -1.4, 6.500, 8.560
6LU7_idAAAIgen12_uff_E=64757.57, -1.3, 5.313,48.950
6LU7_idAAAIgen12_uff_E=64757.57, -1.1, 5.929,49.156
6LU7_idAAAIgen12_uff_E=64757.57, -1.1,34.487,34.491
6LU7_idAAAIgen12_uff_E=64757.57, -1.1,34.411,59.213
6LU7_idAAAJgen12_uff_E=-0.33, -2.6, 0.000, 0.000
6LU7_idAAAJgen12_uff_E=-0.33, -2.6, 0.737, 2.271
6LU7_idAAAJgen12_uff_E=-0.33, -2.6,17.856,18.462
6LU7_idAAAJgen12_uff_E=-0.33, -2.6,17.612,18.355
6LU7_idAAAJgen12_uff_E=-0.33, -2.4, 9.344, 9.742
6LU7_idAAAJgen12_uff_E=-0.33, -2.3,30.283,30.814
6LU7_idAAAJgen12_uff_E=-0.33, -2.3,24.290,25.103
6LU7_idAAAJgen12_uff_E=-0.33, -2.2,54.831,55.435
6LU7_idAAAJgen12_uff_E=-0.33, -2.2,47.783,48.265
6LU7_idAAAJgen12_uff_E=1353.59, -1.9, 0.000, 0.000
6LU7_idAAAJgen12_uff_E=1353.59, -1.7, 1.644, 3.319
6LU7_idAAAJgen12_uff_E=1353.59, -1.7,27.449,28.962
6LU7_idAAAJgen12_uff_E=1353.59, -1.7,27.452,28.999
6LU7_idAAAJgen12_uff_E=1353.59, -1.7, 2.388, 2.466
6LU7_idAAAJgen12_uff_E=1353.59, -1.6,27.745,29.321
6LU7_idAAAJgen12_uff_E=1353.59, -1.6,29.111,50.868
6LU7_idAAAJgen12_uff_E=1353.59, -1.5,27.307,29.215
6LU7_idAAAJgen12_uff_E=1353.59, -1.5,27.600,29.073
6LU7_idAAAKgen12_uff_E=-0.36, -2.6, 0.000, 0.000
6LU7_idAAAKgen12_uff_E=-0.36, -2.6, 0.217, 2.198
6LU7_idAAAKgen12_uff_E=-0.36, -2.6,17.688,18.023
6LU7_idAAAKgen12_uff_E=-0.36, -2.6,17.745,18.209
6LU7_idAAAKgen12_uff_E=-0.36, -2.4,18.461,18.758
6LU7_idAAAKgen12_uff_E=-0.36, -2.4,24.367,25.099
6LU7_idAAAKgen12_uff_E=-0.36, -2.3,17.508,18.130
6LU7_idAAAKgen12_uff_E=-0.36, -2.3,18.556,19.428
6LU7_idAAAKgen12_uff_E=-0.36, -2.3,32.418,33.272
6LU7_idAAAKgen12_uff_E=1131.85,-10.0, 0.000, 0.000
6LU7_idAAAKgen12_uff_E=1131.85, -9.6, 5.455, 6.767
6LU7_idAAAKgen12_uff_E=1131.85, -9.4,21.404,24.485
6LU7_idAAAKgen12_uff_E=1131.85, -9.3, 5.619,10.623
6LU7_idAAAKgen12_uff_E=1131.85, -9.3,20.569,24.940
6LU7_idAAAKgen12_uff_E=1131.85, -9.3, 5.174, 8.813
6LU7_idAAAKgen12_uff_E=1131.85, -9.2, 5.829,10.397
6LU7_idAAAKgen12_uff_E=1131.85, -9.1, 7.727,13.113
6LU7_idAAAKgen12_uff_E=1131.85, -9.1,29.686,34.745
6LU7_idAAALgen12_uff_E=378.82, -6.6, 0.000, 0.000
6LU7_idAAALgen12_uff_E=378.82, -6.3, 1.611, 2.100
6LU7_idAAALgen12_uff_E=378.82, -5.9, 3.025, 4.034
6LU7_idAAALgen12_uff_E=378.82, -5.8,23.772,25.355
6LU7_idAAALgen12_uff_E=378.82, -5.8, 3.007, 4.398
6LU7_idAAALgen12_uff_E=378.82, -5.6,19.286,20.898
6LU7_idAAALgen12_uff_E=378.82, -5.4, 1.419, 1.995
6LU7_idAAALgen12_uff_E=378.82, -5.3,32.911,34.379
6LU7_idAAALgen12_uff_E=378.82, -5.3,20.581,21.957
6LU7_idAAALgen12_uff_E=474.51,-11.6, 0.000, 0.000
6LU7_idAAALgen12_uff_E=474.51,-11.6, 1.018,18.784
6LU7_idAAALgen12_uff_E=474.51,-11.3, 1.221,21.241
6LU7_idAAALgen12_uff_E=474.51,-11.3, 1.814,13.995
6LU7_idAAALgen12_uff_E=474.51,-10.8, 1.495,19.185
6LU7_idAAALgen12_uff_E=474.51,-10.8, 1.212,20.932
6LU7_idAAALgen12_uff_E=474.51,-10.7, 1.296,28.219
6LU7_idAAALgen12_uff_E=474.51,-10.7, 1.215,21.061
6LU7_idAAALgen12_uff_E=474.51,-10.5, 1.162,27.437
6LU7_idAAAMgen12_uff_E=-0.41, -2.6, 0.000, 0.000
6LU7_idAAAMgen12_uff_E=-0.41, -2.6,40.900,42.006
6LU7_idAAAMgen12_uff_E=-0.41, -2.5,24.875,25.483
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,18.381,18.939
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,38.220,39.001
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,18.212,18.289
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,19.308,20.150
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,18.420,18.609
6LU7_idAAAMgen12_uff_E=-0.41, -2.4,17.531,17.571
6LU7_idAAAMgen12_uff_E=571.64,-12.7, 0.000, 0.000
6LU7_idAAAMgen12_uff_E=571.64,-12.0,23.721,28.716
6LU7_idAAAMgen12_uff_E=571.64,-11.8,23.713,29.023
6LU7_idAAAMgen12_uff_E=571.64,-11.7,29.456,34.802
6LU7_idAAAMgen12_uff_E=571.64,-11.4,29.425,38.309
6LU7_idAAAMgen12_uff_E=571.64,-11.4, 5.970,30.044
6LU7_idAAAMgen12_uff_E=571.64,-11.3,24.486,29.346
6LU7_idAAAMgen12_uff_E=571.64,-11.2,11.324,30.204
6LU7_idAAAMgen12_uff_E=571.64,-11.1,29.213,41.266
6LU7_idAAANgen12_uff_E=-0.36, -2.6, 0.000, 0.000
6LU7_idAAANgen12_uff_E=-0.36, -2.6,17.792,18.471
6LU7_idAAANgen12_uff_E=-0.36, -2.6,17.789,18.015
6LU7_idAAANgen12_uff_E=-0.36, -2.6, 0.343, 2.201
6LU7_idAAANgen12_uff_E=-0.36, -2.4,18.103,18.473
6LU7_idAAANgen12_uff_E=-0.36, -2.4,40.349,40.947
6LU7_idAAANgen12_uff_E=-0.36, -2.3,20.411,21.156
6LU7_idAAANgen12_uff_E=-0.36, -2.2,31.420,32.354
6LU7_idAAANgen12_uff_E=-0.36, -2.2,40.615,40.823
6LU7_idAAANgen12_uff_E=344.65, -8.4, 0.000, 0.000
6LU7_idAAANgen12_uff_E=344.65, -8.2, 1.149, 3.255
6LU7_idAAANgen12_uff_E=344.65, -8.0,15.413,18.477
6LU7_idAAANgen12_uff_E=344.65, -8.0,16.172,17.532
6LU7_idAAANgen12_uff_E=344.65, -8.0,22.334,25.088
6LU7_idAAANgen12_uff_E=344.65, -7.8, 1.451, 3.524
6LU7_idAAANgen12_uff_E=344.65, -7.7,15.922,19.138
6LU7_idAAANgen12_uff_E=344.65, -7.6,16.736,18.741
6LU7_idAAANgen12_uff_E=344.65, -7.6,17.072,19.256
6LU7_idAAAOgen12_uff_E=3435.92, -2.6, 0.000, 0.000
6LU7_idAAAOgen12_uff_E=3435.92, -2.3,29.774,31.582
6LU7_idAAAOgen12_uff_E=3435.92, -2.3,19.537,45.117
6LU7_idAAAOgen12_uff_E=3435.92, -2.3,28.119,47.856
6LU7_idAAAOgen12_uff_E=3435.92, -2.2,30.930,33.472
6LU7_idAAAOgen12_uff_E=3435.92, -2.2,26.555,30.125
6LU7_idAAAOgen12_uff_E=3435.92, -2.1,10.205,11.199
6LU7_idAAAOgen12_uff_E=3435.92, -2.1,29.163,29.822
6LU7_idAAAOgen12_uff_E=3435.92, -2.1,30.723,50.124
6LU7_idAAAOgen12_uff_E=360.28, -6.3, 0.000, 0.000
6LU7_idAAAOgen12_uff_E=360.28, -5.6,23.281,24.547
6LU7_idAAAOgen12_uff_E=360.28, -5.5,23.269,24.877
6LU7_idAAAOgen12_uff_E=360.28, -5.5, 1.547, 4.468
6LU7_idAAAOgen12_uff_E=360.28, -5.5,18.146,19.680
6LU7_idAAAOgen12_uff_E=360.28, -5.5,31.368,33.010
6LU7_idAAAOgen12_uff_E=360.28, -5.3,18.858,20.046
6LU7_idAAAOgen12_uff_E=360.28, -5.1,18.463,19.637
6LU7_idAAAOgen12_uff_E=360.28, -5.0,24.069,25.764
6LU7_idAAAPgen12_uff_E=1213.93,-10.9, 0.000, 0.000
6LU7_idAAAPgen12_uff_E=1213.93,-10.6,25.343,28.340
6LU7_idAAAPgen12_uff_E=1213.93,-10.4, 1.953, 2.226
6LU7_idAAAPgen12_uff_E=1213.93,-10.4, 1.734, 3.270
6LU7_idAAAPgen12_uff_E=1213.93,-10.4, 1.379, 2.844
6LU7_idAAAPgen12_uff_E=1213.93,-10.4, 1.940, 2.442
6LU7_idAAAPgen12_uff_E=1213.93,-10.4,25.187,28.181
6LU7_idAAAPgen12_uff_E=1213.93,-10.3, 4.510, 6.825
6LU7_idAAAPgen12_uff_E=1213.93,-10.2, 2.249, 4.092
6LU7_idAAAPgen12_uff_E=398.27, -6.6, 0.000, 0.000
6LU7_idAAAPgen12_uff_E=398.27, -6.5, 0.960, 3.028
6LU7_idAAAPgen12_uff_E=398.27, -6.5, 2.524, 3.410
6LU7_idAAAPgen12_uff_E=398.27, -6.2,23.720,25.722
6LU7_idAAAPgen12_uff_E=398.27, -6.0, 1.443, 2.012
6LU7_idAAAPgen12_uff_E=398.27, -5.8,24.192,25.925
6LU7_idAAAPgen12_uff_E=398.27, -5.6, 3.616, 5.284
6LU7_idAAAPgen12_uff_E=398.27, -5.6,24.431,26.048
6LU7_idAAAPgen12_uff_E=398.27, -5.5,23.492,24.963
6LU7_idAAAQgen12_uff_E=687.58,-10.1, 0.000, 0.000
6LU7_idAAAQgen12_uff_E=687.58,-10.0, 4.639, 6.880
6LU7_idAAAQgen12_uff_E=687.58, -9.8,22.107,24.717
6LU7_idAAAQgen12_uff_E=687.58, -9.6, 5.372, 6.976
6LU7_idAAAQgen12_uff_E=687.58, -9.5, 3.424, 5.228
6LU7_idAAAQgen12_uff_E=687.58, -9.5,20.183,21.833
6LU7_idAAAQgen12_uff_E=687.58, -9.4, 5.725, 9.816
6LU7_idAAAQgen12_uff_E=687.58, -9.4, 5.814, 7.668
6LU7_idAAAQgen12_uff_E=687.58, -9.4, 4.969, 7.262
6LU7_idAAAQgen12_uff_E=89.50, -5.7, 0.000, 0.000
6LU7_idAAAQgen12_uff_E=89.50, -5.5,59.261,60.885
6LU7_idAAAQgen12_uff_E=89.50, -5.5,24.113,24.618
6LU7_idAAAQgen12_uff_E=89.50, -5.5,41.298,41.814
6LU7_idAAAQgen12_uff_E=89.50, -5.3,23.566,23.709
6LU7_idAAAQgen12_uff_E=89.50, -5.2,39.902,41.219
6LU7_idAAAQgen12_uff_E=89.50, -5.2,35.582,36.315
6LU7_idAAAQgen12_uff_E=89.50, -5.2,59.350,60.972
6LU7_idAAAQgen12_uff_E=89.50, -5.2,36.453,36.997
6LU7_idAAARgen12_uff_E=398.27, -6.2, 0.000, 0.000
6LU7_idAAARgen12_uff_E=398.27, -6.1, 1.492, 3.123
6LU7_idAAARgen12_uff_E=398.27, -5.9,13.938,15.810
6LU7_idAAARgen12_uff_E=398.27, -5.8, 2.458, 4.051
6LU7_idAAARgen12_uff_E=398.27, -5.5, 1.338, 2.145
6LU7_idAAARgen12_uff_E=398.27, -5.5,44.947,46.457
6LU7_idAAARgen12_uff_E=398.27, -5.4,13.578,15.674
6LU7_idAAARgen12_uff_E=398.27, -5.3,14.103,15.544
6LU7_idAAARgen12_uff_E=398.27, -5.2,13.355,15.259
6LU7_idAAARgen12_uff_E=541.01,-11.0, 0.000, 0.000
6LU7_idAAARgen12_uff_E=541.01,-10.9, 0.690, 2.914
6LU7_idAAARgen12_uff_E=541.01,-10.9, 1.000,21.151
6LU7_idAAARgen12_uff_E=541.01,-10.8, 0.780,20.942
6LU7_idAAARgen12_uff_E=541.01,-10.7, 0.689,20.992
6LU7_idAAARgen12_uff_E=541.01,-10.7,23.168,31.186
6LU7_idAAARgen12_uff_E=541.01,-10.6, 0.638,16.105
6LU7_idAAARgen12_uff_E=541.01,-10.5, 0.913,18.333
6LU7_idAAARgen12_uff_E=541.01,-10.5,22.930,33.199
6LU7_idAAASgen12_uff_E=40.87, -3.7, 0.000, 0.000
6LU7_idAAASgen12_uff_E=40.87, -3.4, 1.329, 2.696
6LU7_idAAASgen12_uff_E=40.87, -3.3,19.272,19.618
6LU7_idAAASgen12_uff_E=40.87, -3.3,19.285,19.536
6LU7_idAAASgen12_uff_E=40.87, -3.3,18.100,18.440
6LU7_idAAASgen12_uff_E=40.87, -3.3,18.614,18.867
6LU7_idAAASgen12_uff_E=40.87, -2.9,31.900,32.641
6LU7_idAAASgen12_uff_E=40.87, -2.8,51.745,52.151
6LU7_idAAASgen12_uff_E=40.87, -2.8,47.262,47.750
6LU7_idAAATgen12_uff_E=1105.29,-12.6, 0.000, 0.000
6LU7_idAAATgen12_uff_E=1105.29,-11.9,15.245,28.751
6LU7_idAAATgen12_uff_E=1105.29,-11.8,13.612,32.394
6LU7_idAAATgen12_uff_E=1105.29,-11.7,13.665,29.325
6LU7_idAAATgen12_uff_E=1105.29,-11.3, 0.827, 2.340
6LU7_idAAATgen12_uff_E=1105.29,-11.3,13.621,28.838
6LU7_idAAATgen12_uff_E=1105.29,-11.2, 1.235,24.114
6LU7_idAAATgen12_uff_E=1105.29,-11.1,14.516,27.734
6LU7_idAAATgen12_uff_E=1105.29,-11.1,13.509,31.044
6LU7_idAAATgen12_uff_E=398.27, -6.6, 0.000, 0.000
6LU7_idAAATgen12_uff_E=398.27, -6.5, 1.030, 3.037
6LU7_idAAATgen12_uff_E=398.27, -6.5, 3.374, 4.531
6LU7_idAAATgen12_uff_E=398.27, -6.2,23.690,25.699
6LU7_idAAATgen12_uff_E=398.27, -6.0, 1.466, 2.150
6LU7_idAAATgen12_uff_E=398.27, -5.9,31.529,33.238
6LU7_idAAATgen12_uff_E=398.27, -5.8,24.192,25.933
6LU7_idAAATgen12_uff_E=398.27, -5.6,31.616,33.494
6LU7_idAAATgen12_uff_E=398.27, -5.5, 4.276, 5.264
6LU7_idAAAUgen12_uff_E=40.87, -3.6, 0.000, 0.000
6LU7_idAAAUgen12_uff_E=40.87, -3.6, 0.135, 2.002
6LU7_idAAAUgen12_uff_E=40.87, -3.4, 1.278, 2.701
6LU7_idAAAUgen12_uff_E=40.87, -3.3,18.722,18.941
6LU7_idAAAUgen12_uff_E=40.87, -3.3,18.173,18.377
6LU7_idAAAUgen12_uff_E=40.87, -3.3,18.543,18.813
6LU7_idAAAUgen12_uff_E=40.87, -3.0,30.005,30.729
6LU7_idAAAUgen12_uff_E=40.87, -3.0,56.377,56.969
6LU7_idAAAUgen12_uff_E=40.87, -2.9,31.867,32.578
6LU7_idAAAUgen12_uff_E=586.78, -9.1, 0.000, 0.000
6LU7_idAAAUgen12_uff_E=586.78, -8.9, 0.813, 2.641
6LU7_idAAAUgen12_uff_E=586.78, -8.6,21.982,25.237
6LU7_idAAAUgen12_uff_E=586.78, -8.6,21.540,24.433
6LU7_idAAAUgen12_uff_E=586.78, -8.5,21.827,25.052
6LU7_idAAAUgen12_uff_E=586.78, -8.4,21.967,25.216
6LU7_idAAAUgen12_uff_E=586.78, -8.0, 6.087, 8.410
6LU7_idAAAUgen12_uff_E=586.78, -7.7,22.861,26.164
6LU7_idAAAUgen12_uff_E=586.78, -7.6, 5.434, 9.347
6LU7_idAAAVgen12_uff_E=-1.60, -3.5, 0.000, 0.000
6LU7_idAAAVgen12_uff_E=-1.60, -3.5, 2.875, 3.371
6LU7_idAAAVgen12_uff_E=-1.60, -3.4,30.831,32.086
6LU7_idAAAVgen12_uff_E=-1.60, -3.4,56.474,58.348
6LU7_idAAAVgen12_uff_E=-1.60, -3.4,30.419,31.861
6LU7_idAAAVgen12_uff_E=-1.60, -3.3,47.801,49.343
6LU7_idAAAVgen12_uff_E=-1.60, -3.2,11.005,13.441
6LU7_idAAAVgen12_uff_E=-1.60, -3.2,12.012,14.186
6LU7_idAAAVgen12_uff_E=-1.60, -3.2,32.266,33.215
6LU7_idAAAVgen12_uff_E=481.52, -8.2, 0.000, 0.000
6LU7_idAAAVgen12_uff_E=481.52, -7.3, 5.522, 7.379
6LU7_idAAAVgen12_uff_E=481.52, -7.1,20.327,22.449
6LU7_idAAAVgen12_uff_E=481.52, -7.0, 2.841, 3.710
6LU7_idAAAVgen12_uff_E=481.52, -7.0,20.881,23.374
6LU7_idAAAVgen12_uff_E=481.52, -6.9,22.393,24.827
6LU7_idAAAVgen12_uff_E=481.52, -6.7, 1.578, 2.438
6LU7_idAAAVgen12_uff_E=481.52, -6.7,19.729,22.086
6LU7_idAAAVgen12_uff_E=481.52, -6.6,20.699,23.700
