Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAAIgen2_uff_E=1551.73, -3.9,18.322,18.887
6LU7_idAAAIgen2_uff_E=1551.73, -3.8,22.067,22.934
6LU7_idAAAIgen2_uff_E=1551.73, -3.8,18.484,18.683
6LU7_idAAAIgen2_uff_E=1551.73, -3.8,14.160,15.322
6LU7_idAAAIgen2_uff_E=1551.73, -3.7, 2.159, 3.229
6LU7_idAAAIgen2_uff_E=1551.73, -3.7,35.500,36.527
6LU7_idAAAJgen2_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAAJgen2_uff_E=46.64, -4.1,30.100,31.078
6LU7_idAAAJgen2_uff_E=46.64, -4.1,17.098,17.608
6LU7_idAAAJgen2_uff_E=46.64, -4.0,17.062,17.538
6LU7_idAAAJgen2_uff_E=46.64, -4.0,29.999,30.735
6LU7_idAAAJgen2_uff_E=46.64, -4.0,16.961,17.248
6LU7_idAAAJgen2_uff_E=46.64, -3.9,29.834,30.828
6LU7_idAAAJgen2_uff_E=46.64, -3.9,17.027,17.315
6LU7_idAAAJgen2_uff_E=46.64, -3.7,27.771,28.161
6LU7_idAAAKgen2_uff_E=-0.79, -3.4, 0.000, 0.000
6LU7_idAAAKgen2_uff_E=-0.79, -3.3,18.704,19.217
6LU7_idAAAKgen2_uff_E=-0.79, -3.3,26.180,27.655
6LU7_idAAAKgen2_uff_E=-0.79, -3.2, 1.889, 3.698
6LU7_idAAAKgen2_uff_E=-0.79, -3.2, 2.399, 4.002
6LU7_idAAAKgen2_uff_E=-0.79, -3.2,18.325,19.004
6LU7_idAAAKgen2_uff_E=-0.79, -3.2, 2.664, 3.463
6LU7_idAAAKgen2_uff_E=-0.79, -3.1,25.371,25.686
6LU7_idAAAKgen2_uff_E=-0.79, -3.1, 2.020, 2.999
6LU7_idAAALgen2_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAALgen2_uff_E=46.64, -4.2,29.358,30.390
6LU7_idAAALgen2_uff_E=46.64, -4.1, 2.171, 3.365
6LU7_idAAALgen2_uff_E=46.64, -4.1,18.243,18.675
6LU7_idAAALgen2_uff_E=46.64, -4.1,18.191,18.710
6LU7_idAAALgen2_uff_E=46.64, -4.1, 1.807, 2.202
6LU7_idAAALgen2_uff_E=46.64, -4.0, 1.438, 2.323
6LU7_idAAALgen2_uff_E=46.64, -4.0,18.732,19.189
6LU7_idAAALgen2_uff_E=46.64, -3.8,18.278,18.749
6LU7_idAAAMgen2_uff_E=140.29, -4.8, 0.000, 0.000
6LU7_idAAAMgen2_uff_E=140.29, -4.8,19.092,19.793
6LU7_idAAAMgen2_uff_E=140.29, -4.7,30.520,31.755
6LU7_idAAAMgen2_uff_E=140.29, -4.7,29.966,31.051
6LU7_idAAAMgen2_uff_E=140.29, -4.5,19.358,19.945
6LU7_idAAAMgen2_uff_E=140.29, -4.3,30.454,31.721
6LU7_idAAAMgen2_uff_E=140.29, -4.3, 1.608, 3.220
6LU7_idAAAMgen2_uff_E=140.29, -4.2,12.696,13.854
6LU7_idAAAMgen2_uff_E=140.29, -4.2, 2.266, 3.080
6LU7_idAAANgen2_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAANgen2_uff_E=46.64, -4.1, 2.173, 2.836
6LU7_idAAANgen2_uff_E=46.64, -4.1,18.180,18.614
6LU7_idAAANgen2_uff_E=46.64, -4.0,18.541,18.983
6LU7_idAAANgen2_uff_E=46.64, -4.0, 1.438, 2.322
6LU7_idAAANgen2_uff_E=46.64, -4.0,18.731,19.189
6LU7_idAAANgen2_uff_E=46.64, -4.0, 2.086, 2.823
6LU7_idAAANgen2_uff_E=46.64, -3.9,18.583,19.051
6LU7_idAAANgen2_uff_E=46.64, -3.9,55.661,56.524
6LU7_idAAAOgen2_uff_E=99.28, -4.5, 0.000, 0.000
6LU7_idAAAOgen2_uff_E=99.28, -4.4,33.576,35.186
6LU7_idAAAOgen2_uff_E=99.28, -4.3,24.084,24.967
6LU7_idAAAOgen2_uff_E=99.28, -4.3,20.072,21.226
6LU7_idAAAOgen2_uff_E=99.28, -4.3,33.317,35.027
6LU7_idAAAOgen2_uff_E=99.28, -4.2,25.592,27.102
6LU7_idAAAOgen2_uff_E=99.28, -4.2,19.869,21.107
6LU7_idAAAOgen2_uff_E=99.28, -4.2,19.944,20.831
6LU7_idAAAOgen2_uff_E=99.28, -4.1,34.007,35.775
6LU7_idAAAPgen2_uff_E=124.64, -4.6, 0.000, 0.000
6LU7_idAAAPgen2_uff_E=124.64, -4.2,16.942,17.591
6LU7_idAAAPgen2_uff_E=124.64, -4.0,17.116,17.697
6LU7_idAAAPgen2_uff_E=124.64, -4.0,16.930,17.775
6LU7_idAAAPgen2_uff_E=124.64, -4.0,19.046,20.486
6LU7_idAAAPgen2_uff_E=124.64, -3.9, 3.554, 4.274
6LU7_idAAAPgen2_uff_E=124.64, -3.9, 7.584, 8.637
6LU7_idAAAPgen2_uff_E=124.64, -3.9,22.476,23.870
6LU7_idAAAPgen2_uff_E=124.64, -3.8,21.899,23.918
6LU7_idAAAQgen2_uff_E=69.60, -5.7, 0.000, 0.000
6LU7_idAAAQgen2_uff_E=69.60, -5.3, 2.839, 2.975
6LU7_idAAAQgen2_uff_E=69.60, -5.1, 1.815, 2.258
6LU7_idAAAQgen2_uff_E=69.60, -5.0,26.555,27.615
6LU7_idAAAQgen2_uff_E=69.60, -5.0,21.876,24.292
6LU7_idAAAQgen2_uff_E=69.60, -4.9, 2.577, 2.786
6LU7_idAAAQgen2_uff_E=69.60, -4.9,31.025,32.380
6LU7_idAAAQgen2_uff_E=69.60, -4.8, 4.147, 5.453
6LU7_idAAAQgen2_uff_E=69.60, -4.7,18.035,18.790
6LU7_idAAARgen2_uff_E=73.21, -3.4, 0.000, 0.000
6LU7_idAAARgen2_uff_E=73.21, -3.4, 1.524, 3.265
6LU7_idAAARgen2_uff_E=73.21, -3.1,19.373,20.753
6LU7_idAAARgen2_uff_E=73.21, -2.9,30.608,31.738
6LU7_idAAARgen2_uff_E=73.21, -2.9,23.989,24.496
6LU7_idAAARgen2_uff_E=73.21, -2.9,19.079,20.287
6LU7_idAAARgen2_uff_E=73.21, -2.9,24.025,24.954
6LU7_idAAARgen2_uff_E=73.21, -2.9,24.089,25.017
6LU7_idAAARgen2_uff_E=73.21, -2.9,18.711,19.754
6LU7_idAAASgen2_uff_E=81.24, -5.3, 0.000, 0.000
6LU7_idAAASgen2_uff_E=81.24, -5.0,18.911,19.643
6LU7_idAAASgen2_uff_E=81.24, -5.0,18.902,19.532
6LU7_idAAASgen2_uff_E=81.24, -4.9,19.540,20.680
6LU7_idAAASgen2_uff_E=81.24, -4.8,18.291,18.722
6LU7_idAAASgen2_uff_E=81.24, -4.6,18.922,19.651
6LU7_idAAASgen2_uff_E=81.24, -4.4,19.516,20.668
6LU7_idAAASgen2_uff_E=81.24, -4.4,19.246,19.938
6LU7_idAAASgen2_uff_E=81.24, -4.4,20.172,20.664
6LU7_idAAATgen2_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAATgen2_uff_E=95.45, -4.1,18.933,19.378
6LU7_idAAATgen2_uff_E=95.45, -3.8,19.418,19.765
6LU7_idAAATgen2_uff_E=95.45, -3.8,30.952,31.873
6LU7_idAAATgen2_uff_E=95.45, -3.7, 2.419, 2.974
6LU7_idAAATgen2_uff_E=95.45, -3.6, 2.825, 3.185
6LU7_idAAATgen2_uff_E=95.45, -3.6,19.357,19.745
6LU7_idAAATgen2_uff_E=95.45, -3.5,31.254,32.165
6LU7_idAAATgen2_uff_E=95.45, -3.5,30.105,30.825
6LU7_idAAAUgen2_uff_E=50.40, -4.0, 0.000, 0.000
6LU7_idAAAUgen2_uff_E=50.40, -3.8, 1.661, 2.398
6LU7_idAAAUgen2_uff_E=50.40, -3.8,18.078,18.474
6LU7_idAAAUgen2_uff_E=50.40, -3.7,18.931,19.920
6LU7_idAAAUgen2_uff_E=50.40, -3.6,19.478,20.454
6LU7_idAAAUgen2_uff_E=50.40, -3.5,39.745,40.434
6LU7_idAAAUgen2_uff_E=50.40, -3.4,32.712,33.169
6LU7_idAAAUgen2_uff_E=50.40, -3.4,18.436,18.908
6LU7_idAAAUgen2_uff_E=50.40, -3.4,33.362,33.822
6LU7_idAAAVgen2_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAAVgen2_uff_E=95.45, -4.1,18.894,19.329
6LU7_idAAAVgen2_uff_E=95.45, -3.9,19.413,19.771
6LU7_idAAAVgen2_uff_E=95.45, -3.8,29.963,30.928
6LU7_idAAAVgen2_uff_E=95.45, -3.7,30.003,30.982
6LU7_idAAAVgen2_uff_E=95.45, -3.6,32.629,33.585
6LU7_idAAAVgen2_uff_E=95.45, -3.6,52.610,53.240
6LU7_idAAAVgen2_uff_E=95.45, -3.5, 2.249, 2.622
6LU7_idAAAVgen2_uff_E=95.45, -3.4, 3.202, 3.429
6LU7_idAAAWgen2_uff_E=196.51, -5.9, 0.000, 0.000
6LU7_idAAAWgen2_uff_E=196.51, -5.4, 1.711, 2.513
6LU7_idAAAWgen2_uff_E=196.51, -5.3,25.171,26.615
6LU7_idAAAWgen2_uff_E=196.51, -5.2,20.768,22.605
6LU7_idAAAWgen2_uff_E=196.51, -5.2, 2.887, 3.883
6LU7_idAAAWgen2_uff_E=196.51, -5.1, 1.684, 5.474
6LU7_idAAAWgen2_uff_E=196.51, -5.1,22.135,23.819
6LU7_idAAAWgen2_uff_E=196.51, -5.0,11.582,14.499
6LU7_idAAAWgen2_uff_E=196.51, -5.0,20.671,22.248
6LU7_idAAAXgen2_uff_E=42.92, -3.8, 0.000, 0.000
6LU7_idAAAXgen2_uff_E=42.92, -3.7,18.798,19.477
6LU7_idAAAXgen2_uff_E=42.92, -3.7, 1.688, 3.295
6LU7_idAAAXgen2_uff_E=42.92, -3.6, 1.669, 2.784
6LU7_idAAAXgen2_uff_E=42.92, -3.6,19.154,20.206
6LU7_idAAAXgen2_uff_E=42.92, -3.6,17.601,17.800
6LU7_idAAAXgen2_uff_E=42.92, -3.5,19.248,20.306
6LU7_idAAAXgen2_uff_E=42.92, -3.3,13.629,14.705
6LU7_idAAAXgen2_uff_E=42.92, -3.1,42.325,43.466
6LU7_idAAAYgen2_uff_E=74.19, -4.6, 0.000, 0.000
6LU7_idAAAYgen2_uff_E=74.19, -4.5, 3.108, 3.814
6LU7_idAAAYgen2_uff_E=74.19, -4.5,19.450,20.497
6LU7_idAAAYgen2_uff_E=74.19, -4.5,33.603,34.799
6LU7_idAAAYgen2_uff_E=74.19, -4.4,32.348,34.097
6LU7_idAAAYgen2_uff_E=74.19, -4.4, 2.492, 3.603
6LU7_idAAAYgen2_uff_E=74.19, -4.4,32.584,33.629
6LU7_idAAAYgen2_uff_E=74.19, -4.3,20.499,21.756
6LU7_idAAAYgen2_uff_E=74.19, -4.1,20.252,21.406
6LU7_idAAAZgen2_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAZgen2_uff_E=0.00, -2.2, 0.037, 2.020
6LU7_idAAAZgen2_uff_E=0.00, -2.2,17.877,18.023
6LU7_idAAAZgen2_uff_E=0.00, -2.1,17.860,18.068
6LU7_idAAAZgen2_uff_E=0.00, -2.1,54.967,55.336
6LU7_idAAAZgen2_uff_E=0.00, -2.0,30.995,31.419
6LU7_idAAAZgen2_uff_E=0.00, -2.0,23.442,24.001
6LU7_idAAAZgen2_uff_E=0.00, -2.0,23.441,23.928
6LU7_idAAAZgen2_uff_E=0.00, -1.9,30.718,31.166
6LU7_idAABAgen2_uff_E=74.19, -4.6, 0.000, 0.000
6LU7_idAABAgen2_uff_E=74.19, -4.5,19.452,20.491
6LU7_idAABAgen2_uff_E=74.19, -4.5,33.608,34.801
6LU7_idAABAgen2_uff_E=74.19, -4.5, 2.626, 3.904
6LU7_idAABAgen2_uff_E=74.19, -4.4,19.025,19.824
6LU7_idAABAgen2_uff_E=74.19, -4.3,32.008,33.083
6LU7_idAABAgen2_uff_E=74.19, -4.2,25.763,26.673
6LU7_idAABAgen2_uff_E=74.19, -4.2,27.425,28.186
6LU7_idAABAgen2_uff_E=74.19, -4.1,25.474,25.980
6LU7_idAABBgen2_uff_E=82.60, -5.0, 0.000, 0.000
6LU7_idAABBgen2_uff_E=82.60, -4.7,18.985,20.085
6LU7_idAABBgen2_uff_E=82.60, -4.3, 2.176, 2.500
6LU7_idAABBgen2_uff_E=82.60, -4.3,19.966,20.666
6LU7_idAABBgen2_uff_E=82.60, -4.2,31.342,32.413
6LU7_idAABBgen2_uff_E=82.60, -4.1,20.655,21.781
6LU7_idAABBgen2_uff_E=82.60, -4.1,34.010,35.208
6LU7_idAABBgen2_uff_E=82.60, -4.1, 2.229, 2.559
6LU7_idAABBgen2_uff_E=82.60, -4.1,13.905,15.848
6LU7_idAABCgen2_uff_E=171.65, -6.3, 0.000, 0.000
6LU7_idAABCgen2_uff_E=171.65, -6.2, 1.858, 2.923
6LU7_idAABCgen2_uff_E=171.65, -5.9,23.983,26.192
6LU7_idAABCgen2_uff_E=171.65, -5.7, 3.209, 6.792
6LU7_idAABCgen2_uff_E=171.65, -5.5, 4.752, 6.569
6LU7_idAABCgen2_uff_E=171.65, -5.5, 4.815, 6.663
6LU7_idAABCgen2_uff_E=171.65, -5.4, 3.507, 5.589
6LU7_idAABCgen2_uff_E=171.65, -5.4,22.506,24.559
6LU7_idAABCgen2_uff_E=171.65, -5.2,23.287,25.367
6LU7_idAABDgen2_uff_E=75.87, -5.2, 0.000, 0.000
6LU7_idAABDgen2_uff_E=75.87, -5.0,31.669,32.816
6LU7_idAABDgen2_uff_E=75.87, -4.9,31.149,32.278
6LU7_idAABDgen2_uff_E=75.87, -4.9,31.270,32.546
6LU7_idAABDgen2_uff_E=75.87, -4.8, 8.577,10.069
6LU7_idAABDgen2_uff_E=75.87, -4.8, 1.781, 1.824
6LU7_idAABDgen2_uff_E=75.87, -4.7, 2.884, 3.653
6LU7_idAABDgen2_uff_E=75.87, -4.7,31.684,32.919
6LU7_idAABDgen2_uff_E=75.87, -4.6, 1.962, 2.460
6LU7_idAABEgen2_uff_E=1116.56, -4.7, 0.000, 0.000
6LU7_idAABEgen2_uff_E=1116.56, -4.5,17.884,18.364
6LU7_idAABEgen2_uff_E=1116.56, -4.4,30.647,32.499
6LU7_idAABEgen2_uff_E=1116.56, -4.3, 1.309, 2.918
6LU7_idAABEgen2_uff_E=1116.56, -4.2,30.705,32.452
6LU7_idAABEgen2_uff_E=1116.56, -4.1,18.050,18.661
6LU7_idAABEgen2_uff_E=1116.56, -4.1, 1.116, 3.981
6LU7_idAABEgen2_uff_E=1116.56, -4.0, 1.235, 3.713
6LU7_idAABEgen2_uff_E=1116.56, -4.0,17.879,19.118
6LU7_idAABFgen2_uff_E=61.43, -4.1, 0.000, 0.000
6LU7_idAABFgen2_uff_E=61.43, -4.1,19.070,20.454
6LU7_idAABFgen2_uff_E=61.43, -4.0,30.848,32.034
6LU7_idAABFgen2_uff_E=61.43, -3.8,10.150,12.304
6LU7_idAABFgen2_uff_E=61.43, -3.8, 2.371, 2.849
6LU7_idAABFgen2_uff_E=61.43, -3.7,19.413,20.833
6LU7_idAABFgen2_uff_E=61.43, -3.7,31.066,32.206
6LU7_idAABFgen2_uff_E=61.43, -3.7,19.514,20.697
6LU7_idAABFgen2_uff_E=61.43, -3.7,52.327,53.656
6LU7_idAABGgen2_uff_E=125.01, -4.5, 0.000, 0.000
6LU7_idAABGgen2_uff_E=125.01, -4.5,33.182,34.213
6LU7_idAABGgen2_uff_E=125.01, -4.4, 0.830, 1.923
6LU7_idAABGgen2_uff_E=125.01, -4.4,32.920,34.193
6LU7_idAABGgen2_uff_E=125.01, -4.3,19.271,19.866
6LU7_idAABGgen2_uff_E=125.01, -4.3,25.293,26.098
6LU7_idAABGgen2_uff_E=125.01, -4.1,19.241,19.554
6LU7_idAABGgen2_uff_E=125.01, -4.1, 2.752, 5.207
6LU7_idAABGgen2_uff_E=125.01, -4.1,32.701,34.013
6LU7_idAABHgen2_uff_E=310.82, -5.2, 0.000, 0.000
6LU7_idAABHgen2_uff_E=310.82, -5.0, 2.730, 3.991
6LU7_idAABHgen2_uff_E=310.82, -4.8,31.486,33.317
6LU7_idAABHgen2_uff_E=310.82, -4.8, 1.871, 3.555
6LU7_idAABHgen2_uff_E=310.82, -4.8,31.622,33.646
6LU7_idAABHgen2_uff_E=310.82, -4.8, 2.018, 2.752
6LU7_idAABHgen2_uff_E=310.82, -4.7, 1.114, 3.452
6LU7_idAABHgen2_uff_E=310.82, -4.6, 9.953,11.188
6LU7_idAABHgen2_uff_E=310.82, -4.6,23.581,25.451
6LU7_idAABIgen2_uff_E=125.01, -4.5, 0.000, 0.000
6LU7_idAABIgen2_uff_E=125.01, -4.5, 1.964, 2.040
6LU7_idAABIgen2_uff_E=125.01, -4.4, 1.291, 2.233
6LU7_idAABIgen2_uff_E=125.01, -4.4,32.913,34.186
6LU7_idAABIgen2_uff_E=125.01, -4.3,19.259,19.860
6LU7_idAABIgen2_uff_E=125.01, -4.2,27.627,28.439
6LU7_idAABIgen2_uff_E=125.01, -4.1,22.559,23.656
6LU7_idAABIgen2_uff_E=125.01, -4.1,19.234,19.552
6LU7_idAABIgen2_uff_E=125.01, -4.0, 1.864, 5.133
6LU7_idAABJgen2_uff_E=296.43, -5.4, 0.000, 0.000
6LU7_idAABJgen2_uff_E=296.43, -5.0,24.538,25.409
6LU7_idAABJgen2_uff_E=296.43, -4.9,19.167,20.450
6LU7_idAABJgen2_uff_E=296.43, -4.9,25.176,27.325
6LU7_idAABJgen2_uff_E=296.43, -4.7,20.300,22.721
6LU7_idAABJgen2_uff_E=296.43, -4.7, 3.807, 5.737
6LU7_idAABJgen2_uff_E=296.43, -4.6,24.757,26.638
6LU7_idAABJgen2_uff_E=296.43, -4.6,25.975,27.168
6LU7_idAABJgen2_uff_E=296.43, -4.6, 8.744, 9.672
6LU7_idAABKgen2_uff_E=70.38, -4.5, 0.000, 0.000
6LU7_idAABKgen2_uff_E=70.38, -4.4,19.625,20.204
6LU7_idAABKgen2_uff_E=70.38, -4.4,20.084,21.232
6LU7_idAABKgen2_uff_E=70.38, -4.4,32.756,34.145
6LU7_idAABKgen2_uff_E=70.38, -4.3, 2.307, 2.612
6LU7_idAABKgen2_uff_E=70.38, -4.3, 1.458, 2.177
6LU7_idAABKgen2_uff_E=70.38, -4.3,33.252,34.551
6LU7_idAABKgen2_uff_E=70.38, -4.1,19.824,21.445
6LU7_idAABKgen2_uff_E=70.38, -4.1, 9.003, 9.720
6LU7_idAABLgen2_uff_E=187.62, -6.0, 0.000, 0.000
6LU7_idAABLgen2_uff_E=187.62, -5.9,19.843,22.379
6LU7_idAABLgen2_uff_E=187.62, -5.6,19.799,22.403
6LU7_idAABLgen2_uff_E=187.62, -5.6, 1.864, 2.223
6LU7_idAABLgen2_uff_E=187.62, -5.5,36.535,38.270
6LU7_idAABLgen2_uff_E=187.62, -5.4,20.255,23.647
6LU7_idAABLgen2_uff_E=187.62, -5.4,20.819,23.462
6LU7_idAABLgen2_uff_E=187.62, -5.4,27.671,28.632
6LU7_idAABLgen2_uff_E=187.62, -5.3,18.529,21.147
6LU7_idAABMgen2_uff_E=114.23, -3.3, 0.000, 0.000
6LU7_idAABMgen2_uff_E=114.23, -3.3,19.345,19.677
6LU7_idAABMgen2_uff_E=114.23, -3.3,18.897,19.232
6LU7_idAABMgen2_uff_E=114.23, -3.2, 1.979, 2.306
6LU7_idAABMgen2_uff_E=114.23, -3.2,18.779,19.165
6LU7_idAABMgen2_uff_E=114.23, -3.0,18.207,18.574
6LU7_idAABMgen2_uff_E=114.23, -2.9,55.264,55.847
6LU7_idAABMgen2_uff_E=114.23, -2.9,51.454,51.925
6LU7_idAABMgen2_uff_E=114.23, -2.9, 1.422, 2.202
6LU7_idAABNgen2_uff_E=102.76, -4.3, 0.000, 0.000
6LU7_idAABNgen2_uff_E=102.76, -4.2,30.415,31.816
6LU7_idAABNgen2_uff_E=102.76, -4.2,17.404,18.145
6LU7_idAABNgen2_uff_E=102.76, -4.2,17.656,18.158
6LU7_idAABNgen2_uff_E=102.76, -4.1,17.437,17.814
6LU7_idAABNgen2_uff_E=102.76, -4.1,30.529,31.547
6LU7_idAABNgen2_uff_E=102.76, -4.0, 1.295, 1.828
6LU7_idAABNgen2_uff_E=102.76, -3.9,28.425,29.184
6LU7_idAABNgen2_uff_E=102.76, -3.7,18.010,19.135
6LU7_idAABOgen2_uff_E=97.87, -3.9, 0.000, 0.000
6LU7_idAABOgen2_uff_E=97.87, -3.8,29.486,30.101
6LU7_idAABOgen2_uff_E=97.87, -3.6,18.072,18.205
6LU7_idAABOgen2_uff_E=97.87, -3.6,29.847,30.452
6LU7_idAABOgen2_uff_E=97.87, -3.5,18.909,19.077
6LU7_idAABOgen2_uff_E=97.87, -3.4,19.068,19.218
6LU7_idAABOgen2_uff_E=97.87, -3.3,56.432,57.093
6LU7_idAABOgen2_uff_E=97.87, -3.3,26.111,26.941
6LU7_idAABOgen2_uff_E=97.87, -3.0,18.598,19.414
6LU7_idAABPgen2_uff_E=42.25, -3.8, 0.000, 0.000
6LU7_idAABPgen2_uff_E=42.25, -3.8, 1.702, 3.236
6LU7_idAABPgen2_uff_E=42.25, -3.7,18.288,18.837
6LU7_idAABPgen2_uff_E=42.25, -3.6,17.370,17.845
6LU7_idAABPgen2_uff_E=42.25, -3.5,17.859,18.308
6LU7_idAABPgen2_uff_E=42.25, -3.5,18.739,19.438
6LU7_idAABPgen2_uff_E=42.25, -3.5,25.201,26.205
6LU7_idAABPgen2_uff_E=42.25, -3.4,17.501,18.060
6LU7_idAABPgen2_uff_E=42.25, -3.4,41.323,42.722
6LU7_idAABQgen2_uff_E=97.87, -3.9, 0.000, 0.000
6LU7_idAABQgen2_uff_E=97.87, -3.9, 1.958, 2.847
6LU7_idAABQgen2_uff_E=97.87, -3.8,28.921,29.692
6LU7_idAABQgen2_uff_E=97.87, -3.8, 2.006, 2.537
6LU7_idAABQgen2_uff_E=97.87, -3.6,17.840,18.216
6LU7_idAABQgen2_uff_E=97.87, -3.6,55.603,56.270
