Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAAKgen8_uff_E=97.87, -3.6,17.844,18.216
6LU7_idAAAKgen8_uff_E=97.87, -3.6, 1.398, 1.906
6LU7_idAAAKgen8_uff_E=97.87, -3.5,18.659,18.948
6LU7_idAAAKgen8_uff_E=97.87, -3.3,56.440,57.050
6LU7_idAAAKgen8_uff_E=97.87, -3.3,11.670,12.491
6LU7_idAAALgen8_uff_E=-0.41, -2.6, 0.000, 0.000
6LU7_idAAALgen8_uff_E=-0.41, -2.6, 0.167, 2.866
6LU7_idAAALgen8_uff_E=-0.41, -2.6,41.005,42.002
6LU7_idAAALgen8_uff_E=-0.41, -2.5, 1.295, 3.026
6LU7_idAAALgen8_uff_E=-0.41, -2.4,38.287,39.042
6LU7_idAAALgen8_uff_E=-0.41, -2.4,18.159,18.304
6LU7_idAAALgen8_uff_E=-0.41, -2.4,40.235,40.501
6LU7_idAAALgen8_uff_E=-0.41, -2.3,18.486,18.522
6LU7_idAAALgen8_uff_E=-0.41, -2.2,40.296,40.884
6LU7_idAAAMgen8_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAAAMgen8_uff_E=45.53, -3.8, 2.371, 2.974
6LU7_idAAAMgen8_uff_E=45.53, -3.7,19.102,19.667
6LU7_idAAAMgen8_uff_E=45.53, -3.7,19.022,19.648
6LU7_idAAAMgen8_uff_E=45.53, -3.6, 1.757, 2.068
6LU7_idAAAMgen8_uff_E=45.53, -3.6, 1.080, 1.831
6LU7_idAAAMgen8_uff_E=45.53, -3.5, 2.046, 2.638
6LU7_idAAAMgen8_uff_E=45.53, -3.5,19.567,20.107
6LU7_idAAAMgen8_uff_E=45.53, -3.5, 2.117, 2.475
6LU7_idAAANgen8_uff_E=922.26, -7.4, 0.000, 0.000
6LU7_idAAANgen8_uff_E=922.26, -6.5,25.673,27.294
6LU7_idAAANgen8_uff_E=922.26, -6.5, 2.463, 5.018
6LU7_idAAANgen8_uff_E=922.26, -6.5,31.498,34.317
6LU7_idAAANgen8_uff_E=922.26, -6.5, 2.997, 6.445
6LU7_idAAANgen8_uff_E=922.26, -6.4,21.538,23.509
6LU7_idAAANgen8_uff_E=922.26, -6.3, 1.695, 2.233
6LU7_idAAANgen8_uff_E=922.26, -6.3,21.627,23.626
6LU7_idAAANgen8_uff_E=922.26, -6.1,37.035,38.389
6LU7_idAAAOgen8_uff_E=413.96, -5.9, 0.000, 0.000
6LU7_idAAAOgen8_uff_E=413.96, -5.6,23.467,24.847
6LU7_idAAAOgen8_uff_E=413.96, -5.6, 3.647, 4.612
6LU7_idAAAOgen8_uff_E=413.96, -5.4, 2.494, 3.425
6LU7_idAAAOgen8_uff_E=413.96, -5.3,31.466,32.685
6LU7_idAAAOgen8_uff_E=413.96, -5.3,31.365,32.567
6LU7_idAAAOgen8_uff_E=413.96, -5.3, 2.132, 2.655
6LU7_idAAAOgen8_uff_E=413.96, -5.0,20.445,22.057
6LU7_idAAAOgen8_uff_E=413.96, -4.9, 3.806, 5.483
6LU7_idAAAPgen8_uff_E=431.25, -7.2, 0.000, 0.000
6LU7_idAAAPgen8_uff_E=431.25, -7.0, 2.849, 7.173
6LU7_idAAAPgen8_uff_E=431.25, -6.8,21.238,24.487
6LU7_idAAAPgen8_uff_E=431.25, -6.8,32.762,35.553
6LU7_idAAAPgen8_uff_E=431.25, -6.8,22.492,25.430
6LU7_idAAAPgen8_uff_E=431.25, -6.6, 2.267, 6.339
6LU7_idAAAPgen8_uff_E=431.25, -6.6,20.507,23.604
6LU7_idAAAPgen8_uff_E=431.25, -6.6,22.436,25.239
6LU7_idAAAPgen8_uff_E=431.25, -6.6, 4.489, 6.795
6LU7_idAAAQgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAQgen8_uff_E=0.00, -2.2, 0.030, 2.020
6LU7_idAAAQgen8_uff_E=0.00, -2.2,17.822,18.021
6LU7_idAAAQgen8_uff_E=0.00, -2.1,17.804,18.065
6LU7_idAAAQgen8_uff_E=0.00, -2.1,54.951,55.327
6LU7_idAAAQgen8_uff_E=0.00, -2.1,54.966,55.365
6LU7_idAAAQgen8_uff_E=0.00, -2.0,48.050,48.431
6LU7_idAAAQgen8_uff_E=0.00, -2.0,47.998,48.377
6LU7_idAAAQgen8_uff_E=0.00, -1.9,11.415,11.573
6LU7_idAAARgen8_uff_E=55.48, -4.1, 0.000, 0.000
6LU7_idAAARgen8_uff_E=55.48, -3.9,19.777,20.091
6LU7_idAAARgen8_uff_E=55.48, -3.9,19.586,19.853
6LU7_idAAARgen8_uff_E=55.48, -3.9,19.146,19.730
6LU7_idAAARgen8_uff_E=55.48, -3.8,31.349,31.904
6LU7_idAAARgen8_uff_E=55.48, -3.8,19.508,19.818
6LU7_idAAARgen8_uff_E=55.48, -3.7, 2.902, 3.253
6LU7_idAAARgen8_uff_E=55.48, -3.7,10.962,11.510
6LU7_idAAARgen8_uff_E=55.48, -3.5,30.961,31.475
6LU7_idAAASgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAASgen8_uff_E=0.00, -2.2,17.784,18.074
6LU7_idAAASgen8_uff_E=0.00, -2.2,17.765,17.997
6LU7_idAAASgen8_uff_E=0.00, -2.1,17.505,17.984
6LU7_idAAASgen8_uff_E=0.00, -2.0,11.037,11.154
6LU7_idAAASgen8_uff_E=0.00, -2.0,30.995,31.471
6LU7_idAAASgen8_uff_E=0.00, -1.9,23.452,23.965
6LU7_idAAASgen8_uff_E=0.00, -1.9,23.436,24.018
6LU7_idAAASgen8_uff_E=0.00, -1.9, 9.792,10.136
6LU7_idAAATgen8_uff_E=67.97, -3.8, 0.000, 0.000
6LU7_idAAATgen8_uff_E=67.97, -3.7, 1.746, 2.436
6LU7_idAAATgen8_uff_E=67.97, -3.7, 1.453, 2.680
6LU7_idAAATgen8_uff_E=67.97, -3.6,30.993,32.028
6LU7_idAAATgen8_uff_E=67.97, -3.6,31.370,32.631
6LU7_idAAATgen8_uff_E=67.97, -3.6,31.934,33.120
6LU7_idAAATgen8_uff_E=67.97, -3.6,31.493,32.657
6LU7_idAAATgen8_uff_E=67.97, -3.6,31.923,33.233
6LU7_idAAATgen8_uff_E=67.97, -3.5,19.419,20.749
6LU7_idAAAUgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAUgen8_uff_E=0.00, -2.2,17.775,18.003
6LU7_idAAAUgen8_uff_E=0.00, -2.1,17.774,18.057
6LU7_idAAAUgen8_uff_E=0.00, -2.1, 0.934, 2.244
6LU7_idAAAUgen8_uff_E=0.00, -2.1,55.858,56.230
6LU7_idAAAUgen8_uff_E=0.00, -2.0,47.599,47.995
6LU7_idAAAUgen8_uff_E=0.00, -2.0,30.967,31.463
6LU7_idAAAUgen8_uff_E=0.00, -2.0,23.442,23.954
6LU7_idAAAUgen8_uff_E=0.00, -2.0,30.636,31.112
6LU7_idAAAVgen8_uff_E=1116.81, -8.7, 0.000, 0.000
6LU7_idAAAVgen8_uff_E=1116.81, -8.7, 3.519, 7.090
6LU7_idAAAVgen8_uff_E=1116.81, -8.6,20.904,23.425
6LU7_idAAAVgen8_uff_E=1116.81, -8.4,20.516,24.065
6LU7_idAAAVgen8_uff_E=1116.81, -8.3,20.949,23.886
6LU7_idAAAVgen8_uff_E=1116.81, -8.3,20.248,23.703
6LU7_idAAAVgen8_uff_E=1116.81, -7.8,31.939,37.017
6LU7_idAAAVgen8_uff_E=1116.81, -7.8,26.363,28.805
6LU7_idAAAVgen8_uff_E=1116.81, -7.8,25.481,28.659
6LU7_idAAAWgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAWgen8_uff_E=0.00, -2.2,17.861,18.029
6LU7_idAAAWgen8_uff_E=0.00, -2.1,17.813,18.040
6LU7_idAAAWgen8_uff_E=0.00, -2.1, 0.980, 2.163
6LU7_idAAAWgen8_uff_E=0.00, -2.0,10.963,11.346
6LU7_idAAAWgen8_uff_E=0.00, -2.0,30.983,31.422
6LU7_idAAAWgen8_uff_E=0.00, -2.0,47.549,47.976
6LU7_idAAAWgen8_uff_E=0.00, -2.0,23.444,24.008
6LU7_idAAAWgen8_uff_E=0.00, -1.9,47.487,47.896
6LU7_idAAAXgen8_uff_E=908.32, -7.9, 0.000, 0.000
6LU7_idAAAXgen8_uff_E=908.32, -7.3, 2.953, 5.535
6LU7_idAAAXgen8_uff_E=908.32, -7.3, 1.601, 4.656
6LU7_idAAAXgen8_uff_E=908.32, -7.1, 1.719, 2.761
6LU7_idAAAXgen8_uff_E=908.32, -6.9, 1.782, 4.084
6LU7_idAAAXgen8_uff_E=908.32, -6.7,20.968,23.076
6LU7_idAAAXgen8_uff_E=908.32, -6.5,21.646,23.750
6LU7_idAAAXgen8_uff_E=908.32, -6.4,37.215,38.813
6LU7_idAAAXgen8_uff_E=908.32, -6.3,21.488,23.519
6LU7_idAAAYgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAYgen8_uff_E=0.00, -2.2,17.833,18.091
6LU7_idAAAYgen8_uff_E=0.00, -2.2,17.811,18.012
6LU7_idAAAYgen8_uff_E=0.00, -2.1,10.482,11.098
6LU7_idAAAYgen8_uff_E=0.00, -2.1,11.303,11.792
6LU7_idAAAYgen8_uff_E=0.00, -2.1,54.974,55.347
6LU7_idAAAYgen8_uff_E=0.00, -2.1,54.979,55.375
6LU7_idAAAYgen8_uff_E=0.00, -2.0,30.986,31.445
6LU7_idAAAYgen8_uff_E=0.00, -1.9,30.124,30.527
6LU7_idAAAZgen8_uff_E=-1.37, -3.9, 0.000, 0.000
6LU7_idAAAZgen8_uff_E=-1.37, -3.9,27.315,27.624
6LU7_idAAAZgen8_uff_E=-1.37, -3.5, 1.994, 2.556
6LU7_idAAAZgen8_uff_E=-1.37, -3.4,27.398,27.896
6LU7_idAAAZgen8_uff_E=-1.37, -3.4,30.343,31.087
6LU7_idAAAZgen8_uff_E=-1.37, -3.3,17.228,17.397
6LU7_idAAAZgen8_uff_E=-1.37, -3.1,29.135,29.654
6LU7_idAAAZgen8_uff_E=-1.37, -3.1,30.133,31.267
6LU7_idAAAZgen8_uff_E=-1.37, -3.1, 2.921, 3.484
6LU7_idAABAgen8_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAABAgen8_uff_E=0.00, -2.2, 0.025, 2.020
6LU7_idAABAgen8_uff_E=0.00, -2.2,17.820,18.077
6LU7_idAABAgen8_uff_E=0.00, -2.2,17.820,18.020
6LU7_idAABAgen8_uff_E=0.00, -2.1,55.834,56.224
6LU7_idAABAgen8_uff_E=0.00, -2.1,54.975,55.347
6LU7_idAABAgen8_uff_E=0.00, -2.0,30.977,31.437
6LU7_idAABAgen8_uff_E=0.00, -2.0,23.396,23.900
6LU7_idAABAgen8_uff_E=0.00, -1.9,55.001,55.397
6LU7_idAABBgen8_uff_E=796.89, -7.7, 0.000, 0.000
6LU7_idAABBgen8_uff_E=796.89, -7.5,21.916,24.989
6LU7_idAABBgen8_uff_E=796.89, -7.5,21.451,24.700
6LU7_idAABBgen8_uff_E=796.89, -7.2,20.604,24.326
6LU7_idAABBgen8_uff_E=796.89, -7.1,20.833,24.283
6LU7_idAABBgen8_uff_E=796.89, -7.1, 3.148, 4.496
6LU7_idAABBgen8_uff_E=796.89, -7.0,20.984,24.509
6LU7_idAABBgen8_uff_E=796.89, -7.0,21.299,24.276
6LU7_idAABBgen8_uff_E=796.89, -7.0,21.108,24.912
6LU7_idAABCgen8_uff_E=120.43, -5.7, 0.000, 0.000
6LU7_idAABCgen8_uff_E=120.43, -5.7, 2.430, 2.836
6LU7_idAABCgen8_uff_E=120.43, -5.3,32.262,33.992
6LU7_idAABCgen8_uff_E=120.43, -5.3, 2.908, 3.877
6LU7_idAABCgen8_uff_E=120.43, -5.2,32.120,33.568
6LU7_idAABCgen8_uff_E=120.43, -5.2, 2.230, 5.566
6LU7_idAABCgen8_uff_E=120.43, -5.2,32.153,33.712
6LU7_idAABCgen8_uff_E=120.43, -5.1,25.928,27.091
6LU7_idAABCgen8_uff_E=120.43, -5.0,24.511,26.122
6LU7_idAABDgen8_uff_E=465.88, -6.5, 0.000, 0.000
6LU7_idAABDgen8_uff_E=465.88, -6.3,22.229,24.556
6LU7_idAABDgen8_uff_E=465.88, -6.3, 4.613, 7.728
6LU7_idAABDgen8_uff_E=465.88, -6.3,25.101,27.520
6LU7_idAABDgen8_uff_E=465.88, -6.3, 2.374, 3.259
6LU7_idAABDgen8_uff_E=465.88, -6.2, 2.307, 3.492
6LU7_idAABDgen8_uff_E=465.88, -6.2, 2.418, 4.707
6LU7_idAABDgen8_uff_E=465.88, -6.1,25.424,28.005
6LU7_idAABDgen8_uff_E=465.88, -6.1, 5.150, 8.273
6LU7_idAABEgen8_uff_E=508.77, -7.1, 0.000, 0.000
6LU7_idAABEgen8_uff_E=508.77, -7.0, 2.784, 5.211
6LU7_idAABEgen8_uff_E=508.77, -6.6, 3.086, 3.869
6LU7_idAABEgen8_uff_E=508.77, -6.6, 2.372, 4.880
6LU7_idAABEgen8_uff_E=508.77, -6.4,32.805,34.361
6LU7_idAABEgen8_uff_E=508.77, -6.3,20.381,22.225
6LU7_idAABEgen8_uff_E=508.77, -6.0,32.933,34.355
6LU7_idAABEgen8_uff_E=508.77, -5.9,21.387,23.169
6LU7_idAABEgen8_uff_E=508.77, -5.9,23.911,25.859
6LU7_idAABFgen8_uff_E=490.84, -7.6, 0.000, 0.000
6LU7_idAABFgen8_uff_E=490.84, -7.2, 2.792, 4.763
6LU7_idAABFgen8_uff_E=490.84, -7.2, 2.489, 4.874
6LU7_idAABFgen8_uff_E=490.84, -7.2, 1.245, 2.017
6LU7_idAABFgen8_uff_E=490.84, -6.5,24.278,25.660
6LU7_idAABFgen8_uff_E=490.84, -6.4, 3.426, 5.586
6LU7_idAABFgen8_uff_E=490.84, -6.2,19.813,21.377
6LU7_idAABFgen8_uff_E=490.84, -6.1, 3.079, 3.928
6LU7_idAABFgen8_uff_E=490.84, -5.9,21.700,23.188
6LU7_idAABGgen8_uff_E=-0.28, -2.5, 0.000, 0.000
6LU7_idAABGgen8_uff_E=-0.28, -2.5,17.766,18.168
6LU7_idAABGgen8_uff_E=-0.28, -2.5,17.254,17.608
6LU7_idAABGgen8_uff_E=-0.28, -2.4,11.162,11.429
6LU7_idAABGgen8_uff_E=-0.28, -2.4,17.874,18.161
6LU7_idAABGgen8_uff_E=-0.28, -2.3, 2.155, 2.817
6LU7_idAABGgen8_uff_E=-0.28, -2.3,18.061,18.380
6LU7_idAABGgen8_uff_E=-0.28, -2.2,55.166,55.512
6LU7_idAABGgen8_uff_E=-0.28, -2.2,30.481,30.770
6LU7_idAABHgen8_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAABHgen8_uff_E=47.54, -3.7, 0.035, 1.424
6LU7_idAABHgen8_uff_E=47.54, -3.6,18.473,19.211
6LU7_idAABHgen8_uff_E=47.54, -3.5,17.491,17.809
6LU7_idAABHgen8_uff_E=47.54, -3.5,17.754,18.199
6LU7_idAABHgen8_uff_E=47.54, -3.1,35.498,36.708
6LU7_idAABHgen8_uff_E=47.54, -3.1,40.836,41.643
6LU7_idAABHgen8_uff_E=47.54, -3.0,24.857,26.143
6LU7_idAABHgen8_uff_E=47.54, -3.0,13.298,14.431
6LU7_idAABIgen8_uff_E=911.42, -7.7, 0.000, 0.000
6LU7_idAABIgen8_uff_E=911.42, -6.9, 3.164, 6.399
6LU7_idAABIgen8_uff_E=911.42, -6.9, 3.289, 5.405
6LU7_idAABIgen8_uff_E=911.42, -6.9, 2.140, 4.036
6LU7_idAABIgen8_uff_E=911.42, -6.4,21.038,23.048
6LU7_idAABIgen8_uff_E=911.42, -6.4, 1.857, 3.617
6LU7_idAABIgen8_uff_E=911.42, -6.4, 2.197, 3.492
6LU7_idAABIgen8_uff_E=911.42, -6.2,21.716,23.738
6LU7_idAABIgen8_uff_E=911.42, -6.2,21.486,23.433
6LU7_idAABJgen8_uff_E=784.54, -7.8, 0.000, 0.000
6LU7_idAABJgen8_uff_E=784.54, -7.7,22.362,25.873
6LU7_idAABJgen8_uff_E=784.54, -7.6, 2.126, 5.018
6LU7_idAABJgen8_uff_E=784.54, -7.6,21.791,25.620
6LU7_idAABJgen8_uff_E=784.54, -7.4, 2.228, 4.356
6LU7_idAABJgen8_uff_E=784.54, -7.4, 1.784, 4.209
6LU7_idAABJgen8_uff_E=784.54, -7.4,22.751,26.670
6LU7_idAABJgen8_uff_E=784.54, -7.4, 2.321, 2.982
6LU7_idAABJgen8_uff_E=784.54, -7.3,20.405,24.043
6LU7_idAABKgen8_uff_E=91.60, -3.3, 0.000, 0.000
6LU7_idAABKgen8_uff_E=91.60, -3.3, 0.049, 1.722
6LU7_idAABKgen8_uff_E=91.60, -3.2,18.314,18.692
6LU7_idAABKgen8_uff_E=91.60, -3.2,18.278,18.608
6LU7_idAABKgen8_uff_E=91.60, -3.0,30.051,30.984
6LU7_idAABKgen8_uff_E=91.60, -2.9,30.176,31.077
6LU7_idAABKgen8_uff_E=91.60, -2.8,47.923,48.455
6LU7_idAABKgen8_uff_E=91.60, -2.8,10.109,10.980
6LU7_idAABKgen8_uff_E=91.60, -2.7,55.469,56.024
6LU7_idAABLgen8_uff_E=784.54, -7.8, 0.000, 0.000
6LU7_idAABLgen8_uff_E=784.54, -7.6,22.447,24.931
6LU7_idAABLgen8_uff_E=784.54, -7.5, 2.095, 5.077
6LU7_idAABLgen8_uff_E=784.54, -7.5, 1.647, 4.080
6LU7_idAABLgen8_uff_E=784.54, -7.4,23.053,26.299
6LU7_idAABLgen8_uff_E=784.54, -7.4, 1.808, 2.225
6LU7_idAABLgen8_uff_E=784.54, -7.3, 1.817, 4.903
6LU7_idAABLgen8_uff_E=784.54, -7.2, 2.776, 5.425
6LU7_idAABLgen8_uff_E=784.54, -7.2, 3.682, 7.144
6LU7_idAABMgen8_uff_E=91.60, -3.3, 0.000, 0.000
6LU7_idAABMgen8_uff_E=91.60, -3.3, 0.128, 2.272
6LU7_idAABMgen8_uff_E=91.60, -3.2,18.339,18.648
6LU7_idAABMgen8_uff_E=91.60, -3.2,18.358,18.721
6LU7_idAABMgen8_uff_E=91.60, -3.0,11.629,12.778
6LU7_idAABMgen8_uff_E=91.60, -3.0,30.152,31.035
6LU7_idAABMgen8_uff_E=91.60, -3.0,30.057,30.966
6LU7_idAABMgen8_uff_E=91.60, -2.9,29.789,30.681
6LU7_idAABMgen8_uff_E=91.60, -2.9,48.070,48.574
6LU7_idAABNgen8_uff_E=75.66, -5.0, 0.000, 0.000
6LU7_idAABNgen8_uff_E=75.66, -4.9,14.378,17.114
6LU7_idAABNgen8_uff_E=75.66, -4.9,21.519,24.385
6LU7_idAABNgen8_uff_E=75.66, -4.8,23.587,25.294
6LU7_idAABNgen8_uff_E=75.66, -4.7,39.319,41.364
6LU7_idAABNgen8_uff_E=75.66, -4.7,14.157,17.498
6LU7_idAABNgen8_uff_E=75.66, -4.6, 2.523, 6.570
6LU7_idAABNgen8_uff_E=75.66, -4.6,16.714,19.359
6LU7_idAABNgen8_uff_E=75.66, -4.5, 2.167, 2.730
6LU7_idAABOgen8_uff_E=310.38, -6.2, 0.000, 0.000
6LU7_idAABOgen8_uff_E=310.38, -6.0, 1.077, 2.390
6LU7_idAABOgen8_uff_E=310.38, -6.0, 2.895, 3.699
6LU7_idAABOgen8_uff_E=310.38, -5.9,26.732,28.288
6LU7_idAABOgen8_uff_E=310.38, -5.8, 3.701, 6.391
6LU7_idAABOgen8_uff_E=310.38, -5.8, 4.372, 6.125
6LU7_idAABOgen8_uff_E=310.38, -5.7,11.277,12.374
6LU7_idAABOgen8_uff_E=310.38, -5.7,20.618,23.849
6LU7_idAABOgen8_uff_E=310.38, -5.6,11.488,12.753
6LU7_idAABPgen8_uff_E=75.66, -5.0, 0.000, 0.000
6LU7_idAABPgen8_uff_E=75.66, -5.0,21.866,24.815
6LU7_idAABPgen8_uff_E=75.66, -4.8,22.989,24.476
6LU7_idAABPgen8_uff_E=75.66, -4.7,23.386,25.438
6LU7_idAABPgen8_uff_E=75.66, -4.7,16.316,18.156
6LU7_idAABPgen8_uff_E=75.66, -4.7, 4.103, 6.869
6LU7_idAABPgen8_uff_E=75.66, -4.7,23.224,25.305
6LU7_idAABPgen8_uff_E=75.66, -4.5,23.868,25.657
6LU7_idAABPgen8_uff_E=75.66, -4.5,23.066,25.430
6LU7_idAABQgen8_uff_E=918.63, -7.6, 0.000, 0.000
6LU7_idAABQgen8_uff_E=918.63, -6.7, 3.339, 5.397
6LU7_idAABQgen8_uff_E=918.63, -6.5, 3.314, 6.560
6LU7_idAABQgen8_uff_E=918.63, -6.3, 2.155, 4.586
6LU7_idAABQgen8_uff_E=918.63, -6.2, 2.402, 4.943
