Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAADgen11_uff_E=135.59, -4.6, 1.241, 4.718
6LU7_idAAADgen11_uff_E=135.59, -4.6, 1.504, 4.613
6LU7_idAAADgen11_uff_E=135.59, -4.5,31.752,33.522
6LU7_idAAADgen11_uff_E=135.59, -4.5,32.133,33.679
6LU7_idAAADgen11_uff_E=135.59, -4.4,24.734,25.876
6LU7_idAAADgen11_uff_E=135.59, -4.3,32.555,34.175
6LU7_idAAADgen11_uff_E=135.59, -4.2,22.983,24.526
6LU7_idAAADgen11_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAAADgen11_uff_E=45.53, -3.7, 2.104, 2.359
6LU7_idAAADgen11_uff_E=45.53, -3.7,19.099,19.654
6LU7_idAAADgen11_uff_E=45.53, -3.7,19.032,19.650
6LU7_idAAADgen11_uff_E=45.53, -3.6,18.745,19.408
6LU7_idAAADgen11_uff_E=45.53, -3.6, 1.160, 2.398
6LU7_idAAADgen11_uff_E=45.53, -3.5,56.443,57.494
6LU7_idAAADgen11_uff_E=45.53, -3.4, 9.578,10.956
6LU7_idAAADgen11_uff_E=45.53, -3.4,30.013,31.090
6LU7_idAAAEgen11_uff_E=270.93,-11.6, 0.000, 0.000
6LU7_idAAAEgen11_uff_E=270.93,-11.6, 4.825,23.499
6LU7_idAAAEgen11_uff_E=270.93,-11.5, 6.578,10.953
6LU7_idAAAEgen11_uff_E=270.93,-11.4,25.466,32.763
6LU7_idAAAEgen11_uff_E=270.93,-11.4,24.612,31.035
6LU7_idAAAEgen11_uff_E=270.93,-11.3, 7.450,12.484
6LU7_idAAAEgen11_uff_E=270.93,-11.2,25.395,31.377
6LU7_idAAAEgen11_uff_E=270.93,-10.8,23.886,25.977
6LU7_idAAAEgen11_uff_E=270.93,-10.7,13.486,25.205
6LU7_idAAAEgen11_uff_E=98.26, -4.1, 0.000, 0.000
6LU7_idAAAEgen11_uff_E=98.26, -4.0,17.924,18.369
6LU7_idAAAEgen11_uff_E=98.26, -3.8,17.908,18.428
6LU7_idAAAEgen11_uff_E=98.26, -3.8, 1.068, 3.423
6LU7_idAAAEgen11_uff_E=98.26, -3.8, 1.553, 3.167
6LU7_idAAAEgen11_uff_E=98.26, -3.7,31.059,32.611
6LU7_idAAAEgen11_uff_E=98.26, -3.5,26.903,28.033
6LU7_idAAAEgen11_uff_E=98.26, -3.4,26.787,28.095
6LU7_idAAAEgen11_uff_E=98.26, -3.3,17.889,19.503
6LU7_idAAAFgen11_uff_E=124.64, -4.4, 0.000, 0.000
6LU7_idAAAFgen11_uff_E=124.64, -4.1,31.115,32.187
6LU7_idAAAFgen11_uff_E=124.64, -4.1,20.003,21.108
6LU7_idAAAFgen11_uff_E=124.64, -4.0,32.214,34.002
6LU7_idAAAFgen11_uff_E=124.64, -4.0, 2.731, 3.235
6LU7_idAAAFgen11_uff_E=124.64, -3.9,19.066,20.071
6LU7_idAAAFgen11_uff_E=124.64, -3.8,18.894,19.990
6LU7_idAAAFgen11_uff_E=124.64, -3.8,12.865,14.708
6LU7_idAAAFgen11_uff_E=124.64, -3.6,52.509,53.818
6LU7_idAAAFgen11_uff_E=225.33,-11.4, 0.000, 0.000
6LU7_idAAAFgen11_uff_E=225.33,-11.3,26.289,33.009
6LU7_idAAAFgen11_uff_E=225.33,-11.2,26.829,30.840
6LU7_idAAAFgen11_uff_E=225.33,-10.8,27.493,31.772
6LU7_idAAAFgen11_uff_E=225.33,-10.6,26.624,31.500
6LU7_idAAAFgen11_uff_E=225.33,-10.5, 1.387,19.771
6LU7_idAAAFgen11_uff_E=225.33,-10.4, 1.439,18.674
6LU7_idAAAFgen11_uff_E=225.33,-10.3,26.405,29.369
6LU7_idAAAFgen11_uff_E=225.33,-10.3,27.418,28.681
6LU7_idAAAGgen11_uff_E=1551.73, -4.5, 0.000, 0.000
6LU7_idAAAGgen11_uff_E=1551.73, -4.4,21.175,22.078
6LU7_idAAAGgen11_uff_E=1551.73, -4.3, 1.138, 1.975
6LU7_idAAAGgen11_uff_E=1551.73, -4.3,19.030,19.949
6LU7_idAAAGgen11_uff_E=1551.73, -4.1,19.067,20.144
6LU7_idAAAGgen11_uff_E=1551.73, -4.0,17.937,18.489
6LU7_idAAAGgen11_uff_E=1551.73, -4.0, 2.275, 3.392
6LU7_idAAAGgen11_uff_E=1551.73, -3.9,19.489,20.786
6LU7_idAAAGgen11_uff_E=1551.73, -3.8,22.055,22.912
6LU7_idAAAGgen11_uff_E=595.88,-12.3, 0.000, 0.000
6LU7_idAAAGgen11_uff_E=595.88,-12.0, 0.903,27.666
6LU7_idAAAGgen11_uff_E=595.88,-11.8, 0.951,36.969
6LU7_idAAAGgen11_uff_E=595.88,-11.6,22.836,33.293
6LU7_idAAAGgen11_uff_E=595.88,-11.6, 1.005,25.804
6LU7_idAAAGgen11_uff_E=595.88,-11.6, 1.172,25.696
6LU7_idAAAGgen11_uff_E=595.88,-11.6, 1.002,32.517
6LU7_idAAAGgen11_uff_E=595.88,-11.5, 1.478,22.897
6LU7_idAAAGgen11_uff_E=595.88,-11.4, 0.920,36.078
6LU7_idAAAHgen11_uff_E=492.69,-11.1, 0.000, 0.000
6LU7_idAAAHgen11_uff_E=492.69,-10.9, 1.264,27.928
6LU7_idAAAHgen11_uff_E=492.69,-10.3,26.321,33.484
6LU7_idAAAHgen11_uff_E=492.69,-10.2,23.144,36.272
6LU7_idAAAHgen11_uff_E=492.69,-10.2, 0.770,26.701
6LU7_idAAAHgen11_uff_E=492.69,-10.2, 1.113,31.770
6LU7_idAAAHgen11_uff_E=492.69,-10.1,23.049,33.735
6LU7_idAAAHgen11_uff_E=492.69,-10.0, 0.959,26.715
6LU7_idAAAHgen11_uff_E=492.69,-10.0, 1.249,26.740
6LU7_idAAAHgen11_uff_E=95.45, -4.1, 0.000, 0.000
6LU7_idAAAHgen11_uff_E=95.45, -4.0,18.931,19.607
6LU7_idAAAHgen11_uff_E=95.45, -3.9, 1.732, 2.456
6LU7_idAAAHgen11_uff_E=95.45, -3.7,17.993,18.340
6LU7_idAAAHgen11_uff_E=95.45, -3.5,40.611,41.272
6LU7_idAAAHgen11_uff_E=95.45, -3.4,18.252,18.601
6LU7_idAAAHgen11_uff_E=95.45, -3.4,19.289,19.786
6LU7_idAAAHgen11_uff_E=95.45, -3.4,33.302,33.747
6LU7_idAAAHgen11_uff_E=95.45, -3.3,19.204,19.955
6LU7_idAAAIgen11_uff_E=1194.71,-12.5, 0.000, 0.000
6LU7_idAAAIgen11_uff_E=1194.71,-11.1, 0.746, 2.998
6LU7_idAAAIgen11_uff_E=1194.71,-11.1, 0.822,26.173
6LU7_idAAAIgen11_uff_E=1194.71,-11.1, 1.293, 7.036
6LU7_idAAAIgen11_uff_E=1194.71,-10.4,24.469,44.283
6LU7_idAAAIgen11_uff_E=1194.71,-10.4,23.914,30.689
6LU7_idAAAIgen11_uff_E=1194.71,-10.4,15.322,33.556
6LU7_idAAAIgen11_uff_E=1194.71,-10.3,29.122,48.549
6LU7_idAAAIgen11_uff_E=1194.71,-10.1,31.231,45.344
6LU7_idAAAIgen11_uff_E=1551.73, -4.5, 0.000, 0.000
6LU7_idAAAIgen11_uff_E=1551.73, -4.4,18.993,19.721
6LU7_idAAAIgen11_uff_E=1551.73, -4.1,17.893,18.431
6LU7_idAAAIgen11_uff_E=1551.73, -4.1,19.670,21.001
6LU7_idAAAIgen11_uff_E=1551.73, -4.1,19.118,19.980
6LU7_idAAAIgen11_uff_E=1551.73, -3.9,18.233,18.747
6LU7_idAAAIgen11_uff_E=1551.73, -3.8,18.256,18.875
6LU7_idAAAIgen11_uff_E=1551.73, -3.8,22.069,22.925
6LU7_idAAAIgen11_uff_E=1551.73, -3.8,20.171,21.448
6LU7_idAAAJgen11_uff_E=512.68,-12.3, 0.000, 0.000
6LU7_idAAAJgen11_uff_E=512.68,-12.0, 1.229,18.716
6LU7_idAAAJgen11_uff_E=512.68,-11.8, 1.437,17.367
6LU7_idAAAJgen11_uff_E=512.68,-11.6, 0.901, 1.559
6LU7_idAAAJgen11_uff_E=512.68,-11.5, 1.386,20.754
6LU7_idAAAJgen11_uff_E=512.68,-11.4, 1.383, 6.541
6LU7_idAAAJgen11_uff_E=512.68,-11.2, 1.333,18.098
6LU7_idAAAJgen11_uff_E=512.68,-10.9, 1.569,15.308
6LU7_idAAAJgen11_uff_E=512.68,-10.6, 1.444,19.960
6LU7_idAAAJgen11_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAAJgen11_uff_E=95.45, -4.1,18.872,19.348
6LU7_idAAAJgen11_uff_E=95.45, -3.9,19.373,19.772
6LU7_idAAAJgen11_uff_E=95.45, -3.7,30.504,31.513
6LU7_idAAAJgen11_uff_E=95.45, -3.6,19.409,19.812
6LU7_idAAAJgen11_uff_E=95.45, -3.5,24.860,25.824
6LU7_idAAAJgen11_uff_E=95.45, -3.5,18.307,18.718
6LU7_idAAAJgen11_uff_E=95.45, -3.4, 2.283, 2.740
6LU7_idAAAJgen11_uff_E=95.45, -3.4,30.642,31.413
6LU7_idAAAKgen11_uff_E=1175.69,-12.5, 0.000, 0.000
6LU7_idAAAKgen11_uff_E=1175.69,-12.4, 6.618,20.113
6LU7_idAAAKgen11_uff_E=1175.69,-12.2,20.620,30.861
6LU7_idAAAKgen11_uff_E=1175.69,-12.1,23.497,25.814
6LU7_idAAAKgen11_uff_E=1175.69,-11.9, 7.932,14.351
6LU7_idAAAKgen11_uff_E=1175.69,-11.8, 2.513, 4.579
6LU7_idAAAKgen11_uff_E=1175.69,-11.7, 8.611,17.098
6LU7_idAAAKgen11_uff_E=1175.69,-11.7,27.509,34.847
6LU7_idAAAKgen11_uff_E=1175.69,-11.5, 3.688,13.758
6LU7_idAAAKgen11_uff_E=374.53, -6.6, 0.000, 0.000
6LU7_idAAAKgen11_uff_E=374.53, -6.1, 3.008, 6.529
6LU7_idAAAKgen11_uff_E=374.53, -5.8,24.293,26.140
6LU7_idAAAKgen11_uff_E=374.53, -5.7, 0.909, 1.689
6LU7_idAAAKgen11_uff_E=374.53, -5.7,19.384,21.125
6LU7_idAAAKgen11_uff_E=374.53, -5.7,32.640,34.456
6LU7_idAAAKgen11_uff_E=374.53, -5.5,19.377,21.614
6LU7_idAAAKgen11_uff_E=374.53, -5.4, 6.166, 7.289
6LU7_idAAAKgen11_uff_E=374.53, -5.3,24.064,25.249
6LU7_idAAALgen11_uff_E=927.48,-11.6, 0.000, 0.000
6LU7_idAAALgen11_uff_E=927.48,-11.3,27.811,34.584
6LU7_idAAALgen11_uff_E=927.48,-11.1,26.114,31.933
6LU7_idAAALgen11_uff_E=927.48,-10.8,22.836,26.806
6LU7_idAAALgen11_uff_E=927.48,-10.8,29.960,30.972
6LU7_idAAALgen11_uff_E=927.48,-10.5,24.306,40.350
6LU7_idAAALgen11_uff_E=927.48,-10.2, 1.466,24.390
6LU7_idAAALgen11_uff_E=927.48, -9.9,15.266,34.840
6LU7_idAAALgen11_uff_E=927.48, -9.8,24.605,26.317
6LU7_idAAALgen11_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAALgen11_uff_E=95.45, -4.1,18.883,19.349
6LU7_idAAALgen11_uff_E=95.45, -4.0,30.163,31.149
6LU7_idAAALgen11_uff_E=95.45, -3.9,19.387,19.764
6LU7_idAAALgen11_uff_E=95.45, -3.7,30.565,31.576
6LU7_idAAALgen11_uff_E=95.45, -3.5,52.591,53.241
6LU7_idAAALgen11_uff_E=95.45, -3.5,30.847,31.810
6LU7_idAAALgen11_uff_E=95.45, -3.5,54.671,55.324
6LU7_idAAALgen11_uff_E=95.45, -3.5,48.060,48.745
6LU7_idAAAMgen11_uff_E=2057.65,-12.1, 0.000, 0.000
6LU7_idAAAMgen11_uff_E=2057.65,-12.0, 0.703,23.879
6LU7_idAAAMgen11_uff_E=2057.65,-11.9, 1.282,28.690
6LU7_idAAAMgen11_uff_E=2057.65,-11.8, 0.715,23.882
6LU7_idAAAMgen11_uff_E=2057.65,-11.8,13.631,30.727
6LU7_idAAAMgen11_uff_E=2057.65,-11.8, 0.759,23.940
6LU7_idAAAMgen11_uff_E=2057.65,-11.7, 1.559,25.856
6LU7_idAAAMgen11_uff_E=2057.65,-11.7, 3.538,28.919
6LU7_idAAAMgen11_uff_E=2057.65,-11.6, 1.293,36.620
6LU7_idAAAMgen11_uff_E=825.06, -8.1, 0.000, 0.000
6LU7_idAAAMgen11_uff_E=825.06, -7.7,23.278,26.256
6LU7_idAAAMgen11_uff_E=825.06, -7.6, 4.180, 4.893
6LU7_idAAAMgen11_uff_E=825.06, -7.5,29.815,33.896
6LU7_idAAAMgen11_uff_E=825.06, -7.4,22.591,25.245
6LU7_idAAAMgen11_uff_E=825.06, -7.4,27.655,31.011
6LU7_idAAAMgen11_uff_E=825.06, -7.3,32.000,33.680
6LU7_idAAAMgen11_uff_E=825.06, -7.0,23.276,25.180
6LU7_idAAAMgen11_uff_E=825.06, -7.0,31.408,33.525
6LU7_idAAANgen11_uff_E=-0.79, -3.4, 0.000, 0.000
6LU7_idAAANgen11_uff_E=-0.79, -3.4,18.112,18.641
6LU7_idAAANgen11_uff_E=-0.79, -3.3,17.930,18.645
6LU7_idAAANgen11_uff_E=-0.79, -3.2,31.387,32.253
6LU7_idAAANgen11_uff_E=-0.79, -3.1, 0.770, 3.801
6LU7_idAAANgen11_uff_E=-0.79, -3.1,27.214,28.120
6LU7_idAAANgen11_uff_E=-0.79, -3.0,31.565,32.420
6LU7_idAAANgen11_uff_E=-0.79, -3.0,24.976,25.876
6LU7_idAAANgen11_uff_E=-0.79, -3.0, 7.918, 9.058
6LU7_idAAANgen11_uff_E=155.07, -4.7, 0.000, 0.000
6LU7_idAAANgen11_uff_E=155.07, -4.6, 1.417, 4.268
6LU7_idAAANgen11_uff_E=155.07, -4.6,31.977,33.225
6LU7_idAAANgen11_uff_E=155.07, -4.5,31.731,32.985
6LU7_idAAANgen11_uff_E=155.07, -4.5,32.143,33.079
6LU7_idAAANgen11_uff_E=155.07, -4.5,19.833,21.320
6LU7_idAAANgen11_uff_E=155.07, -4.4,31.499,32.842
6LU7_idAAANgen11_uff_E=155.07, -4.4,32.987,34.259
6LU7_idAAANgen11_uff_E=155.07, -4.3,31.972,33.252
6LU7_idAAAOgen11_uff_E=103.21, -3.9, 0.000, 0.000
6LU7_idAAAOgen11_uff_E=103.21, -3.9,17.959,18.429
6LU7_idAAAOgen11_uff_E=103.21, -3.8, 0.792, 3.211
6LU7_idAAAOgen11_uff_E=103.21, -3.8,18.035,18.549
6LU7_idAAAOgen11_uff_E=103.21, -3.8,30.209,31.566
6LU7_idAAAOgen11_uff_E=103.21, -3.7,30.381,31.896
6LU7_idAAAOgen11_uff_E=103.21, -3.7, 1.182, 2.104
6LU7_idAAAOgen11_uff_E=103.21, -3.7, 0.946, 3.139
6LU7_idAAAOgen11_uff_E=103.21, -3.5,17.903,18.556
6LU7_idAAAOgen11_uff_E=95.45, -4.1, 0.000, 0.000
6LU7_idAAAOgen11_uff_E=95.45, -3.9, 1.706, 2.264
6LU7_idAAAOgen11_uff_E=95.45, -3.7,18.258,18.662
6LU7_idAAAOgen11_uff_E=95.45, -3.5,32.729,33.174
6LU7_idAAAOgen11_uff_E=95.45, -3.4,32.289,33.100
6LU7_idAAAOgen11_uff_E=95.45, -3.4,18.107,18.499
6LU7_idAAAOgen11_uff_E=95.45, -3.4,19.672,20.059
6LU7_idAAAOgen11_uff_E=95.45, -3.3,13.269,14.040
6LU7_idAAAOgen11_uff_E=95.45, -3.3,18.282,18.632
6LU7_idAAAPgen11_uff_E=825.06, -8.1, 0.000, 0.000
6LU7_idAAAPgen11_uff_E=825.06, -7.7, 6.040,10.173
6LU7_idAAAPgen11_uff_E=825.06, -7.5, 2.036, 3.323
6LU7_idAAAPgen11_uff_E=825.06, -7.4, 2.099, 3.528
6LU7_idAAAPgen11_uff_E=825.06, -7.3,22.045,24.424
6LU7_idAAAPgen11_uff_E=825.06, -7.2,23.756,26.016
6LU7_idAAAPgen11_uff_E=825.06, -6.9,27.309,28.824
6LU7_idAAAPgen11_uff_E=825.06, -6.9,28.901,32.449
6LU7_idAAAPgen11_uff_E=825.06, -6.9,23.271,25.980
6LU7_idAAAPgen11_uff_E=90.31, -5.1, 0.000, 0.000
6LU7_idAAAPgen11_uff_E=90.31, -4.9, 2.915, 4.101
6LU7_idAAAPgen11_uff_E=90.31, -4.9,27.265,28.567
6LU7_idAAAPgen11_uff_E=90.31, -4.9,28.210,29.446
6LU7_idAAAPgen11_uff_E=90.31, -4.8,27.163,28.573
6LU7_idAAAPgen11_uff_E=90.31, -4.8,20.298,22.808
6LU7_idAAAPgen11_uff_E=90.31, -4.7, 1.142, 2.029
6LU7_idAAAPgen11_uff_E=90.31, -4.7,30.501,31.837
6LU7_idAAAPgen11_uff_E=90.31, -4.7,23.375,25.696
6LU7_idAAAQgen11_uff_E=729.27,-13.0, 0.000, 0.000
6LU7_idAAAQgen11_uff_E=729.27,-12.7, 1.196,22.588
6LU7_idAAAQgen11_uff_E=729.27,-12.2, 1.648,20.718
6LU7_idAAAQgen11_uff_E=729.27,-11.9,22.104,35.765
6LU7_idAAAQgen11_uff_E=729.27,-11.7, 1.481,15.233
6LU7_idAAAQgen11_uff_E=729.27,-11.4, 9.508,24.239
6LU7_idAAAQgen11_uff_E=729.27,-11.3, 9.501,28.405
6LU7_idAAAQgen11_uff_E=729.27,-11.2, 8.900,23.486
6LU7_idAAAQgen11_uff_E=729.27,-11.2, 9.388,24.070
6LU7_idAAAQgen11_uff_E=82.31, -4.5, 0.000, 0.000
6LU7_idAAAQgen11_uff_E=82.31, -4.4,18.964,19.765
6LU7_idAAAQgen11_uff_E=82.31, -4.3,21.178,22.130
6LU7_idAAAQgen11_uff_E=82.31, -4.2,19.520,20.757
6LU7_idAAAQgen11_uff_E=82.31, -4.1,19.667,20.961
6LU7_idAAAQgen11_uff_E=82.31, -4.1,17.970,18.550
6LU7_idAAAQgen11_uff_E=82.31, -4.0, 1.485, 2.054
6LU7_idAAAQgen11_uff_E=82.31, -3.9,19.915,21.154
6LU7_idAAAQgen11_uff_E=82.31, -3.8,19.548,20.169
6LU7_idAAARgen11_uff_E=629.36, -8.5, 0.000, 0.000
6LU7_idAAARgen11_uff_E=629.36, -8.3,22.285,25.089
6LU7_idAAARgen11_uff_E=629.36, -8.1,22.137,24.908
6LU7_idAAARgen11_uff_E=629.36, -8.0, 5.283, 7.423
6LU7_idAAARgen11_uff_E=629.36, -7.8, 2.604, 3.978
6LU7_idAAARgen11_uff_E=629.36, -7.7, 5.554, 7.668
6LU7_idAAARgen11_uff_E=629.36, -7.6,25.351,27.731
6LU7_idAAARgen11_uff_E=629.36, -7.6,21.061,23.820
6LU7_idAAARgen11_uff_E=629.36, -7.5,24.749,26.963
6LU7_idAAARgen11_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAARgen11_uff_E=95.45, -4.1,18.920,19.349
6LU7_idAAARgen11_uff_E=95.45, -3.9,19.416,19.769
6LU7_idAAARgen11_uff_E=95.45, -3.9,18.802,19.234
6LU7_idAAARgen11_uff_E=95.45, -3.6, 2.017, 2.608
6LU7_idAAARgen11_uff_E=95.45, -3.5,47.013,47.955
6LU7_idAAARgen11_uff_E=95.45, -3.5,54.558,55.189
6LU7_idAAARgen11_uff_E=95.45, -3.4,51.264,51.873
6LU7_idAAARgen11_uff_E=95.45, -3.4,30.612,31.383
6LU7_idAAASgen11_uff_E=111.21, -5.1, 0.000, 0.000
6LU7_idAAASgen11_uff_E=111.21, -4.8,14.225,17.177
6LU7_idAAASgen11_uff_E=111.21, -4.8,31.017,34.133
6LU7_idAAASgen11_uff_E=111.21, -4.8,14.690,17.166
6LU7_idAAASgen11_uff_E=111.21, -4.7,56.546,59.603
6LU7_idAAASgen11_uff_E=111.21, -4.7,32.878,33.909
6LU7_idAAASgen11_uff_E=111.21, -4.5,26.182,26.701
6LU7_idAAASgen11_uff_E=111.21, -4.5,43.026,45.275
6LU7_idAAASgen11_uff_E=111.21, -4.5,57.801,61.282
6LU7_idAAASgen11_uff_E=775.82, -4.8, 0.000, 0.000
6LU7_idAAASgen11_uff_E=775.82, -4.7, 1.152, 2.640
6LU7_idAAASgen11_uff_E=775.82, -4.7,31.012,32.457
6LU7_idAAASgen11_uff_E=775.82, -4.6,31.196,32.710
6LU7_idAAASgen11_uff_E=775.82, -4.5,18.609,19.239
6LU7_idAAASgen11_uff_E=775.82, -4.5,18.573,19.269
6LU7_idAAASgen11_uff_E=775.82, -4.3,28.777,30.166
6LU7_idAAASgen11_uff_E=775.82, -4.3,28.429,29.842
6LU7_idAAASgen11_uff_E=775.82, -4.2,24.398,26.027
6LU7_idAAATgen11_uff_E=1642.21,-10.0, 0.000, 0.000
6LU7_idAAATgen11_uff_E=1642.21, -9.7, 2.609, 5.760
6LU7_idAAATgen11_uff_E=1642.21, -9.7, 7.072,10.357
6LU7_idAAATgen11_uff_E=1642.21, -9.6,21.218,23.869
6LU7_idAAATgen11_uff_E=1642.21, -9.4, 1.633, 5.000
6LU7_idAAATgen11_uff_E=1642.21, -9.1, 3.353, 6.960
6LU7_idAAATgen11_uff_E=1642.21, -8.9, 2.786, 5.529
6LU7_idAAATgen11_uff_E=1642.21, -8.9, 5.610, 7.956
6LU7_idAAATgen11_uff_E=1642.21, -8.8,16.716,20.983
6LU7_idAAATgen11_uff_E=95.45, -4.2, 0.000, 0.000
6LU7_idAAATgen11_uff_E=95.45, -3.8,19.070,19.502
6LU7_idAAATgen11_uff_E=95.45, -3.6, 1.991, 2.567
6LU7_idAAATgen11_uff_E=95.45, -3.5,30.745,31.403
6LU7_idAAATgen11_uff_E=95.45, -3.4,30.008,31.011
6LU7_idAAATgen11_uff_E=95.45, -3.4,12.494,13.390
6LU7_idAAATgen11_uff_E=95.45, -3.3,57.496,58.202
6LU7_idAAATgen11_uff_E=95.45, -3.3,32.133,32.893
6LU7_idAAATgen11_uff_E=95.45, -3.3,30.444,31.330
6LU7_idAAAUgen11_uff_E=708.83,-12.2, 0.000, 0.000
6LU7_idAAAUgen11_uff_E=708.83,-11.7,27.343,28.374
6LU7_idAAAUgen11_uff_E=708.83,-11.5,27.294,28.226
6LU7_idAAAUgen11_uff_E=708.83,-11.5,19.868,28.198
6LU7_idAAAUgen11_uff_E=708.83,-11.3,25.589,37.798
6LU7_idAAAUgen11_uff_E=708.83,-11.3, 2.870,21.238
6LU7_idAAAUgen11_uff_E=708.83,-11.1,14.735,29.749
6LU7_idAAAUgen11_uff_E=708.83,-11.1,25.448,32.287
6LU7_idAAAUgen11_uff_E=708.83,-11.0, 9.526,23.129
6LU7_idAAAUgen11_uff_E=97.87, -3.9, 0.000, 0.000
6LU7_idAAAUgen11_uff_E=97.87, -3.8,29.501,30.120
6LU7_idAAAUgen11_uff_E=97.87, -3.8, 1.285, 2.017
6LU7_idAAAUgen11_uff_E=97.87, -3.6,18.123,18.237
6LU7_idAAAUgen11_uff_E=97.87, -3.6,56.059,56.548
6LU7_idAAAUgen11_uff_E=97.87, -3.5,18.953,19.104
6LU7_idAAAUgen11_uff_E=97.87, -3.4,51.209,51.487
6LU7_idAAAUgen11_uff_E=97.87, -3.3,18.134,18.249
6LU7_idAAAUgen11_uff_E=97.87, -3.3,26.118,26.927
6LU7_idAAAVgen11_uff_E=1273.70,-12.4, 0.000, 0.000
6LU7_idAAAVgen11_uff_E=1273.70,-11.5, 1.084, 2.660
6LU7_idAAAVgen11_uff_E=1273.70,-11.4, 3.401,30.292
