Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAAHgen16_uff_E=2265.16,-11.7, 0.000, 0.000
6LU7_idAAAHgen16_uff_E=2265.16,-11.4, 1.051,13.593
6LU7_idAAAHgen16_uff_E=2265.16,-11.1,14.200,22.861
6LU7_idAAAHgen16_uff_E=2265.16,-11.0,15.418,38.476
6LU7_idAAAHgen16_uff_E=2265.16,-10.9, 1.124,26.333
6LU7_idAAAHgen16_uff_E=2265.16,-10.7,24.507,29.650
6LU7_idAAAHgen16_uff_E=2265.16,-10.6,14.708,32.018
6LU7_idAAAHgen16_uff_E=2265.16,-10.6,23.629,36.981
6LU7_idAAAHgen16_uff_E=2265.16,-10.5, 1.146,26.153
6LU7_idAAAHgen16_uff_E=81.93, -4.5, 0.000, 0.000
6LU7_idAAAHgen16_uff_E=81.93, -4.3,19.327,21.623
6LU7_idAAAHgen16_uff_E=81.93, -4.3,17.732,18.394
6LU7_idAAAHgen16_uff_E=81.93, -4.3,19.319,21.483
6LU7_idAAAHgen16_uff_E=81.93, -4.3,21.408,22.706
6LU7_idAAAHgen16_uff_E=81.93, -4.2,19.332,21.495
6LU7_idAAAHgen16_uff_E=81.93, -4.2,18.071,18.619
6LU7_idAAAHgen16_uff_E=81.93, -4.1,18.152,18.851
6LU7_idAAAHgen16_uff_E=81.93, -4.0,19.159,20.512
6LU7_idAAAIgen16_uff_E=-3.75, -4.4, 0.000, 0.000
6LU7_idAAAIgen16_uff_E=-3.75, -4.3, 1.205, 9.327
6LU7_idAAAIgen16_uff_E=-3.75, -4.2, 0.549, 8.912
6LU7_idAAAIgen16_uff_E=-3.75, -4.1,11.780,16.315
6LU7_idAAAIgen16_uff_E=-3.75, -4.1, 0.866, 9.057
6LU7_idAAAIgen16_uff_E=-3.75, -4.1, 2.271,10.333
6LU7_idAAAIgen16_uff_E=-3.75, -4.0, 2.218, 5.196
6LU7_idAAAIgen16_uff_E=-3.75, -4.0,12.967,14.508
6LU7_idAAAIgen16_uff_E=-3.75, -3.9, 3.257, 7.082
6LU7_idAAAIgen16_uff_E=69416.14, -1.1, 0.000, 0.000
6LU7_idAAAIgen16_uff_E=69416.14, -1.0, 1.854,52.189
6LU7_idAAAIgen16_uff_E=69416.14, -0.9,34.290,62.328
6LU7_idAAAIgen16_uff_E=69416.14, -0.9, 1.709,52.144
6LU7_idAAAIgen16_uff_E=69416.14, -0.9, 2.651, 2.938
6LU7_idAAAIgen16_uff_E=69416.14, -0.8,35.443,35.535
6LU7_idAAAIgen16_uff_E=69416.14, -0.8, 5.132,52.066
6LU7_idAAAIgen16_uff_E=69416.14, -0.8,34.823,61.972
6LU7_idAAAIgen16_uff_E=69416.14, -0.7,34.635,34.798
6LU7_idAAAJgen16_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAAJgen16_uff_E=46.64, -4.2,29.388,30.420
6LU7_idAAAJgen16_uff_E=46.64, -4.1, 2.172, 2.832
6LU7_idAAAJgen16_uff_E=46.64, -4.1,18.201,18.634
6LU7_idAAAJgen16_uff_E=46.64, -4.1,28.882,29.892
6LU7_idAAAJgen16_uff_E=46.64, -4.0,18.730,19.197
6LU7_idAAAJgen16_uff_E=46.64, -3.9,18.959,19.360
6LU7_idAAAJgen16_uff_E=46.64, -3.9,55.881,56.730
6LU7_idAAAJgen16_uff_E=46.64, -3.7,31.284,32.139
6LU7_idAAAJgen16_uff_E=493.53,-11.6, 0.000, 0.000
6LU7_idAAAJgen16_uff_E=493.53,-10.9, 1.293,14.514
6LU7_idAAAJgen16_uff_E=493.53,-10.8,13.662,25.926
6LU7_idAAAJgen16_uff_E=493.53,-10.7,13.347,25.692
6LU7_idAAAJgen16_uff_E=493.53,-10.5, 1.063, 3.030
6LU7_idAAAJgen16_uff_E=493.53,-10.5, 6.711,17.286
6LU7_idAAAJgen16_uff_E=493.53,-10.4,13.342,28.095
6LU7_idAAAJgen16_uff_E=493.53,-10.4,13.800,27.680
6LU7_idAAAJgen16_uff_E=493.53,-10.3, 1.257,15.359
6LU7_idAAAKgen16_uff_E=109.83, -5.0, 0.000, 0.000
6LU7_idAAAKgen16_uff_E=109.83, -4.9,30.692,32.481
6LU7_idAAAKgen16_uff_E=109.83, -4.9,30.699,32.447
6LU7_idAAAKgen16_uff_E=109.83, -4.9, 0.636, 3.115
6LU7_idAAAKgen16_uff_E=109.83, -4.9,30.837,32.400
6LU7_idAAAKgen16_uff_E=109.83, -4.9,30.881,32.410
6LU7_idAAAKgen16_uff_E=109.83, -4.8,18.100,18.806
6LU7_idAAAKgen16_uff_E=109.83, -4.8,18.025,18.847
6LU7_idAAAKgen16_uff_E=109.83, -4.7,18.033,18.812
6LU7_idAAAKgen16_uff_E=79.40, -5.2, 0.000, 0.000
6LU7_idAAAKgen16_uff_E=79.40, -5.0, 2.342, 8.880
6LU7_idAAAKgen16_uff_E=79.40, -5.0,27.442,28.266
6LU7_idAAAKgen16_uff_E=79.40, -4.9, 6.038, 8.915
6LU7_idAAAKgen16_uff_E=79.40, -4.9,34.937,36.341
6LU7_idAAAKgen16_uff_E=79.40, -4.9, 9.832,10.359
6LU7_idAAAKgen16_uff_E=79.40, -4.9,17.779,19.130
6LU7_idAAAKgen16_uff_E=79.40, -4.9,18.342,20.113
6LU7_idAAAKgen16_uff_E=79.40, -4.8,18.646,19.417
6LU7_idAAALgen16_uff_E=-4.64, -4.8, 0.000, 0.000
6LU7_idAAALgen16_uff_E=-4.64, -4.6, 0.683,10.541
6LU7_idAAALgen16_uff_E=-4.64, -4.2,14.971,20.148
6LU7_idAAALgen16_uff_E=-4.64, -4.2, 5.242,12.657
6LU7_idAAALgen16_uff_E=-4.64, -4.2,24.968,26.669
6LU7_idAAALgen16_uff_E=-4.64, -4.1,18.129,22.482
6LU7_idAAALgen16_uff_E=-4.64, -4.1,24.878,28.556
6LU7_idAAALgen16_uff_E=-4.64, -4.0, 2.695, 6.550
6LU7_idAAALgen16_uff_E=-4.64, -3.9,20.617,20.718
6LU7_idAAALgen16_uff_E=481.69,-12.1, 0.000, 0.000
6LU7_idAAALgen16_uff_E=481.69,-11.9,13.740,29.125
6LU7_idAAALgen16_uff_E=481.69,-11.9,14.438,30.249
6LU7_idAAALgen16_uff_E=481.69,-11.8, 7.315,35.233
6LU7_idAAALgen16_uff_E=481.69,-11.7, 7.376,31.606
6LU7_idAAALgen16_uff_E=481.69,-11.7,16.656,29.843
6LU7_idAAALgen16_uff_E=481.69,-11.5, 7.426,35.579
6LU7_idAAALgen16_uff_E=481.69,-11.1, 6.532,34.830
6LU7_idAAALgen16_uff_E=481.69,-11.0,16.602,31.256
6LU7_idAAAMgen16_uff_E=344.53,-13.3, 0.000, 0.000
6LU7_idAAAMgen16_uff_E=344.53,-12.7,22.989,37.511
6LU7_idAAAMgen16_uff_E=344.53,-12.1,10.617,20.414
6LU7_idAAAMgen16_uff_E=344.53,-11.9,10.369,16.268
6LU7_idAAAMgen16_uff_E=344.53,-11.8, 1.704,30.310
6LU7_idAAAMgen16_uff_E=344.53,-11.7,10.692,26.912
6LU7_idAAAMgen16_uff_E=344.53,-11.7,21.848,38.517
6LU7_idAAAMgen16_uff_E=344.53,-11.7, 0.935,14.794
6LU7_idAAAMgen16_uff_E=344.53,-11.6, 1.747,33.694
6LU7_idAAANgen16_uff_E=1066.15,-12.8, 0.000, 0.000
6LU7_idAAANgen16_uff_E=1066.15,-12.1,14.544,27.884
6LU7_idAAANgen16_uff_E=1066.15,-11.8, 2.686,20.175
6LU7_idAAANgen16_uff_E=1066.15,-11.7, 1.894, 2.325
6LU7_idAAANgen16_uff_E=1066.15,-11.5,14.638,24.808
6LU7_idAAANgen16_uff_E=1066.15,-11.4, 5.523,27.754
6LU7_idAAANgen16_uff_E=1066.15,-11.0, 2.374,19.981
6LU7_idAAANgen16_uff_E=1066.15,-11.0, 0.999, 1.157
6LU7_idAAANgen16_uff_E=1066.15,-10.3,15.809,30.654
6LU7_idAAAOgen16_uff_E=2045.46, -7.7, 0.000, 0.000
6LU7_idAAAOgen16_uff_E=2045.46, -6.8, 3.871, 7.823
6LU7_idAAAOgen16_uff_E=2045.46, -6.8, 3.286, 6.783
6LU7_idAAAOgen16_uff_E=2045.46, -6.6,22.625,24.859
6LU7_idAAAOgen16_uff_E=2045.46, -6.5,20.241,26.438
6LU7_idAAAOgen16_uff_E=2045.46, -6.4,21.315,23.684
6LU7_idAAAOgen16_uff_E=2045.46, -6.3,20.649,26.640
6LU7_idAAAOgen16_uff_E=2045.46, -6.1, 8.243,16.443
6LU7_idAAAOgen16_uff_E=2045.46, -6.1, 7.372,14.389
6LU7_idAAAOgen16_uff_E=2403.50,-12.4, 0.000, 0.000
6LU7_idAAAOgen16_uff_E=2403.50,-11.9, 0.682, 2.714
6LU7_idAAAOgen16_uff_E=2403.50,-11.2, 3.095, 5.432
6LU7_idAAAOgen16_uff_E=2403.50,-11.0, 5.033, 8.873
6LU7_idAAAOgen16_uff_E=2403.50,-11.0,19.481,22.817
6LU7_idAAAOgen16_uff_E=2403.50,-10.9, 2.433, 4.252
6LU7_idAAAOgen16_uff_E=2403.50,-10.9, 4.317, 8.446
6LU7_idAAAOgen16_uff_E=2403.50,-10.7, 4.545, 6.357
6LU7_idAAAOgen16_uff_E=2403.50,-10.6, 4.436, 7.371
6LU7_idAAAPgen16_uff_E=384.74,-14.1, 0.000, 0.000
6LU7_idAAAPgen16_uff_E=384.74,-12.9,23.578,37.845
6LU7_idAAAPgen16_uff_E=384.74,-12.4,22.808,37.393
6LU7_idAAAPgen16_uff_E=384.74,-12.4, 2.344, 2.880
6LU7_idAAAPgen16_uff_E=384.74,-11.9,23.712,28.109
6LU7_idAAAPgen16_uff_E=384.74,-11.9, 1.128,14.847
6LU7_idAAAPgen16_uff_E=384.74,-11.9,23.130,35.296
6LU7_idAAAPgen16_uff_E=384.74,-11.7,24.820,36.404
6LU7_idAAAPgen16_uff_E=384.74,-11.7,24.735,35.693
6LU7_idAAAPgen16_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAAAPgen16_uff_E=45.53, -3.7,19.327,20.449
6LU7_idAAAPgen16_uff_E=45.53, -3.7,19.079,20.638
6LU7_idAAAPgen16_uff_E=45.53, -3.6,10.929,12.210
6LU7_idAAAPgen16_uff_E=45.53, -3.6,19.188,20.536
6LU7_idAAAPgen16_uff_E=45.53, -3.3,47.810,48.676
6LU7_idAAAPgen16_uff_E=45.53, -3.3,53.042,54.565
6LU7_idAAAPgen16_uff_E=45.53, -3.2,10.912,11.710
6LU7_idAAAPgen16_uff_E=45.53, -3.2, 1.810, 3.190
6LU7_idAAAQgen16_uff_E=1831.26,-11.1, 0.000, 0.000
6LU7_idAAAQgen16_uff_E=1831.26,-11.0, 4.471, 6.734
6LU7_idAAAQgen16_uff_E=1831.26,-10.6, 2.680, 3.586
6LU7_idAAAQgen16_uff_E=1831.26,-10.5,17.267,22.500
6LU7_idAAAQgen16_uff_E=1831.26,-10.5,21.303,25.619
6LU7_idAAAQgen16_uff_E=1831.26,-10.3,20.206,22.637
6LU7_idAAAQgen16_uff_E=1831.26,-10.3, 3.747, 4.784
6LU7_idAAAQgen16_uff_E=1831.26,-10.2, 3.368, 4.446
6LU7_idAAAQgen16_uff_E=1831.26,-10.1,21.453,25.349
6LU7_idAAAQgen16_uff_E=89.83, -4.7, 0.000, 0.000
6LU7_idAAAQgen16_uff_E=89.83, -4.7, 0.035, 2.066
6LU7_idAAAQgen16_uff_E=89.83, -4.7, 1.485, 3.292
6LU7_idAAAQgen16_uff_E=89.83, -4.7, 1.624, 3.713
6LU7_idAAAQgen16_uff_E=89.83, -4.6,19.702,21.234
6LU7_idAAAQgen16_uff_E=89.83, -4.5,30.618,32.425
6LU7_idAAAQgen16_uff_E=89.83, -4.3,30.810,32.535
6LU7_idAAAQgen16_uff_E=89.83, -4.2,47.482,48.803
6LU7_idAAAQgen16_uff_E=89.83, -4.2,47.500,48.765
6LU7_idAAARgen16_uff_E=523.43,-12.6, 0.000, 0.000
6LU7_idAAARgen16_uff_E=523.43,-12.3, 8.736,26.169
6LU7_idAAARgen16_uff_E=523.43,-12.3, 7.358,18.786
6LU7_idAAARgen16_uff_E=523.43,-12.2, 5.915,26.498
6LU7_idAAARgen16_uff_E=523.43,-12.1,11.962,30.416
6LU7_idAAARgen16_uff_E=523.43,-11.8, 7.020,31.193
6LU7_idAAARgen16_uff_E=523.43,-11.8, 7.462,31.738
6LU7_idAAARgen16_uff_E=523.43,-11.8, 5.711,29.335
6LU7_idAAARgen16_uff_E=523.43,-11.5,10.398,27.030
6LU7_idAAARgen16_uff_E=78.18, -5.3, 0.000, 0.000
6LU7_idAAARgen16_uff_E=78.18, -5.2,20.023,23.866
6LU7_idAAARgen16_uff_E=78.18, -4.8,20.854,23.791
6LU7_idAAARgen16_uff_E=78.18, -4.7, 4.245,12.571
6LU7_idAAARgen16_uff_E=78.18, -4.7,13.354,16.169
6LU7_idAAARgen16_uff_E=78.18, -4.6, 1.913, 3.148
6LU7_idAAARgen16_uff_E=78.18, -4.6,22.058,24.953
6LU7_idAAARgen16_uff_E=78.18, -4.5,38.754,41.631
6LU7_idAAARgen16_uff_E=78.18, -4.5,21.599,24.318
6LU7_idAAASgen16_uff_E=1209.64, -5.4, 0.000, 0.000
6LU7_idAAASgen16_uff_E=1209.64, -5.2,23.346,25.245
6LU7_idAAASgen16_uff_E=1209.64, -5.2, 4.133, 5.800
6LU7_idAAASgen16_uff_E=1209.64, -5.0,23.068,25.395
6LU7_idAAASgen16_uff_E=1209.64, -5.0, 3.344, 4.277
6LU7_idAAASgen16_uff_E=1209.64, -5.0,30.395,32.001
6LU7_idAAASgen16_uff_E=1209.64, -4.8,30.371,31.996
6LU7_idAAASgen16_uff_E=1209.64, -4.8, 3.710, 5.241
6LU7_idAAASgen16_uff_E=1209.64, -4.8,30.601,32.362
6LU7_idAAASgen16_uff_E=182.54,-14.6, 0.000, 0.000
6LU7_idAAASgen16_uff_E=182.54,-14.3,23.788,27.800
6LU7_idAAASgen16_uff_E=182.54,-13.5,23.836,25.219
6LU7_idAAASgen16_uff_E=182.54,-13.0, 0.972,13.545
6LU7_idAAASgen16_uff_E=182.54,-12.0,27.355,31.127
6LU7_idAAATgen16_uff_E=61214.36, -1.7, 0.000, 0.000
6LU7_idAAATgen16_uff_E=61214.36, -1.7, 0.509,45.964
6LU7_idAAATgen16_uff_E=61214.36, -1.6, 2.745,46.073
6LU7_idAAATgen16_uff_E=61214.36, -1.6, 2.212,45.935
6LU7_idAAATgen16_uff_E=61214.36, -1.6, 2.383, 3.644
6LU7_idAAATgen16_uff_E=61214.36, -1.6, 2.258, 2.258
6LU7_idAAATgen16_uff_E=61214.36, -1.6,29.006,30.372
6LU7_idAAATgen16_uff_E=61214.36, -1.5,30.088,31.726
6LU7_idAAATgen16_uff_E=61214.36, -1.5, 3.201, 5.788
6LU7_idAAATgen16_uff_E=74.19, -4.6, 0.000, 0.000
6LU7_idAAATgen16_uff_E=74.19, -4.5, 3.107, 3.815
6LU7_idAAATgen16_uff_E=74.19, -4.5,19.451,20.482
6LU7_idAAATgen16_uff_E=74.19, -4.5, 3.110, 3.963
6LU7_idAAATgen16_uff_E=74.19, -4.5,33.585,34.786
6LU7_idAAATgen16_uff_E=74.19, -4.4,19.040,19.834
6LU7_idAAATgen16_uff_E=74.19, -4.2, 3.211, 4.317
6LU7_idAAATgen16_uff_E=74.19, -4.2, 2.299, 2.818
6LU7_idAAATgen16_uff_E=74.19, -4.2,27.424,28.198
6LU7_idAAAUgen16_uff_E=2349.04,-10.4, 0.000, 0.000
6LU7_idAAAUgen16_uff_E=2349.04, -9.9, 1.706, 2.261
6LU7_idAAAUgen16_uff_E=2349.04, -9.6, 1.671, 3.241
6LU7_idAAAUgen16_uff_E=2349.04, -9.5,16.301,19.864
6LU7_idAAAUgen16_uff_E=2349.04, -9.4, 5.137, 9.746
6LU7_idAAAUgen16_uff_E=2349.04, -9.4,25.021,27.816
6LU7_idAAAUgen16_uff_E=2349.04, -9.3,18.182,22.815
6LU7_idAAAUgen16_uff_E=2349.04, -9.3,20.079,22.952
6LU7_idAAAUgen16_uff_E=2349.04, -9.2,25.042,27.771
6LU7_idAAAUgen16_uff_E=-4.20, -5.9, 0.000, 0.000
6LU7_idAAAUgen16_uff_E=-4.20, -5.8,14.717,24.346
6LU7_idAAAUgen16_uff_E=-4.20, -5.6,25.082,34.021
6LU7_idAAAUgen16_uff_E=-4.20, -5.3, 6.972, 8.166
6LU7_idAAAUgen16_uff_E=-4.20, -5.2, 9.591,27.813
6LU7_idAAAUgen16_uff_E=-4.20, -5.2,12.772,23.060
6LU7_idAAAUgen16_uff_E=-4.20, -5.2,23.561,30.201
6LU7_idAAAUgen16_uff_E=-4.20, -5.2, 6.750,25.603
6LU7_idAAAUgen16_uff_E=-4.20, -5.0, 9.378,29.128
6LU7_idAAAVgen16_uff_E=1216.46,-12.0, 0.000, 0.000
6LU7_idAAAVgen16_uff_E=1216.46,-12.0,20.610,23.634
6LU7_idAAAVgen16_uff_E=1216.46,-12.0, 1.482, 2.933
6LU7_idAAAVgen16_uff_E=1216.46,-11.9, 1.188, 3.144
6LU7_idAAAVgen16_uff_E=1216.46,-11.2, 4.249, 8.231
6LU7_idAAAVgen16_uff_E=1216.46,-11.1,20.365,23.215
6LU7_idAAAVgen16_uff_E=1216.46,-11.0, 3.799, 6.359
6LU7_idAAAVgen16_uff_E=1216.46,-11.0, 1.880, 2.510
6LU7_idAAAVgen16_uff_E=1216.46,-11.0, 4.739, 6.257
6LU7_idAAAVgen16_uff_E=914.66, -5.3, 0.000, 0.000
6LU7_idAAAVgen16_uff_E=914.66, -5.3,32.797,34.439
6LU7_idAAAVgen16_uff_E=914.66, -5.2,31.873,33.836
6LU7_idAAAVgen16_uff_E=914.66, -5.2, 1.414, 2.865
6LU7_idAAAVgen16_uff_E=914.66, -5.2,32.360,34.271
6LU7_idAAAVgen16_uff_E=914.66, -5.2,33.306,35.311
6LU7_idAAAVgen16_uff_E=914.66, -5.1,30.828,32.278
6LU7_idAAAVgen16_uff_E=914.66, -5.0,13.765,16.001
6LU7_idAAAVgen16_uff_E=914.66, -4.9,13.459,16.010
6LU7_idAAAWgen16_uff_E=1899.13,-12.5, 0.000, 0.000
6LU7_idAAAWgen16_uff_E=1899.13,-12.2, 1.302,28.272
6LU7_idAAAWgen16_uff_E=1899.13,-12.1, 0.968, 2.071
