Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAPRgen1_uff_E=350.06, -6.3, 0.000, 0.000
6LU7_idAAPRgen1_uff_E=350.06, -6.1, 2.572, 4.020
6LU7_idAAPRgen1_uff_E=350.06, -5.9, 3.461, 5.016
6LU7_idAAPRgen1_uff_E=350.06, -5.8, 3.042, 7.105
6LU7_idAAPRgen1_uff_E=350.06, -5.8,20.294,23.700
6LU7_idAAPRgen1_uff_E=350.06, -5.7,17.882,21.585
6LU7_idAAPRgen1_uff_E=350.06, -5.6,23.813,26.704
6LU7_idAAPRgen1_uff_E=350.06, -5.5,35.570,37.489
6LU7_idAAPRgen1_uff_E=350.06, -5.5,17.725,20.845
6LU7_idAAPSgen1_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAPSgen1_uff_E=46.64, -4.2,29.400,30.387
6LU7_idAAPSgen1_uff_E=46.64, -4.1, 2.171, 3.365
6LU7_idAAPSgen1_uff_E=46.64, -4.1,18.191,18.710
6LU7_idAAPSgen1_uff_E=46.64, -4.1,29.430,30.417
6LU7_idAAPSgen1_uff_E=46.64, -4.0,18.731,19.188
6LU7_idAAPSgen1_uff_E=46.64, -4.0,18.538,18.979
6LU7_idAAPSgen1_uff_E=46.64, -4.0, 1.434, 2.320
6LU7_idAAPSgen1_uff_E=46.64, -4.0,18.732,19.198
6LU7_idAAPTgen1_uff_E=54.49, -5.3, 0.000, 0.000
6LU7_idAAPTgen1_uff_E=54.49, -5.2, 0.884, 2.015
6LU7_idAAPTgen1_uff_E=54.49, -4.8,37.145,37.845
6LU7_idAAPTgen1_uff_E=54.49, -4.7, 2.078, 2.797
6LU7_idAAPTgen1_uff_E=54.49, -4.6,30.224,30.964
6LU7_idAAPTgen1_uff_E=54.49, -4.5,30.106,30.592
6LU7_idAAPTgen1_uff_E=54.49, -4.5,17.085,17.336
6LU7_idAAPTgen1_uff_E=54.49, -4.5,30.084,30.908
6LU7_idAAPTgen1_uff_E=54.49, -4.4,30.810,31.527
6LU7_idAAPUgen1_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAPUgen1_uff_E=46.64, -4.2,29.387,30.373
6LU7_idAAPUgen1_uff_E=46.64, -4.1, 2.170, 2.830
6LU7_idAAPUgen1_uff_E=46.64, -4.1,18.240,18.673
6LU7_idAAPUgen1_uff_E=46.64, -4.1,18.195,18.715
6LU7_idAAPUgen1_uff_E=46.64, -4.1, 1.807, 2.201
6LU7_idAAPUgen1_uff_E=46.64, -4.1,29.473,30.433
6LU7_idAAPUgen1_uff_E=46.64, -4.0,18.732,19.199
6LU7_idAAPUgen1_uff_E=46.64, -3.9,18.994,19.478
6LU7_idAAPVgen1_uff_E=91.60, -3.3, 0.000, 0.000
6LU7_idAAPVgen1_uff_E=91.60, -3.2,18.328,18.679
6LU7_idAAPVgen1_uff_E=91.60, -3.2,18.322,18.620
6LU7_idAAPVgen1_uff_E=91.60, -3.0,30.032,30.945
6LU7_idAAPVgen1_uff_E=91.60, -3.0,11.756,12.776
6LU7_idAAPVgen1_uff_E=91.60, -3.0,30.188,31.068
6LU7_idAAPVgen1_uff_E=91.60, -3.0,11.752,12.917
6LU7_idAAPVgen1_uff_E=91.60, -2.9,19.121,19.417
6LU7_idAAPVgen1_uff_E=91.60, -2.8,54.902,55.644
6LU7_idAAPWgen1_uff_E=54.22, -5.5, 0.000, 0.000
6LU7_idAAPWgen1_uff_E=54.22, -4.9, 1.473, 2.250
6LU7_idAAPWgen1_uff_E=54.22, -4.7,16.974,17.293
6LU7_idAAPWgen1_uff_E=54.22, -4.7,29.704,30.608
6LU7_idAAPWgen1_uff_E=54.22, -4.5,16.755,17.505
6LU7_idAAPWgen1_uff_E=54.22, -4.5,29.548,30.710
6LU7_idAAPWgen1_uff_E=54.22, -4.4,25.953,27.097
6LU7_idAAPWgen1_uff_E=54.22, -4.4,29.799,30.927
6LU7_idAAPWgen1_uff_E=54.22, -4.4,16.754,17.205
6LU7_idAAPXgen1_uff_E=211.08, -3.7, 0.000, 0.000
6LU7_idAAPXgen1_uff_E=211.08, -3.7,30.938,32.320
6LU7_idAAPXgen1_uff_E=211.08, -3.7,30.720,32.390
6LU7_idAAPXgen1_uff_E=211.08, -3.6,17.717,18.778
6LU7_idAAPXgen1_uff_E=211.08, -3.6,31.045,32.741
6LU7_idAAPXgen1_uff_E=211.08, -3.6, 1.258, 2.209
6LU7_idAAPXgen1_uff_E=211.08, -3.6,17.787,18.419
6LU7_idAAPXgen1_uff_E=211.08, -3.5, 2.006, 3.321
6LU7_idAAPXgen1_uff_E=211.08, -3.4,30.843,32.694
6LU7_idAAPYgen1_uff_E=33.73, -4.2, 0.000, 0.000
6LU7_idAAPYgen1_uff_E=33.73, -4.1,18.956,20.236
6LU7_idAAPYgen1_uff_E=33.73, -4.1,18.745,19.893
6LU7_idAAPYgen1_uff_E=33.73, -4.1,18.939,19.621
6LU7_idAAPYgen1_uff_E=33.73, -4.0, 2.001, 3.240
6LU7_idAAPYgen1_uff_E=33.73, -4.0, 2.009, 2.687
6LU7_idAAPYgen1_uff_E=33.73, -3.9, 1.038, 2.137
6LU7_idAAPYgen1_uff_E=33.73, -3.8,18.252,18.668
6LU7_idAAPYgen1_uff_E=33.73, -3.7,18.562,18.965
6LU7_idAAPZgen1_uff_E=155.29, -5.2, 0.000, 0.000
6LU7_idAAPZgen1_uff_E=155.29, -4.8, 9.057,10.609
6LU7_idAAPZgen1_uff_E=155.29, -4.7, 9.801,11.986
6LU7_idAAPZgen1_uff_E=155.29, -4.7,15.409,17.587
6LU7_idAAPZgen1_uff_E=155.29, -4.7,25.778,26.656
6LU7_idAAPZgen1_uff_E=155.29, -4.6,25.563,26.357
6LU7_idAAPZgen1_uff_E=155.29, -4.6,15.302,17.399
6LU7_idAAPZgen1_uff_E=155.29, -4.6,33.494,34.879
6LU7_idAAPZgen1_uff_E=155.29, -4.6, 8.014, 9.287
6LU7_idAAQAgen1_uff_E=179.97, -4.4, 0.000, 0.000
6LU7_idAAQAgen1_uff_E=179.97, -4.3,18.398,19.785
6LU7_idAAQAgen1_uff_E=179.97, -4.1,18.168,18.895
6LU7_idAAQAgen1_uff_E=179.97, -3.9,25.707,26.339
6LU7_idAAQAgen1_uff_E=179.97, -3.9,26.662,28.519
6LU7_idAAQAgen1_uff_E=179.97, -3.8, 9.028, 9.779
6LU7_idAAQAgen1_uff_E=179.97, -3.8,18.746,19.954
6LU7_idAAQAgen1_uff_E=179.97, -3.7, 1.728, 2.004
6LU7_idAAQAgen1_uff_E=179.97, -3.7,25.364,26.675
6LU7_idAAQBgen1_uff_E=98.42, -4.2, 0.000, 0.000
6LU7_idAAQBgen1_uff_E=98.42, -4.0,30.079,31.128
6LU7_idAAQBgen1_uff_E=98.42, -4.0,18.946,19.420
6LU7_idAAQBgen1_uff_E=98.42, -3.9,19.375,19.778
6LU7_idAAQBgen1_uff_E=98.42, -3.7,29.877,30.937
6LU7_idAAQBgen1_uff_E=98.42, -3.5,51.886,52.560
6LU7_idAAQBgen1_uff_E=98.42, -3.5,55.392,56.109
6LU7_idAAQBgen1_uff_E=98.42, -3.5,18.928,19.317
6LU7_idAAQBgen1_uff_E=98.42, -3.3,25.056,26.067
6LU7_idAAQCgen1_uff_E=447.99, -5.3, 0.000, 0.000
6LU7_idAAQCgen1_uff_E=447.99, -4.6,31.618,32.470
6LU7_idAAQCgen1_uff_E=447.99, -4.5, 2.198, 2.586
6LU7_idAAQCgen1_uff_E=447.99, -4.5, 2.715, 4.886
6LU7_idAAQCgen1_uff_E=447.99, -4.4, 3.434, 5.954
6LU7_idAAQCgen1_uff_E=447.99, -4.4, 3.470, 4.028
6LU7_idAAQCgen1_uff_E=447.99, -4.4,31.609,32.545
6LU7_idAAQCgen1_uff_E=447.99, -4.3,24.004,24.722
6LU7_idAAQCgen1_uff_E=447.99, -4.2,17.671,18.262
6LU7_idAAQDgen1_uff_E=10.44, -3.5, 0.000, 0.000
6LU7_idAAQDgen1_uff_E=10.44, -3.3,18.062,18.558
6LU7_idAAQDgen1_uff_E=10.44, -3.1, 2.238, 2.768
6LU7_idAAQDgen1_uff_E=10.44, -3.1, 2.683, 3.117
6LU7_idAAQDgen1_uff_E=10.44, -3.1, 2.650, 3.110
6LU7_idAAQDgen1_uff_E=10.44, -3.0,18.793,19.262
6LU7_idAAQDgen1_uff_E=10.44, -2.9,18.294,18.839
6LU7_idAAQDgen1_uff_E=10.44, -2.9,17.649,18.030
6LU7_idAAQDgen1_uff_E=10.44, -2.8,50.960,51.367
6LU7_idAAQEgen1_uff_E=191.62, -6.6, 0.000, 0.000
6LU7_idAAQEgen1_uff_E=191.62, -6.3,24.321,25.903
6LU7_idAAQEgen1_uff_E=191.62, -6.2, 3.179, 4.095
6LU7_idAAQEgen1_uff_E=191.62, -6.0,38.320,41.062
6LU7_idAAQEgen1_uff_E=191.62, -6.0,38.407,40.982
6LU7_idAAQEgen1_uff_E=191.62, -5.9,50.466,53.512
6LU7_idAAQEgen1_uff_E=191.62, -5.9,29.880,31.643
6LU7_idAAQEgen1_uff_E=191.62, -5.8,17.734,19.185
6LU7_idAAQEgen1_uff_E=191.62, -5.8,35.365,37.786
6LU7_idAAQFgen1_uff_E=88.02, -4.0, 0.000, 0.000
6LU7_idAAQFgen1_uff_E=88.02, -4.0,19.133,20.309
6LU7_idAAQFgen1_uff_E=88.02, -3.9, 2.099, 2.830
6LU7_idAAQFgen1_uff_E=88.02, -3.9, 2.098, 2.326
6LU7_idAAQFgen1_uff_E=88.02, -3.8,19.093,20.255
6LU7_idAAQFgen1_uff_E=88.02, -3.7,19.181,20.429
6LU7_idAAQFgen1_uff_E=88.02, -3.7,30.285,31.399
6LU7_idAAQFgen1_uff_E=88.02, -3.7, 1.833, 2.893
6LU7_idAAQFgen1_uff_E=88.02, -3.6,32.701,33.811
6LU7_idAAQGgen1_uff_E=234.44, -4.2, 0.000, 0.000
6LU7_idAAQGgen1_uff_E=234.44, -4.1,32.701,33.943
6LU7_idAAQGgen1_uff_E=234.44, -4.0,32.171,33.292
6LU7_idAAQGgen1_uff_E=234.44, -4.0, 1.430, 2.323
6LU7_idAAQGgen1_uff_E=234.44, -4.0,25.857,26.859
6LU7_idAAQGgen1_uff_E=234.44, -3.9, 9.191,10.315
6LU7_idAAQGgen1_uff_E=234.44, -3.9,24.629,25.759
6LU7_idAAQGgen1_uff_E=234.44, -3.9,24.639,25.638
6LU7_idAAQGgen1_uff_E=234.44, -3.9,19.109,19.776
6LU7_idAAQHgen1_uff_E=128.59, -4.5, 0.000, 0.000
6LU7_idAAQHgen1_uff_E=128.59, -4.4,19.396,19.811
6LU7_idAAQHgen1_uff_E=128.59, -4.3, 1.765, 2.248
6LU7_idAAQHgen1_uff_E=128.59, -4.0, 3.128, 3.509
6LU7_idAAQHgen1_uff_E=128.59, -4.0,18.878,19.290
6LU7_idAAQHgen1_uff_E=128.59, -3.9,19.473,19.822
6LU7_idAAQHgen1_uff_E=128.59, -3.9, 2.331, 2.574
6LU7_idAAQHgen1_uff_E=128.59, -3.8,56.899,57.816
6LU7_idAAQHgen1_uff_E=128.59, -3.7,64.413,65.126
6LU7_idAAQIgen1_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAQIgen1_uff_E=46.64, -4.2,29.386,30.418
6LU7_idAAQIgen1_uff_E=46.64, -4.2, 2.033, 3.142
6LU7_idAAQIgen1_uff_E=46.64, -4.1,18.208,18.727
6LU7_idAAQIgen1_uff_E=46.64, -4.1,18.216,18.649
6LU7_idAAQIgen1_uff_E=46.64, -4.1, 1.812, 2.206
6LU7_idAAQIgen1_uff_E=46.64, -4.0,18.566,19.008
6LU7_idAAQIgen1_uff_E=46.64, -4.0, 2.087, 2.827
6LU7_idAAQIgen1_uff_E=46.64, -3.9,18.577,18.969
6LU7_idAAQJgen1_uff_E=201.20, -5.1, 0.000, 0.000
6LU7_idAAQJgen1_uff_E=201.20, -4.9, 1.219, 4.778
6LU7_idAAQJgen1_uff_E=201.20, -4.9,33.915,34.963
6LU7_idAAQJgen1_uff_E=201.20, -4.7, 1.942, 4.397
6LU7_idAAQJgen1_uff_E=201.20, -4.7,33.498,34.743
6LU7_idAAQJgen1_uff_E=201.20, -4.7,22.417,24.057
6LU7_idAAQJgen1_uff_E=201.20, -4.6,23.933,25.409
6LU7_idAAQJgen1_uff_E=201.20, -4.6, 2.304, 2.894
6LU7_idAAQJgen1_uff_E=201.20, -4.5,20.143,20.759
6LU7_idAAQKgen1_uff_E=58.43, -4.1, 0.000, 0.000
6LU7_idAAQKgen1_uff_E=58.43, -4.1, 0.938, 1.605
6LU7_idAAQKgen1_uff_E=58.43, -4.1,18.092,18.309
6LU7_idAAQKgen1_uff_E=58.43, -4.0,19.911,20.931
6LU7_idAAQKgen1_uff_E=58.43, -4.0,31.137,32.951
6LU7_idAAQKgen1_uff_E=58.43, -4.0,17.996,18.400
6LU7_idAAQKgen1_uff_E=58.43, -3.9,20.241,21.644
6LU7_idAAQKgen1_uff_E=58.43, -3.8,17.507,18.069
6LU7_idAAQKgen1_uff_E=58.43, -3.8,20.443,21.647
6LU7_idAAQLgen1_uff_E=351.47, -5.1, 0.000, 0.000
6LU7_idAAQLgen1_uff_E=351.47, -4.8,26.521,28.086
6LU7_idAAQLgen1_uff_E=351.47, -4.8, 2.772, 4.156
6LU7_idAAQLgen1_uff_E=351.47, -4.8,25.103,26.480
6LU7_idAAQLgen1_uff_E=351.47, -4.5,19.462,20.465
6LU7_idAAQLgen1_uff_E=351.47, -4.5,18.939,19.946
6LU7_idAAQLgen1_uff_E=351.47, -4.5,32.122,33.464
6LU7_idAAQLgen1_uff_E=351.47, -4.5,32.676,34.002
6LU7_idAAQLgen1_uff_E=351.47, -4.5,18.966,20.046
6LU7_idAAQMgen1_uff_E=165.10, -7.3, 0.000, 0.000
6LU7_idAAQMgen1_uff_E=165.10, -6.7,38.181,40.797
6LU7_idAAQMgen1_uff_E=165.10, -6.6, 1.732, 2.645
6LU7_idAAQMgen1_uff_E=165.10, -6.5,29.622,32.268
6LU7_idAAQMgen1_uff_E=165.10, -6.4,38.735,41.393
6LU7_idAAQMgen1_uff_E=165.10, -6.4,39.956,42.585
6LU7_idAAQMgen1_uff_E=165.10, -6.2, 2.415, 4.192
6LU7_idAAQMgen1_uff_E=165.10, -6.2,33.638,36.232
6LU7_idAAQMgen1_uff_E=165.10, -6.2,39.899,42.474
6LU7_idAAQNgen1_uff_E=59.42, -4.2, 0.000, 0.000
6LU7_idAAQNgen1_uff_E=59.42, -4.2, 0.261, 1.691
6LU7_idAAQNgen1_uff_E=59.42, -4.1,18.073,18.528
6LU7_idAAQNgen1_uff_E=59.42, -3.9,18.524,18.985
6LU7_idAAQNgen1_uff_E=59.42, -3.9,26.405,27.471
6LU7_idAAQNgen1_uff_E=59.42, -3.8, 1.535, 2.264
6LU7_idAAQNgen1_uff_E=59.42, -3.8,17.852,18.390
6LU7_idAAQNgen1_uff_E=59.42, -3.8,11.974,13.157
6LU7_idAAQNgen1_uff_E=59.42, -3.7, 2.923, 3.974
6LU7_idAAQOgen1_uff_E=97.87, -3.9, 0.000, 0.000
6LU7_idAAQOgen1_uff_E=97.87, -3.8,29.501,30.122
6LU7_idAAQOgen1_uff_E=97.87, -3.8, 1.283, 2.016
6LU7_idAAQOgen1_uff_E=97.87, -3.6,18.116,18.230
6LU7_idAAQOgen1_uff_E=97.87, -3.6,56.052,56.541
6LU7_idAAQOgen1_uff_E=97.87, -3.6,29.842,30.453
6LU7_idAAQOgen1_uff_E=97.87, -3.4,19.008,19.127
6LU7_idAAQOgen1_uff_E=97.87, -3.3,30.374,31.011
6LU7_idAAQOgen1_uff_E=97.87, -3.2,31.641,32.255
6LU7_idAAQPgen1_uff_E=119.44, -4.5, 0.000, 0.000
6LU7_idAAQPgen1_uff_E=119.44, -4.5,33.581,34.892
6LU7_idAAQPgen1_uff_E=119.44, -4.4, 2.131, 2.564
6LU7_idAAQPgen1_uff_E=119.44, -4.4,19.640,20.232
6LU7_idAAQPgen1_uff_E=119.44, -4.3,33.201,34.577
6LU7_idAAQPgen1_uff_E=119.44, -4.3, 2.233, 2.948
6LU7_idAAQPgen1_uff_E=119.44, -4.3,19.607,20.221
6LU7_idAAQPgen1_uff_E=119.44, -4.2,10.592,11.320
6LU7_idAAQPgen1_uff_E=119.44, -4.1,19.548,20.089
6LU7_idAAQQgen1_uff_E=80.18, -4.6, 0.000, 0.000
6LU7_idAAQQgen1_uff_E=80.18, -4.5,33.589,34.855
6LU7_idAAQQgen1_uff_E=80.18, -4.4,19.378,20.488
6LU7_idAAQQgen1_uff_E=80.18, -4.3,32.622,33.650
6LU7_idAAQQgen1_uff_E=80.18, -4.3,19.120,19.912
6LU7_idAAQQgen1_uff_E=80.18, -4.3, 3.335, 4.252
6LU7_idAAQQgen1_uff_E=80.18, -4.3,32.417,34.255
6LU7_idAAQQgen1_uff_E=80.18, -4.3,20.497,21.797
6LU7_idAAQQgen1_uff_E=80.18, -4.3,32.056,33.189
6LU7_idAAQRgen1_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAQRgen1_uff_E=47.54, -3.7, 0.052, 1.978
6LU7_idAAQRgen1_uff_E=47.54, -3.7, 0.109, 2.427
6LU7_idAAQRgen1_uff_E=47.54, -3.7,18.520,19.102
6LU7_idAAQRgen1_uff_E=47.54, -3.7,18.518,19.106
6LU7_idAAQRgen1_uff_E=47.54, -3.5,18.692,20.016
6LU7_idAAQRgen1_uff_E=47.54, -3.5,18.346,18.843
6LU7_idAAQRgen1_uff_E=47.54, -3.5,17.794,18.163
6LU7_idAAQRgen1_uff_E=47.54, -3.5,18.371,18.840
6LU7_idAAQSgen1_uff_E=46.64, -4.2, 0.000, 0.000
6LU7_idAAQSgen1_uff_E=46.64, -4.1,30.074,31.052
6LU7_idAAQSgen1_uff_E=46.64, -4.1,17.094,17.606
6LU7_idAAQSgen1_uff_E=46.64, -4.1,29.858,30.690
6LU7_idAAQSgen1_uff_E=46.64, -4.1, 1.801, 2.378
6LU7_idAAQSgen1_uff_E=46.64, -4.0,16.946,17.232
6LU7_idAAQSgen1_uff_E=46.64, -3.9,17.025,17.541
6LU7_idAAQSgen1_uff_E=46.64, -3.8,17.208,17.714
6LU7_idAAQSgen1_uff_E=46.64, -3.7, 2.056, 2.600
6LU7_idAAQTgen1_uff_E=150.03, -4.3, 0.000, 0.000
6LU7_idAAQTgen1_uff_E=150.03, -4.2,32.551,33.630
6LU7_idAAQTgen1_uff_E=150.03, -4.2,19.521,20.895
6LU7_idAAQTgen1_uff_E=150.03, -4.1,32.246,34.041
6LU7_idAAQTgen1_uff_E=150.03, -4.1,20.918,22.339
6LU7_idAAQTgen1_uff_E=150.03, -4.1,19.542,20.911
6LU7_idAAQTgen1_uff_E=150.03, -4.0,32.025,33.135
6LU7_idAAQTgen1_uff_E=150.03, -4.0,32.717,34.497
6LU7_idAAQTgen1_uff_E=150.03, -4.0,29.127,30.976
6LU7_idAAQUgen1_uff_E=182.34, -6.1, 0.000, 0.000
6LU7_idAAQUgen1_uff_E=182.34, -5.8, 3.173, 7.055
6LU7_idAAQUgen1_uff_E=182.34, -5.7,20.843,23.806
6LU7_idAAQUgen1_uff_E=182.34, -5.7,15.579,19.771
6LU7_idAAQUgen1_uff_E=182.34, -5.5,21.189,24.097
6LU7_idAAQUgen1_uff_E=182.34, -5.4,16.257,19.773
6LU7_idAAQUgen1_uff_E=182.34, -5.4,46.494,48.949
6LU7_idAAQUgen1_uff_E=182.34, -5.1,25.103,28.283
6LU7_idAAQUgen1_uff_E=182.34, -5.1,20.785,23.355
6LU7_idAAQVgen1_uff_E=97.87, -3.9, 0.000, 0.000
6LU7_idAAQVgen1_uff_E=97.87, -3.9, 1.949, 2.478
