Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAHIgen5_uff_E=726.40,-8.0,0.0,0.0
6LU7_idAAHJgen5_uff_E=769.80,-8.0,0.0,0.0
6LU7_idAAHUgen5_uff_E=156.80,-8.0,2.348,0.876
6LU7_idAAIBgen5_uff_E=2014.89,-8.0,28.215,24.023
6LU7_idAAIDgen5_uff_E=173.22,-8.0,19.946,16.483
6LU7_idAAIDgen5_uff_E=173.22,-8.0,26.027,21.003
6LU7_idAAIJgen5_uff_E=669.60,-8.0,4.882,1.694
6LU7_idAAIOgen5_uff_E=492.47,-8.0,13.382,6.509
6LU7_idAAIOgen5_uff_E=492.47,-8.0,25.59,24.756
6LU7_idAAJOgen5_uff_E=1202.47,-8.0,2.395,1.672
6LU7_idAAJOgen5_uff_E=1202.47,-8.0,17.553,16.541
6LU7_idAAJWgen5_uff_E=404.57,-8.0,22.098,18.3
6LU7_idAAJWgen5_uff_E=404.57,-8.0,5.627,2.933
6LU7_idAAKOgen5_uff_E=2385.34,-8.0,8.352,3.364
6LU7_idAAKOgen5_uff_E=2385.34,-8.0,10.997,6.265
6LU7_idAAKOgen5_uff_E=2385.34,-8.0,5.795,3.949
6LU7_idAAAAgen5_uff_E=981.75,-7.9,12.539,6.038
6LU7_idAAAUgen5_uff_E=1352.98,-7.9,0.0,0.0
6LU7_idAACKgen5_uff_E=188.85,-7.9,7.571,2.221
6LU7_idAADIgen5_uff_E=795.16,-7.9,15.803,15.097
6LU7_idAADVgen5_uff_E=356.17,-7.9,5.798,3.143
6LU7_idAAEZgen5_uff_E=332.24,-7.9,21.526,17.827
6LU7_idAAFEgen5_uff_E=695.97,-7.9,32.324,29.058
6LU7_idAAFEgen5_uff_E=695.97,-7.9,8.398,2.446
6LU7_idAAFGgen5_uff_E=359.76,-7.9,11.512,9.251
6LU7_idAAGDgen5_uff_E=504.75,-7.9,2.375,1.887
6LU7_idAAGEgen5_uff_E=593.14,-7.9,3.603,1.753
6LU7_idAAGEgen5_uff_E=593.14,-7.9,38.806,36.892
6LU7_idAAGOgen5_uff_E=430.07,-7.9,21.847,17.752
6LU7_idAAHPgen5_uff_E=268.18,-7.9,26.037,23.651
6LU7_idAAIBgen5_uff_E=2014.89,-7.9,4.557,3.18
6LU7_idAAIBgen5_uff_E=2014.89,-7.9,12.31,8.466
6LU7_idAAIDgen5_uff_E=173.22,-7.9,21.849,17.022
6LU7_idAAIJgen5_uff_E=669.60,-7.9,20.841,18.734
6LU7_idAAJWgen5_uff_E=404.57,-7.9,21.573,18.132
6LU7_idAAJWgen5_uff_E=404.57,-7.9,23.168,18.556
6LU7_idAAADgen5_uff_E=1050.61,-7.8,0.0,0.0
6LU7_idAAAPgen5_uff_E=192.27,-7.8,43.117,39.275
6LU7_idAAAUgen5_uff_E=1352.98,-7.8,5.836,2.457
6LU7_idAABNgen5_uff_E=527.95,-7.8,0.0,0.0
6LU7_idAABXgen5_uff_E=464.24,-7.8,0.0,0.0
6LU7_idAACKgen5_uff_E=188.85,-7.8,7.489,2.065
6LU7_idAADVgen5_uff_E=356.17,-7.8,11.862,4.732
6LU7_idAAEMgen5_uff_E=350.68,-7.8,0.0,0.0
6LU7_idAAEQgen5_uff_E=428.35,-7.8,7.303,2.547
6LU7_idAAEQgen5_uff_E=428.35,-7.8,7.324,3.257
6LU7_idAAFGgen5_uff_E=359.76,-7.8,9.764,7.157
6LU7_idAAFGgen5_uff_E=359.76,-7.8,9.912,2.557
6LU7_idAAGDgen5_uff_E=504.75,-7.8,10.176,7.521
6LU7_idAAGEgen5_uff_E=593.14,-7.8,37.557,35.652
6LU7_idAAGJgen5_uff_E=447.76,-7.8,24.958,23.248
6LU7_idAAGOgen5_uff_E=430.07,-7.8,32.632,29.586
6LU7_idAAHIgen5_uff_E=726.40,-7.8,3.937,2.717
6LU7_idAAHIgen5_uff_E=726.40,-7.8,19.754,17.525
6LU7_idAAIBgen5_uff_E=2014.89,-7.8,7.004,2.599
6LU7_idAAIDgen5_uff_E=173.22,-7.8,21.381,17.598
6LU7_idAAIIgen5_uff_E=1319.38,-7.8,19.167,17.091
6LU7_idAAIJgen5_uff_E=669.60,-7.8,31.638,28.608
6LU7_idAAIJgen5_uff_E=669.60,-7.8,2.197,1.23
6LU7_idAAIKgen5_uff_E=795.92,-7.8,0.0,0.0
6LU7_idAAJOgen5_uff_E=1202.47,-7.8,25.437,23.073
6LU7_idAAJOgen5_uff_E=1202.47,-7.8,25.994,23.58
6LU7_idAAJTgen5_uff_E=297.40,-7.8,25.46,22.036
6LU7_idAAJTgen5_uff_E=297.40,-7.8,0.0,0.0
6LU7_idAAJWgen5_uff_E=404.57,-7.8,21.915,18.565
6LU7_idAAJWgen5_uff_E=404.57,-7.8,9.755,2.574
6LU7_idAAKAgen5_uff_E=475.39,-7.8,23.313,20.707
6LU7_idAAKAgen5_uff_E=475.39,-7.8,24.074,21.562
6LU7_idAAKOgen5_uff_E=2385.34,-7.8,9.3,6.06
6LU7_idAAKOgen5_uff_E=2385.34,-7.8,22.039,19.292
6LU7_idAABNgen5_uff_E=527.95,-7.7,2.525,1.756
6LU7_idAABTgen5_uff_E=536.51,-7.7,0.0,0.0
6LU7_idAABXgen5_uff_E=464.24,-7.7,23.559,19.378
6LU7_idAACGgen5_uff_E=999.35,-7.7,0.0,0.0
6LU7_idAACKgen5_uff_E=188.85,-7.7,3.527,1.896
6LU7_idAADFgen5_uff_E=428.06,-7.7,0.0,0.0
6LU7_idAADIgen5_uff_E=795.16,-7.7,23.307,20.949
6LU7_idAAEBgen5_uff_E=506.83,-7.7,0.0,0.0
6LU7_idAAEQgen5_uff_E=428.35,-7.7,9.095,2.787
6LU7_idAAEZgen5_uff_E=332.24,-7.7,39.589,35.432
6LU7_idAAFBgen5_uff_E=1429.46,-7.7,2.894,2.133
6LU7_idAAGDgen5_uff_E=504.75,-7.7,21.675,18.329
6LU7_idAAGJgen5_uff_E=447.76,-7.7,9.03,3.826
6LU7_idAAGOgen5_uff_E=430.07,-7.7,32.743,29.489
6LU7_idAAHIgen5_uff_E=726.40,-7.7,27.439,23.567
6LU7_idAAHIgen5_uff_E=726.40,-7.7,46.054,41.052
6LU7_idAAHIgen5_uff_E=726.40,-7.7,18.752,17.001
6LU7_idAAHPgen5_uff_E=268.18,-7.7,26.153,25.073
6LU7_idAAHPgen5_uff_E=268.18,-7.7,26.392,24.027
6LU7_idAAHUgen5_uff_E=156.80,-7.7,16.258,15.386
6LU7_idAAHUgen5_uff_E=156.80,-7.7,43.251,38.953
6LU7_idAAIDgen5_uff_E=173.22,-7.7,26.198,21.041
6LU7_idAAIIgen5_uff_E=1319.38,-7.7,15.324,13.709
6LU7_idAAIJgen5_uff_E=669.60,-7.7,22.824,20.429
6LU7_idAAJZgen5_uff_E=286.09,-7.7,0.0,0.0
6LU7_idAAAPgen5_uff_E=192.27,-7.6,19.157,16.752
6LU7_idAABXgen5_uff_E=464.24,-7.6,22.221,19.83
6LU7_idAACGgen5_uff_E=999.35,-7.6,42.398,39.275
6LU7_idAACKgen5_uff_E=188.85,-7.6,24.183,20.553
6LU7_idAACKgen5_uff_E=188.85,-7.6,4.76,1.42
6LU7_idAACQgen5_uff_E=256.38,-7.6,0.0,0.0
6LU7_idAAFBgen5_uff_E=1429.46,-7.6,20.651,17.83
6LU7_idAAFBgen5_uff_E=1429.46,-7.6,47.143,41.393
6LU7_idAAGDgen5_uff_E=504.75,-7.6,9.255,4.504
6LU7_idAAGEgen5_uff_E=593.14,-7.6,27.119,24.644
6LU7_idAAGEgen5_uff_E=593.14,-7.6,2.431,0.642
6LU7_idAAGEgen5_uff_E=593.14,-7.6,38.879,36.782
6LU7_idAAGJgen5_uff_E=447.76,-7.6,27.411,25.057
6LU7_idAAGJgen5_uff_E=447.76,-7.6,23.575,21.773
6LU7_idAAGRgen5_uff_E=791.31,-7.6,7.732,4.795
6LU7_idAAGRgen5_uff_E=791.31,-7.6,12.561,8.274
6LU7_idAAHIgen5_uff_E=726.40,-7.6,20.872,17.928
6LU7_idAAHUgen5_uff_E=156.80,-7.6,16.182,15.447
6LU7_idAAIJgen5_uff_E=669.60,-7.6,10.142,4.936
6LU7_idAAJOgen5_uff_E=1202.47,-7.6,18.478,16.919
6LU7_idAAKAgen5_uff_E=475.39,-7.6,24.521,22.09
6LU7_idAAAAgen5_uff_E=981.75,-7.5,2.831,2.069
6LU7_idAAAAgen5_uff_E=981.75,-7.5,15.391,14.127
6LU7_idAAAAgen5_uff_E=981.75,-7.5,35.817,34.139
6LU7_idAAAPgen5_uff_E=192.27,-7.5,17.39,16.158
6LU7_idAAAPgen5_uff_E=192.27,-7.5,2.848,1.233
6LU7_idAAASgen5_uff_E=490.55,-7.5,0.0,0.0
6LU7_idAAAUgen5_uff_E=1352.98,-7.5,19.939,18.307
6LU7_idAABNgen5_uff_E=527.95,-7.5,6.393,3.963
6LU7_idAABSgen5_uff_E=573.44,-7.5,0.0,0.0
6LU7_idAABTgen5_uff_E=536.51,-7.5,5.569,3.14
6LU7_idAACIgen5_uff_E=109.67,-7.5,0.0,0.0
6LU7_idAACKgen5_uff_E=188.85,-7.5,8.818,3.248
6LU7_idAADEgen5_uff_E=1126.94,-7.5,0.0,0.0
6LU7_idAADFgen5_uff_E=428.06,-7.5,8.441,3.073
6LU7_idAADPgen5_uff_E=253.62,-7.5,6.006,3.028
6LU7_idAADPgen5_uff_E=253.62,-7.5,0.0,0.0
6LU7_idAADVgen5_uff_E=356.17,-7.5,5.013,2.855
6LU7_idAADVgen5_uff_E=356.17,-7.5,10.367,3.24
6LU7_idAADWgen5_uff_E=605.60,-7.5,0.0,0.0
6LU7_idAADYgen5_uff_E=496.67,-7.5,0.0,0.0
6LU7_idAAEBgen5_uff_E=506.83,-7.5,5.26,1.904
6LU7_idAAECgen5_uff_E=456.00,-7.5,0.0,0.0
6LU7_idAAEZgen5_uff_E=332.24,-7.5,40.103,36.045
6LU7_idAAGEgen5_uff_E=593.14,-7.5,37.341,35.489
6LU7_idAAGJgen5_uff_E=447.76,-7.5,9.152,2.931
6LU7_idAAGJgen5_uff_E=447.76,-7.5,24.973,22.788
6LU7_idAAGJgen5_uff_E=447.76,-7.5,22.709,19.065
6LU7_idAAHIgen5_uff_E=726.40,-7.5,5.364,3.376
6LU7_idAAHJgen5_uff_E=769.80,-7.5,25.309,22.8
6LU7_idAAHUgen5_uff_E=156.80,-7.5,44.419,40.011
6LU7_idAAIIgen5_uff_E=1319.38,-7.5,26.756,23.999
6LU7_idAAIIgen5_uff_E=1319.38,-7.5,34.451,29.826
6LU7_idAAJZgen5_uff_E=286.09,-7.5,37.239,34.241
6LU7_idAAKAgen5_uff_E=475.39,-7.5,2.766,0.692
6LU7_idAAAPgen5_uff_E=192.27,-7.4,25.278,22.181
6LU7_idAAAPgen5_uff_E=192.27,-7.4,18.212,15.133
6LU7_idAABNgen5_uff_E=527.95,-7.4,2.402,1.274
6LU7_idAACKgen5_uff_E=188.85,-7.4,8.865,2.543
6LU7_idAACKgen5_uff_E=188.85,-7.4,9.678,3.375
6LU7_idAADFgen5_uff_E=428.06,-7.4,24.488,20.766
6LU7_idAADFgen5_uff_E=428.06,-7.4,23.884,20.809
6LU7_idAADIgen5_uff_E=795.16,-7.4,15.776,15.141
6LU7_idAADIgen5_uff_E=795.16,-7.4,18.282,16.38
6LU7_idAADIgen5_uff_E=795.16,-7.4,17.472,13.829
6LU7_idAADVgen5_uff_E=356.17,-7.4,22.312,16.735
6LU7_idAADVgen5_uff_E=356.17,-7.4,34.198,29.354
6LU7_idAADYgen5_uff_E=496.67,-7.4,13.685,7.139
6LU7_idAAEMgen5_uff_E=350.68,-7.4,7.46,2.415
6LU7_idAAERgen5_uff_E=168.64,-7.4,1.797,1.346
6LU7_idAAERgen5_uff_E=168.64,-7.4,0.0,0.0
6LU7_idAAEXgen5_uff_E=295.60,-7.4,0.0,0.0
6LU7_idAAEZgen5_uff_E=332.24,-7.4,25.239,22.484
6LU7_idAAFBgen5_uff_E=1429.46,-7.4,25.766,22.016
6LU7_idAAFBgen5_uff_E=1429.46,-7.4,26.499,23.662
6LU7_idAAFIgen5_uff_E=267.51,-7.4,0.0,0.0
6LU7_idAAGJgen5_uff_E=447.76,-7.4,25.527,23.918
6LU7_idAAHIgen5_uff_E=726.40,-7.4,8.28,3.01
6LU7_idAAHJgen5_uff_E=769.80,-7.4,27.063,24.634
6LU7_idAAHJgen5_uff_E=769.80,-7.4,26.826,24.304
6LU7_idAAHJgen5_uff_E=769.80,-7.4,25.998,23.663
6LU7_idAAHJgen5_uff_E=769.80,-7.4,24.417,21.971
6LU7_idAAHPgen5_uff_E=268.18,-7.4,27.37,26.199
6LU7_idAAHPgen5_uff_E=268.18,-7.4,15.51,13.632
6LU7_idAAHPgen5_uff_E=268.18,-7.4,19.511,17.728
6LU7_idAAHPgen5_uff_E=268.18,-7.4,26.667,24.363
6LU7_idAAIIgen5_uff_E=1319.38,-7.4,13.099,9.853
6LU7_idAAIVgen5_uff_E=431.26,-7.4,2.298,1.46
6LU7_idAAIVgen5_uff_E=431.26,-7.4,0.0,0.0
6LU7_idAAJOgen5_uff_E=1202.47,-7.4,18.932,17.264
6LU7_idAAKEgen5_uff_E=538.04,-7.4,0.0,0.0
6LU7_idAAKKgen5_uff_E=210.82,-7.4,0.0,0.0
6LU7_idAAADgen5_uff_E=1050.61,-7.3,8.121,3.035
6LU7_idAAAPgen5_uff_E=192.27,-7.3,43.034,39.249
6LU7_idAAASgen5_uff_E=490.55,-7.3,10.212,2.169
6LU7_idAAASgen5_uff_E=490.55,-7.3,3.799,1.928
6LU7_idAAASgen5_uff_E=490.55,-7.3,18.424,16.73
6LU7_idAAASgen5_uff_E=490.55,-7.3,10.448,2.102
6LU7_idAAASgen5_uff_E=490.55,-7.3,23.289,21.285
6LU7_idAAASgen5_uff_E=546.70,-7.3,0.0,0.0
6LU7_idAAAUgen5_uff_E=1352.98,-7.3,24.6,21.998
6LU7_idAABAgen5_uff_E=141.19,-7.3,0.0,0.0
6LU7_idAABDgen5_uff_E=545.20,-7.3,0.0,0.0
6LU7_idAABNgen5_uff_E=1051.98,-7.3,0.0,0.0
6LU7_idAABSgen5_uff_E=573.44,-7.3,4.466,3.453
6LU7_idAABTgen5_uff_E=536.51,-7.3,11.176,2.588
6LU7_idAACGgen5_uff_E=999.35,-7.3,17.159,16.487
6LU7_idAACIgen5_uff_E=109.67,-7.3,6.996,3.777
6LU7_idAACYgen5_uff_E=182.07,-7.3,0.0,0.0
6LU7_idAADFgen5_uff_E=428.06,-7.3,23.755,19.92
6LU7_idAADHgen5_uff_E=271.70,-7.3,0.0,0.0
6LU7_idAADIgen5_uff_E=795.16,-7.3,23.77,21.463
6LU7_idAADIgen5_uff_E=795.16,-7.3,18.487,16.427
6LU7_idAADVgen5_uff_E=356.17,-7.3,4.658,2.756
6LU7_idAADYgen5_uff_E=496.67,-7.3,16.964,15.777
6LU7_idAAEBgen5_uff_E=506.83,-7.3,5.706,3.333
6LU7_idAAEBgen5_uff_E=506.83,-7.3,6.067,2.354
6LU7_idAAECgen5_uff_E=456.00,-7.3,2.858,2.025
6LU7_idAAERgen5_uff_E=168.64,-7.3,42.656,39.498
6LU7_idAAEZgen5_uff_E=332.24,-7.3,38.734,34.869
6LU7_idAAFBgen5_uff_E=1429.46,-7.3,26.142,22.262
6LU7_idAAFGgen5_uff_E=359.76,-7.3,27.808,26.452
6LU7_idAAGRgen5_uff_E=791.31,-7.3,7.95,4.573
6LU7_idAAGRgen5_uff_E=791.31,-7.3,18.362,16.3
6LU7_idAAGRgen5_uff_E=791.31,-7.3,32.771,28.474
6LU7_idAAHUgen5_uff_E=156.80,-7.3,43.21,38.881
6LU7_idAAHUgen5_uff_E=156.80,-7.3,24.734,21.487
6LU7_idAAIJgen5_uff_E=669.60,-7.3,17.509,13.12
6LU7_idAAJOgen5_uff_E=1202.47,-7.3,7.702,5.579
6LU7_idAAJOgen5_uff_E=1202.47,-7.3,18.006,15.185
6LU7_idAAJTgen5_uff_E=297.40,-7.3,28.456,24.864
6LU7_idAAKAgen5_uff_E=475.39,-7.3,24.301,23.012
6LU7_idAAKAgen5_uff_E=475.39,-7.3,23.648,22.334
6LU7_idAAKAgen5_uff_E=475.39,-7.3,24.873,22.27
6LU7_idAAAAgen5_uff_E=981.75,-7.2,27.573,26.122
6LU7_idAAAAgen5_uff_E=981.75,-7.2,38.107,35.108
6LU7_idAAADgen5_uff_E=1050.61,-7.2,9.646,4.456
6LU7_idAAADgen5_uff_E=1050.61,-7.2,26.825,23.554
6LU7_idAAAPgen5_uff_E=192.27,-7.2,3.472,2.782
6LU7_idAAASgen5_uff_E=490.55,-7.2,22.817,21.152
6LU7_idAAAUgen5_uff_E=1352.98,-7.2,12.709,6.085
6LU7_idAABBgen5_uff_E=163.93,-7.2,0.0,0.0
6LU7_idAABNgen5_uff_E=527.95,-7.2,4.908,3.882
6LU7_idAABSgen5_uff_E=456.70,-7.2,0.0,0.0
6LU7_idAABSgen5_uff_E=573.44,-7.2,3.765,3.137
6LU7_idAABSgen5_uff_E=573.44,-7.2,2.408,1.59
6LU7_idAABSgen5_uff_E=573.44,-7.2,2.492,1.501
6LU7_idAABTgen5_uff_E=536.51,-7.2,10.106,4.954
