Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAAEgen9_uff_E=46.64, -4.2,29.389,30.375
6LU7_idAAAEgen9_uff_E=46.64, -4.1, 2.176, 3.368
6LU7_idAAAEgen9_uff_E=46.64, -4.1,18.191,18.625
6LU7_idAAAEgen9_uff_E=46.64, -4.0,18.592,19.068
6LU7_idAAAEgen9_uff_E=46.64, -4.0,18.732,19.189
6LU7_idAAAEgen9_uff_E=46.64, -3.9,18.590,18.981
6LU7_idAAAEgen9_uff_E=46.64, -3.9,55.895,56.744
6LU7_idAAAEgen9_uff_E=46.64, -3.7,29.552,30.517
6LU7_idAAAFgen9_uff_E=1425.05,-10.2, 0.000, 0.000
6LU7_idAAAFgen9_uff_E=1425.05, -9.8, 3.117, 6.693
6LU7_idAAAFgen9_uff_E=1425.05, -9.7, 1.706, 2.064
6LU7_idAAAFgen9_uff_E=1425.05, -9.7, 3.753, 6.467
6LU7_idAAAFgen9_uff_E=1425.05, -9.4, 4.858,10.670
6LU7_idAAAFgen9_uff_E=1425.05, -9.2,18.092,20.017
6LU7_idAAAFgen9_uff_E=1425.05, -9.2,19.030,22.891
6LU7_idAAAFgen9_uff_E=1425.05, -9.0,18.990,22.665
6LU7_idAAAFgen9_uff_E=1425.05, -8.9,20.566,23.898
6LU7_idAAAGgen9_uff_E=2818.43,-10.8, 0.000, 0.000
6LU7_idAAAGgen9_uff_E=2818.43,-10.6,19.550,23.950
6LU7_idAAAGgen9_uff_E=2818.43,-10.1, 2.229, 4.773
6LU7_idAAAGgen9_uff_E=2818.43,-10.0, 4.138, 8.595
6LU7_idAAAGgen9_uff_E=2818.43, -9.9, 2.744, 7.356
6LU7_idAAAGgen9_uff_E=2818.43, -9.8,19.240,22.628
6LU7_idAAAGgen9_uff_E=2818.43, -9.8,21.089,25.675
6LU7_idAAAGgen9_uff_E=2818.43, -9.7,19.535,23.005
6LU7_idAAAGgen9_uff_E=2818.43, -9.7,19.304,23.384
6LU7_idAAAHgen9_uff_E=2325.22, -8.0, 0.000, 0.000
6LU7_idAAAHgen9_uff_E=2325.22, -7.8,22.606,26.333
6LU7_idAAAHgen9_uff_E=2325.22, -7.7, 5.131, 9.353
6LU7_idAAAHgen9_uff_E=2325.22, -7.7,23.338,27.106
6LU7_idAAAHgen9_uff_E=2325.22, -7.6, 3.136, 8.091
6LU7_idAAAHgen9_uff_E=2325.22, -7.5,22.832,26.615
6LU7_idAAAHgen9_uff_E=2325.22, -7.4,23.567,27.556
6LU7_idAAAHgen9_uff_E=2325.22, -7.3,23.588,27.304
6LU7_idAAAHgen9_uff_E=2325.22, -7.2, 4.933, 9.430
6LU7_idAAAIgen9_uff_E=1798.66,-10.4, 0.000, 0.000
6LU7_idAAAIgen9_uff_E=1798.66,-10.1, 3.087, 4.917
6LU7_idAAAIgen9_uff_E=1798.66,-10.0,18.467,23.433
6LU7_idAAAIgen9_uff_E=1798.66, -9.8, 2.710, 4.934
6LU7_idAAAIgen9_uff_E=1798.66, -9.6, 4.494, 8.834
6LU7_idAAAIgen9_uff_E=1798.66, -9.5,21.823,26.985
6LU7_idAAAIgen9_uff_E=1798.66, -9.5,18.815,23.866
6LU7_idAAAIgen9_uff_E=1798.66, -9.4, 3.911, 6.384
6LU7_idAAAIgen9_uff_E=1798.66, -9.3,19.594,24.800
6LU7_idAAAJgen9_uff_E=1317.90, -8.9, 0.000, 0.000
6LU7_idAAAJgen9_uff_E=1317.90, -8.8, 2.092, 3.664
6LU7_idAAAJgen9_uff_E=1317.90, -8.6,20.738,23.531
6LU7_idAAAJgen9_uff_E=1317.90, -8.2, 3.737, 7.205
6LU7_idAAAJgen9_uff_E=1317.90, -8.1,23.273,26.740
6LU7_idAAAJgen9_uff_E=1317.90, -8.1,21.747,25.002
6LU7_idAAAJgen9_uff_E=1317.90, -7.9,21.264,24.283
6LU7_idAAAJgen9_uff_E=1317.90, -7.9,21.262,24.232
6LU7_idAAAJgen9_uff_E=1317.90, -7.9, 3.083, 5.717
6LU7_idAAAKgen9_uff_E=214.58, -3.7, 0.000, 0.000
6LU7_idAAAKgen9_uff_E=214.58, -3.7,19.279,20.530
6LU7_idAAAKgen9_uff_E=214.58, -3.6, 0.840, 2.442
6LU7_idAAAKgen9_uff_E=214.58, -3.6,18.083,18.166
6LU7_idAAAKgen9_uff_E=214.58, -3.6,19.213,20.297
6LU7_idAAAKgen9_uff_E=214.58, -3.6,19.556,20.703
6LU7_idAAAKgen9_uff_E=214.58, -3.5, 1.375, 2.131
6LU7_idAAAKgen9_uff_E=214.58, -3.5,19.120,19.917
6LU7_idAAAKgen9_uff_E=214.58, -3.5,18.864,19.900
6LU7_idAAALgen9_uff_E=846.75, -7.5, 0.000, 0.000
6LU7_idAAALgen9_uff_E=846.75, -7.3,39.028,40.638
6LU7_idAAALgen9_uff_E=846.75, -7.2,38.987,40.708
6LU7_idAAALgen9_uff_E=846.75, -7.0,25.916,27.504
6LU7_idAAALgen9_uff_E=846.75, -7.0,38.188,39.887
6LU7_idAAALgen9_uff_E=846.75, -6.8,18.596,20.241
6LU7_idAAALgen9_uff_E=846.75, -6.6,27.407,29.516
6LU7_idAAALgen9_uff_E=846.75, -6.5,26.915,29.504
6LU7_idAAALgen9_uff_E=846.75, -6.5,50.980,53.498
6LU7_idAAAMgen9_uff_E=91.74, -3.7, 0.000, 0.000
6LU7_idAAAMgen9_uff_E=91.74, -3.7,19.243,19.768
6LU7_idAAAMgen9_uff_E=91.74, -3.7,19.185,19.861
6LU7_idAAAMgen9_uff_E=91.74, -3.6,19.039,19.670
6LU7_idAAAMgen9_uff_E=91.74, -3.5,19.642,20.171
6LU7_idAAAMgen9_uff_E=91.74, -3.4,18.304,18.792
6LU7_idAAAMgen9_uff_E=91.74, -3.4, 9.661,11.066
6LU7_idAAAMgen9_uff_E=91.74, -3.4,30.139,31.231
6LU7_idAAAMgen9_uff_E=91.74, -3.4,31.906,32.668
6LU7_idAAANgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAANgen9_uff_E=47.54, -3.7, 0.081, 2.797
6LU7_idAAANgen9_uff_E=47.54, -3.7, 0.082, 1.978
6LU7_idAAANgen9_uff_E=47.54, -3.6,18.479,19.187
6LU7_idAAANgen9_uff_E=47.54, -3.5,18.335,18.840
6LU7_idAAANgen9_uff_E=47.54, -3.5,17.552,17.960
6LU7_idAAANgen9_uff_E=47.54, -3.5,18.697,20.014
6LU7_idAAANgen9_uff_E=47.54, -3.5,17.853,18.280
6LU7_idAAANgen9_uff_E=47.54, -3.5,17.744,18.099
6LU7_idAAAOgen9_uff_E=2230.29,-10.7, 0.000, 0.000
6LU7_idAAAOgen9_uff_E=2230.29,-10.6, 4.594, 8.796
6LU7_idAAAOgen9_uff_E=2230.29,-10.5, 4.234, 8.257
6LU7_idAAAOgen9_uff_E=2230.29,-10.3, 4.083, 7.145
6LU7_idAAAOgen9_uff_E=2230.29,-10.3, 1.348, 2.751
6LU7_idAAAOgen9_uff_E=2230.29,-10.1, 7.609,12.230
6LU7_idAAAOgen9_uff_E=2230.29,-10.1, 4.562, 8.030
6LU7_idAAAOgen9_uff_E=2230.29, -9.9,18.345,22.962
6LU7_idAAAOgen9_uff_E=2230.29, -9.9,22.469,28.388
6LU7_idAAAPgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAAPgen9_uff_E=47.54, -3.7, 0.091, 2.436
6LU7_idAAAPgen9_uff_E=47.54, -3.7,18.517,19.185
6LU7_idAAAPgen9_uff_E=47.54, -3.7,18.616,19.033
6LU7_idAAAPgen9_uff_E=47.54, -3.5,17.860,18.375
6LU7_idAAAPgen9_uff_E=47.54, -3.5,18.652,19.982
6LU7_idAAAPgen9_uff_E=47.54, -3.5,18.675,20.127
6LU7_idAAAPgen9_uff_E=47.54, -3.5,17.652,18.056
6LU7_idAAAPgen9_uff_E=47.54, -3.5,18.357,18.750
6LU7_idAAAQgen9_uff_E=406.50, -6.8, 0.000, 0.000
6LU7_idAAAQgen9_uff_E=406.50, -6.5, 3.038, 6.587
6LU7_idAAAQgen9_uff_E=406.50, -6.5,21.053,23.121
6LU7_idAAAQgen9_uff_E=406.50, -6.2,24.530,27.053
6LU7_idAAAQgen9_uff_E=406.50, -6.2, 2.779, 6.223
6LU7_idAAAQgen9_uff_E=406.50, -6.1, 3.215, 5.749
6LU7_idAAAQgen9_uff_E=406.50, -6.1,20.183,22.449
6LU7_idAAAQgen9_uff_E=406.50, -5.9, 1.710, 3.500
6LU7_idAAAQgen9_uff_E=406.50, -5.9,32.824,34.946
6LU7_idAAARgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAARgen9_uff_E=47.54, -3.7, 0.082, 2.444
6LU7_idAAARgen9_uff_E=47.54, -3.7, 0.195, 1.982
6LU7_idAAARgen9_uff_E=47.54, -3.7,18.496,19.076
6LU7_idAAARgen9_uff_E=47.54, -3.6,18.505,19.250
6LU7_idAAARgen9_uff_E=47.54, -3.6,18.347,18.932
6LU7_idAAARgen9_uff_E=47.54, -3.5,18.373,18.878
6LU7_idAAARgen9_uff_E=47.54, -3.5,17.791,18.213
6LU7_idAAARgen9_uff_E=47.54, -3.4,18.058,18.424
6LU7_idAAASgen9_uff_E=137.36, -4.3, 0.000, 0.000
6LU7_idAAASgen9_uff_E=137.36, -4.1, 1.408, 2.611
6LU7_idAAASgen9_uff_E=137.36, -4.0,19.434,20.181
6LU7_idAAASgen9_uff_E=137.36, -3.9,19.480,20.165
6LU7_idAAASgen9_uff_E=137.36, -3.7,32.053,33.306
6LU7_idAAASgen9_uff_E=137.36, -3.6,17.846,19.283
6LU7_idAAASgen9_uff_E=137.36, -3.6,30.300,31.537
6LU7_idAAASgen9_uff_E=137.36, -3.5,42.843,43.904
6LU7_idAAASgen9_uff_E=137.36, -3.5,31.445,32.719
6LU7_idAAATgen9_uff_E=1070.57, -9.8, 0.000, 0.000
6LU7_idAAATgen9_uff_E=1070.57, -8.9,20.458,23.368
6LU7_idAAATgen9_uff_E=1070.57, -8.8,22.801,26.992
6LU7_idAAATgen9_uff_E=1070.57, -8.7,23.601,27.491
6LU7_idAAATgen9_uff_E=1070.57, -8.7,20.361,23.592
6LU7_idAAATgen9_uff_E=1070.57, -8.7,22.176,25.699
6LU7_idAAATgen9_uff_E=1070.57, -8.6, 2.140, 2.669
6LU7_idAAATgen9_uff_E=1070.57, -8.5,21.411,25.269
6LU7_idAAATgen9_uff_E=1070.57, -8.4, 2.582, 7.513
6LU7_idAAAUgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAAUgen9_uff_E=47.54, -3.7, 0.083, 1.978
6LU7_idAAAUgen9_uff_E=47.54, -3.7,18.517,19.109
6LU7_idAAAUgen9_uff_E=47.54, -3.7, 0.572, 1.984
6LU7_idAAAUgen9_uff_E=47.54, -3.5,18.357,18.918
6LU7_idAAAUgen9_uff_E=47.54, -3.5,17.499,17.895
6LU7_idAAAUgen9_uff_E=47.54, -3.3,18.407,19.498
6LU7_idAAAUgen9_uff_E=47.54, -3.1,40.763,41.596
6LU7_idAAAUgen9_uff_E=47.54, -3.1,33.736,34.955
6LU7_idAAAVgen9_uff_E=36.60, -4.6, 0.000, 0.000
6LU7_idAAAVgen9_uff_E=36.60, -4.4,18.673,19.383
6LU7_idAAAVgen9_uff_E=36.60, -4.4, 1.816, 3.561
6LU7_idAAAVgen9_uff_E=36.60, -4.2,19.376,20.424
6LU7_idAAAVgen9_uff_E=36.60, -4.2,17.968,18.263
6LU7_idAAAVgen9_uff_E=36.60, -4.1,19.307,20.447
6LU7_idAAAVgen9_uff_E=36.60, -4.1, 1.296, 2.736
6LU7_idAAAVgen9_uff_E=36.60, -4.0,18.541,18.932
6LU7_idAAAVgen9_uff_E=36.60, -3.9,18.109,18.621
6LU7_idAAAWgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAAWgen9_uff_E=47.54, -3.7, 0.045, 2.423
6LU7_idAAAWgen9_uff_E=47.54, -3.7,18.505,19.113
6LU7_idAAAWgen9_uff_E=47.54, -3.6,18.485,19.236
6LU7_idAAAWgen9_uff_E=47.54, -3.6,18.340,18.835
6LU7_idAAAWgen9_uff_E=47.54, -3.5,17.706,18.120
6LU7_idAAAWgen9_uff_E=47.54, -3.5,17.672,18.159
6LU7_idAAAWgen9_uff_E=47.54, -3.5,17.572,17.960
6LU7_idAAAWgen9_uff_E=47.54, -3.4,21.219,22.001
6LU7_idAAAXgen9_uff_E=36.60, -4.6, 0.000, 0.000
6LU7_idAAAXgen9_uff_E=36.60, -4.3,19.375,20.488
6LU7_idAAAXgen9_uff_E=36.60, -4.3, 1.327, 2.799
6LU7_idAAAXgen9_uff_E=36.60, -4.3,18.628,19.791
6LU7_idAAAXgen9_uff_E=36.60, -4.2, 1.889, 3.631
6LU7_idAAAXgen9_uff_E=36.60, -4.2,19.421,20.461
6LU7_idAAAXgen9_uff_E=36.60, -4.2,17.998,18.304
6LU7_idAAAXgen9_uff_E=36.60, -4.1,19.813,20.988
6LU7_idAAAXgen9_uff_E=36.60, -3.9,18.689,19.826
6LU7_idAAAYgen9_uff_E=60.21, -4.3, 0.000, 0.000
6LU7_idAAAYgen9_uff_E=60.21, -4.1,19.014,19.793
6LU7_idAAAYgen9_uff_E=60.21, -4.1,19.553,20.330
6LU7_idAAAYgen9_uff_E=60.21, -3.9,30.912,32.219
6LU7_idAAAYgen9_uff_E=60.21, -3.7, 2.362, 2.917
6LU7_idAAAYgen9_uff_E=60.21, -3.7,56.878,58.202
6LU7_idAAAYgen9_uff_E=60.21, -3.6,12.720,13.783
6LU7_idAAAYgen9_uff_E=60.21, -3.6,31.056,32.407
6LU7_idAAAYgen9_uff_E=60.21, -3.6,30.722,32.020
6LU7_idAAAZgen9_uff_E=1041.42, -8.5, 0.000, 0.000
6LU7_idAAAZgen9_uff_E=1041.42, -8.5, 2.872, 6.673
6LU7_idAAAZgen9_uff_E=1041.42, -8.1,20.113,24.615
6LU7_idAAAZgen9_uff_E=1041.42, -8.1, 2.831, 7.302
6LU7_idAAAZgen9_uff_E=1041.42, -8.0, 3.282, 9.438
6LU7_idAAAZgen9_uff_E=1041.42, -8.0,23.348,25.643
6LU7_idAAAZgen9_uff_E=1041.42, -7.6,22.143,24.949
6LU7_idAAAZgen9_uff_E=1041.42, -7.6, 4.359, 8.151
6LU7_idAAAZgen9_uff_E=1041.42, -7.5, 2.854, 7.001
6LU7_idAABAgen9_uff_E=60.21, -4.2, 0.000, 0.000
6LU7_idAABAgen9_uff_E=60.21, -4.2,18.984,19.881
6LU7_idAABAgen9_uff_E=60.21, -4.0,19.401,20.335
6LU7_idAABAgen9_uff_E=60.21, -3.9,31.280,32.591
6LU7_idAABAgen9_uff_E=60.21, -3.7,29.848,31.268
6LU7_idAABAgen9_uff_E=60.21, -3.7,30.913,32.142
6LU7_idAABAgen9_uff_E=60.21, -3.6,52.526,53.564
6LU7_idAABAgen9_uff_E=60.21, -3.5,32.250,33.188
6LU7_idAABAgen9_uff_E=60.21, -3.5,33.500,34.866
6LU7_idAABBgen9_uff_E=444.76, -6.9, 0.000, 0.000
6LU7_idAABBgen9_uff_E=444.76, -6.6,20.669,22.249
6LU7_idAABBgen9_uff_E=444.76, -6.5,24.532,26.513
6LU7_idAABBgen9_uff_E=444.76, -6.4,24.462,25.814
6LU7_idAABBgen9_uff_E=444.76, -6.4, 4.273, 6.457
6LU7_idAABBgen9_uff_E=444.76, -6.3,19.544,21.330
6LU7_idAABBgen9_uff_E=444.76, -6.3, 1.986, 6.171
6LU7_idAABBgen9_uff_E=444.76, -6.1,18.493,19.861
6LU7_idAABBgen9_uff_E=444.76, -6.1, 2.967, 5.295
6LU7_idAABCgen9_uff_E=2466.46, -9.5, 0.000, 0.000
6LU7_idAABCgen9_uff_E=2466.46, -9.0,20.358,24.659
6LU7_idAABCgen9_uff_E=2466.46, -8.9, 6.144,13.337
6LU7_idAABCgen9_uff_E=2466.46, -8.9,21.271,26.038
6LU7_idAABCgen9_uff_E=2466.46, -8.9,20.950,25.617
6LU7_idAABCgen9_uff_E=2466.46, -8.8, 1.260, 2.779
6LU7_idAABCgen9_uff_E=2466.46, -8.8, 4.142, 9.927
6LU7_idAABCgen9_uff_E=2466.46, -8.7, 4.619, 7.915
6LU7_idAABCgen9_uff_E=2466.46, -8.7,20.481,23.984
6LU7_idAABDgen9_uff_E=752.26, -7.5, 0.000, 0.000
6LU7_idAABDgen9_uff_E=752.26, -7.5,19.414,22.062
6LU7_idAABDgen9_uff_E=752.26, -7.3, 3.478, 4.784
6LU7_idAABDgen9_uff_E=752.26, -7.2, 2.206, 3.053
6LU7_idAABDgen9_uff_E=752.26, -7.0, 3.206, 8.087
6LU7_idAABDgen9_uff_E=752.26, -7.0, 4.932, 8.007
6LU7_idAABDgen9_uff_E=752.26, -6.8,24.967,27.920
6LU7_idAABDgen9_uff_E=752.26, -6.8,19.189,21.798
6LU7_idAABDgen9_uff_E=752.26, -6.7,19.108,21.971
6LU7_idAABEgen9_uff_E=44.36, -4.0, 0.000, 0.000
6LU7_idAABEgen9_uff_E=44.36, -3.9, 0.766, 3.355
6LU7_idAABEgen9_uff_E=44.36, -3.9,20.375,22.006
6LU7_idAABEgen9_uff_E=44.36, -3.9,20.432,22.195
6LU7_idAABEgen9_uff_E=44.36, -3.9,18.376,18.591
6LU7_idAABEgen9_uff_E=44.36, -3.8,18.383,18.666
6LU7_idAABEgen9_uff_E=44.36, -3.8,19.942,21.915
6LU7_idAABEgen9_uff_E=44.36, -3.7,19.931,21.569
6LU7_idAABEgen9_uff_E=44.36, -3.7,20.047,21.181
6LU7_idAABFgen9_uff_E=1290.08, -9.6, 0.000, 0.000
6LU7_idAABFgen9_uff_E=1290.08, -9.5,22.470,26.463
6LU7_idAABFgen9_uff_E=1290.08, -9.3, 3.726, 5.397
6LU7_idAABFgen9_uff_E=1290.08, -9.3, 3.845, 6.898
6LU7_idAABFgen9_uff_E=1290.08, -9.2,21.049,25.007
6LU7_idAABFgen9_uff_E=1290.08, -8.9, 2.734, 9.049
6LU7_idAABFgen9_uff_E=1290.08, -8.8,21.335,24.323
6LU7_idAABFgen9_uff_E=1290.08, -8.8,23.001,26.810
6LU7_idAABFgen9_uff_E=1290.08, -8.8,20.284,23.441
6LU7_idAABGgen9_uff_E=44.36, -4.0, 0.000, 0.000
6LU7_idAABGgen9_uff_E=44.36, -4.0,20.448,22.215
6LU7_idAABGgen9_uff_E=44.36, -3.9,30.858,32.248
6LU7_idAABGgen9_uff_E=44.36, -3.9,20.607,22.115
6LU7_idAABGgen9_uff_E=44.36, -3.9, 1.045, 3.750
6LU7_idAABGgen9_uff_E=44.36, -3.7,10.804,11.874
6LU7_idAABGgen9_uff_E=44.36, -3.7,32.090,33.125
6LU7_idAABGgen9_uff_E=44.36, -3.6,20.552,20.948
6LU7_idAABGgen9_uff_E=44.36, -3.6,54.762,56.553
6LU7_idAABHgen9_uff_E=1290.08, -8.4, 0.000, 0.000
6LU7_idAABHgen9_uff_E=1290.08, -8.4, 3.474, 7.945
6LU7_idAABHgen9_uff_E=1290.08, -8.1, 2.191, 6.559
6LU7_idAABHgen9_uff_E=1290.08, -8.1,22.217,25.634
6LU7_idAABHgen9_uff_E=1290.08, -8.0, 4.476, 6.863
6LU7_idAABHgen9_uff_E=1290.08, -7.9, 4.090, 8.562
6LU7_idAABHgen9_uff_E=1290.08, -7.8, 4.585, 7.073
6LU7_idAABHgen9_uff_E=1290.08, -7.7,21.636,25.416
6LU7_idAABHgen9_uff_E=1290.08, -7.7,24.834,28.326
6LU7_idAABIgen9_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAABIgen9_uff_E=47.54, -3.7, 0.070, 1.978
6LU7_idAABIgen9_uff_E=47.54, -3.7,18.468,19.080
6LU7_idAABIgen9_uff_E=47.54, -3.6,18.427,19.194
6LU7_idAABIgen9_uff_E=47.54, -3.5,18.214,18.734
6LU7_idAABIgen9_uff_E=47.54, -3.5,17.645,18.070
6LU7_idAABIgen9_uff_E=47.54, -3.4,21.180,21.982
6LU7_idAABIgen9_uff_E=47.54, -3.3,18.755,19.265
6LU7_idAABIgen9_uff_E=47.54, -3.1,40.856,41.719
6LU7_idAABJgen9_uff_E=56.05, -4.8, 0.000, 0.000
6LU7_idAABJgen9_uff_E=56.05, -4.7, 1.951, 2.875
6LU7_idAABJgen9_uff_E=56.05, -4.6,18.764,19.035
6LU7_idAABJgen9_uff_E=56.05, -4.6,21.505,22.730
6LU7_idAABJgen9_uff_E=56.05, -4.6,18.733,18.923
6LU7_idAABJgen9_uff_E=56.05, -4.5,32.052,33.233
6LU7_idAABJgen9_uff_E=56.05, -4.5,26.148,27.290
6LU7_idAABJgen9_uff_E=56.05, -4.5, 2.145, 2.696
6LU7_idAABJgen9_uff_E=56.05, -4.5, 3.231, 3.997
6LU7_idAABKgen9_uff_E=450.00, -7.8, 0.000, 0.000
6LU7_idAABKgen9_uff_E=450.00, -7.5, 1.274, 4.774
6LU7_idAABKgen9_uff_E=450.00, -7.4, 1.071, 1.992
6LU7_idAABKgen9_uff_E=450.00, -6.4,24.252,25.749
6LU7_idAABKgen9_uff_E=450.00, -6.4, 3.188, 5.631
6LU7_idAABKgen9_uff_E=450.00, -6.3, 2.898, 5.558
6LU7_idAABKgen9_uff_E=450.00, -6.3,23.896,25.791
6LU7_idAABKgen9_uff_E=450.00, -6.2, 2.068, 2.694
6LU7_idAABKgen9_uff_E=450.00, -5.8, 3.487, 6.351
6LU7_idAABLgen9_uff_E=664.18, -7.5, 0.000, 0.000
6LU7_idAABLgen9_uff_E=664.18, -7.3, 1.414, 5.874
6LU7_idAABLgen9_uff_E=664.18, -6.8,24.326,26.529
6LU7_idAABLgen9_uff_E=664.18, -6.5,19.949,21.960
6LU7_idAABLgen9_uff_E=664.18, -6.4,21.035,23.011
6LU7_idAABLgen9_uff_E=664.18, -6.2,23.129,24.833
6LU7_idAABLgen9_uff_E=664.18, -6.1,10.177,12.766
6LU7_idAABLgen9_uff_E=664.18, -6.0,23.461,25.599
6LU7_idAABLgen9_uff_E=664.18, -5.9,25.051,26.804
6LU7_idAABMgen9_uff_E=1409.57, -8.0, 0.000, 0.000
6LU7_idAABMgen9_uff_E=1409.57, -7.9, 4.536, 6.180
6LU7_idAABMgen9_uff_E=1409.57, -7.7, 7.776,10.788
6LU7_idAABMgen9_uff_E=1409.57, -7.6, 8.277,11.628
6LU7_idAABMgen9_uff_E=1409.57, -7.6,24.935,26.900
6LU7_idAABMgen9_uff_E=1409.57, -7.5, 5.854, 8.802
6LU7_idAABMgen9_uff_E=1409.57, -7.5, 4.262, 7.300
6LU7_idAABMgen9_uff_E=1409.57, -7.5,16.365,21.188
6LU7_idAABMgen9_uff_E=1409.57, -7.4, 4.221, 7.498
6LU7_idAABNgen9_uff_E=1499.95,-10.4, 0.000, 0.000
6LU7_idAABNgen9_uff_E=1499.95,-10.2, 2.157, 2.902
6LU7_idAABNgen9_uff_E=1499.95,-10.0,18.577,22.951
6LU7_idAABNgen9_uff_E=1499.95, -9.9,19.622,23.947
6LU7_idAABNgen9_uff_E=1499.95, -9.7, 5.890,11.346
6LU7_idAABNgen9_uff_E=1499.95, -9.6, 2.441, 3.112
6LU7_idAABNgen9_uff_E=1499.95, -9.5,18.286,22.223
6LU7_idAABNgen9_uff_E=1499.95, -9.5, 3.352,10.063
6LU7_idAABNgen9_uff_E=1499.95, -9.5,18.511,22.110
6LU7_idAABOgen9_uff_E=67.32, -4.4, 0.000, 0.000
6LU7_idAABOgen9_uff_E=67.32, -4.4,29.940,31.111
6LU7_idAABOgen9_uff_E=67.32, -4.2, 1.072, 2.149
6LU7_idAABOgen9_uff_E=67.32, -3.9,18.170,18.777
6LU7_idAABOgen9_uff_E=67.32, -3.9,51.123,51.883
6LU7_idAABOgen9_uff_E=67.32, -3.7,19.167,19.803
6LU7_idAABOgen9_uff_E=67.32, -3.7,30.696,31.676
6LU7_idAABOgen9_uff_E=67.32, -3.7,56.759,57.936
6LU7_idAABOgen9_uff_E=67.32, -3.7,19.509,20.083
6LU7_idAABPgen9_uff_E=70.38, -4.6, 0.000, 0.000
6LU7_idAABPgen9_uff_E=70.38, -4.5,33.583,34.846
6LU7_idAABPgen9_uff_E=70.38, -4.4,19.461,20.555
6LU7_idAABPgen9_uff_E=70.38, -4.4, 3.135, 3.853
6LU7_idAABPgen9_uff_E=70.38, -4.4,18.972,19.841
6LU7_idAABPgen9_uff_E=70.38, -4.3,31.939,33.064
6LU7_idAABPgen9_uff_E=70.38, -4.3,20.549,21.852
6LU7_idAABPgen9_uff_E=70.38, -4.3, 3.379, 4.271
6LU7_idAABPgen9_uff_E=70.38, -4.2,20.310,21.539
6LU7_idAABQgen9_uff_E=179.26, -6.0, 0.000, 0.000
6LU7_idAABQgen9_uff_E=179.26, -6.0,23.495,26.700
6LU7_idAABQgen9_uff_E=179.26, -5.8,25.337,26.777
