Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAAEgen4_uff_E=182.10, -3.4,30.705,31.576
6LU7_idAAAEgen4_uff_E=182.10, -3.4,18.038,19.287
6LU7_idAAAEgen4_uff_E=182.10, -3.4, 1.495, 2.353
6LU7_idAAAFgen4_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAFgen4_uff_E=0.00, -2.2, 0.059, 2.021
6LU7_idAAAFgen4_uff_E=0.00, -2.2,17.850,18.065
6LU7_idAAAFgen4_uff_E=0.00, -2.2,17.772,18.042
6LU7_idAAAFgen4_uff_E=0.00, -2.1,55.647,56.017
6LU7_idAAAFgen4_uff_E=0.00, -2.0,11.678,12.204
6LU7_idAAAFgen4_uff_E=0.00, -2.0,55.616,56.024
6LU7_idAAAFgen4_uff_E=0.00, -2.0,17.309,17.799
6LU7_idAAAFgen4_uff_E=0.00, -1.9,30.271,30.695
6LU7_idAAAGgen4_uff_E=182.10, -3.7, 0.000, 0.000
6LU7_idAAAGgen4_uff_E=182.10, -3.6,17.425,17.612
6LU7_idAAAGgen4_uff_E=182.10, -3.6,17.552,18.612
6LU7_idAAAGgen4_uff_E=182.10, -3.6,17.553,18.546
6LU7_idAAAGgen4_uff_E=182.10, -3.6,27.255,27.915
6LU7_idAAAGgen4_uff_E=182.10, -3.5,30.457,31.449
6LU7_idAAAGgen4_uff_E=182.10, -3.4,30.709,31.494
6LU7_idAAAGgen4_uff_E=182.10, -3.4,30.532,32.233
6LU7_idAAAGgen4_uff_E=182.10, -3.4,17.954,19.179
6LU7_idAAAHgen4_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAHgen4_uff_E=0.00, -2.2,17.775,18.025
6LU7_idAAAHgen4_uff_E=0.00, -2.1, 0.078, 2.020
6LU7_idAAAHgen4_uff_E=0.00, -2.1,16.056,16.574
6LU7_idAAAHgen4_uff_E=0.00, -2.1,19.691,20.114
6LU7_idAAAHgen4_uff_E=0.00, -2.1,17.795,18.656
6LU7_idAAAHgen4_uff_E=0.00, -2.1,40.384,41.124
6LU7_idAAAHgen4_uff_E=0.00, -2.0,18.049,18.329
6LU7_idAAAHgen4_uff_E=0.00, -1.9,18.002,18.299
6LU7_idAAAIgen4_uff_E=182.10, -3.6, 0.000, 0.000
6LU7_idAAAIgen4_uff_E=182.10, -3.6, 2.433, 2.833
6LU7_idAAAIgen4_uff_E=182.10, -3.6, 2.454, 3.441
6LU7_idAAAIgen4_uff_E=182.10, -3.6, 0.192, 2.981
6LU7_idAAAIgen4_uff_E=182.10, -3.5,17.969,20.239
6LU7_idAAAIgen4_uff_E=182.10, -3.5,19.590,20.839
6LU7_idAAAIgen4_uff_E=182.10, -3.5,19.461,20.477
6LU7_idAAAIgen4_uff_E=182.10, -3.5, 1.923, 3.206
6LU7_idAAAIgen4_uff_E=182.10, -3.4,18.231,18.337
6LU7_idAAAJgen4_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAAJgen4_uff_E=0.00, -2.2, 0.319, 2.035
6LU7_idAAAJgen4_uff_E=0.00, -2.1,17.859,18.007
6LU7_idAAAJgen4_uff_E=0.00, -2.1,17.868,18.077
6LU7_idAAAJgen4_uff_E=0.00, -2.0,54.536,54.863
6LU7_idAAAJgen4_uff_E=0.00, -2.0,30.989,31.414
6LU7_idAAAJgen4_uff_E=0.00, -2.0,11.257,11.767
6LU7_idAAAJgen4_uff_E=0.00, -2.0,23.460,24.018
6LU7_idAAAJgen4_uff_E=0.00, -1.9,31.266,31.723
6LU7_idAAAKgen4_uff_E=182.10, -3.6, 0.000, 0.000
6LU7_idAAAKgen4_uff_E=182.10, -3.6, 2.423, 2.835
6LU7_idAAAKgen4_uff_E=182.10, -3.6, 2.415, 3.444
6LU7_idAAAKgen4_uff_E=182.10, -3.5, 0.214, 2.979
6LU7_idAAAKgen4_uff_E=182.10, -3.5, 1.970, 2.267
6LU7_idAAAKgen4_uff_E=182.10, -3.4, 1.959, 3.216
6LU7_idAAAKgen4_uff_E=182.10, -3.4,20.305,21.378
6LU7_idAAAKgen4_uff_E=182.10, -3.3,31.553,33.360
6LU7_idAAAKgen4_uff_E=182.10, -3.3,19.788,20.883
6LU7_idAAALgen4_uff_E=0.00, -2.2, 0.000, 0.000
6LU7_idAAALgen4_uff_E=0.00, -2.2, 0.021, 2.020
6LU7_idAAALgen4_uff_E=0.00, -2.1,17.773,17.990
6LU7_idAAALgen4_uff_E=0.00, -2.1,17.697,17.971
6LU7_idAAALgen4_uff_E=0.00, -2.1,11.354,11.843
6LU7_idAAALgen4_uff_E=0.00, -2.1,55.660,56.032
6LU7_idAAALgen4_uff_E=0.00, -2.1,54.981,55.388
6LU7_idAAALgen4_uff_E=0.00, -2.0,31.016,31.487
6LU7_idAAALgen4_uff_E=0.00, -2.0,48.122,48.505
6LU7_idAAAMgen4_uff_E=60.02, -4.6, 0.000, 0.000
6LU7_idAAAMgen4_uff_E=60.02, -4.6,63.864,65.461
6LU7_idAAAMgen4_uff_E=60.02, -4.6,35.822,37.033
6LU7_idAAAMgen4_uff_E=60.02, -4.6,63.925,65.738
6LU7_idAAAMgen4_uff_E=60.02, -4.4,35.855,36.814
6LU7_idAAAMgen4_uff_E=60.02, -4.4,35.063,35.597
6LU7_idAAAMgen4_uff_E=60.02, -4.3,44.492,46.009
6LU7_idAAAMgen4_uff_E=60.02, -4.3,43.400,45.400
6LU7_idAAAMgen4_uff_E=60.02, -4.2,35.248,36.121
6LU7_idAAANgen4_uff_E=336.91, -7.3, 0.000, 0.000
6LU7_idAAANgen4_uff_E=336.91, -7.0, 1.530, 2.117
6LU7_idAAANgen4_uff_E=336.91, -6.8, 3.010, 5.233
6LU7_idAAANgen4_uff_E=336.91, -6.8, 3.553, 6.576
6LU7_idAAANgen4_uff_E=336.91, -6.8, 2.702, 4.981
6LU7_idAAANgen4_uff_E=336.91, -6.7, 3.061, 6.938
6LU7_idAAANgen4_uff_E=336.91, -6.6,19.357,22.932
6LU7_idAAANgen4_uff_E=336.91, -6.6, 4.053, 6.620
6LU7_idAAANgen4_uff_E=336.91, -6.5, 2.609, 9.381
6LU7_idAAAOgen4_uff_E=179.19, -6.0, 0.000, 0.000
6LU7_idAAAOgen4_uff_E=179.19, -5.9,23.329,24.991
6LU7_idAAAOgen4_uff_E=179.19, -5.8, 1.554, 2.052
6LU7_idAAAOgen4_uff_E=179.19, -5.7, 1.922, 3.061
6LU7_idAAAOgen4_uff_E=179.19, -5.7, 2.054, 5.687
6LU7_idAAAOgen4_uff_E=179.19, -5.7, 1.450, 2.630
6LU7_idAAAOgen4_uff_E=179.19, -5.6, 1.976, 6.138
6LU7_idAAAOgen4_uff_E=179.19, -5.5, 2.206, 5.548
6LU7_idAAAOgen4_uff_E=179.19, -5.5, 2.041, 5.874
6LU7_idAAAPgen4_uff_E=1112.84, -5.5, 0.000, 0.000
6LU7_idAAAPgen4_uff_E=1112.84, -5.4,10.951,13.695
6LU7_idAAAPgen4_uff_E=1112.84, -5.4,36.345,37.985
6LU7_idAAAPgen4_uff_E=1112.84, -5.4,11.232,12.832
6LU7_idAAAPgen4_uff_E=1112.84, -5.3,16.082,16.939
6LU7_idAAAPgen4_uff_E=1112.84, -5.2,14.345,15.278
6LU7_idAAAPgen4_uff_E=1112.84, -5.2, 2.190, 6.367
6LU7_idAAAPgen4_uff_E=1112.84, -5.1,34.623,36.382
6LU7_idAAAPgen4_uff_E=1112.84, -5.1,25.999,27.154
6LU7_idAAAQgen4_uff_E=363.65, -7.4, 0.000, 0.000
6LU7_idAAAQgen4_uff_E=363.65, -7.1,17.775,20.398
6LU7_idAAAQgen4_uff_E=363.65, -6.7,17.856,21.232
6LU7_idAAAQgen4_uff_E=363.65, -6.7, 5.140, 8.381
6LU7_idAAAQgen4_uff_E=363.65, -6.6,17.852,21.153
6LU7_idAAAQgen4_uff_E=363.65, -6.5,17.847,21.217
6LU7_idAAAQgen4_uff_E=363.65, -6.3,18.242,21.270
6LU7_idAAAQgen4_uff_E=363.65, -6.3,25.161,29.590
6LU7_idAAAQgen4_uff_E=363.65, -6.1, 5.654, 8.225
6LU7_idAAARgen4_uff_E=83.05, -4.7, 0.000, 0.000
6LU7_idAAARgen4_uff_E=83.05, -4.5, 2.092, 3.258
6LU7_idAAARgen4_uff_E=83.05, -4.3,32.482,33.480
6LU7_idAAARgen4_uff_E=83.05, -4.3,19.283,19.982
6LU7_idAAARgen4_uff_E=83.05, -4.3, 9.176,11.606
6LU7_idAAARgen4_uff_E=83.05, -4.2,26.440,27.684
6LU7_idAAARgen4_uff_E=83.05, -4.2,21.899,23.577
6LU7_idAAARgen4_uff_E=83.05, -4.2, 1.759, 5.110
6LU7_idAAARgen4_uff_E=83.05, -4.2,29.497,30.143
6LU7_idAAASgen4_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAASgen4_uff_E=47.54, -3.7, 0.047, 1.361
6LU7_idAAASgen4_uff_E=47.54, -3.7, 0.107, 2.795
6LU7_idAAASgen4_uff_E=47.54, -3.7,18.506,19.116
6LU7_idAAASgen4_uff_E=47.54, -3.5,17.551,18.032
6LU7_idAAASgen4_uff_E=47.54, -3.5,18.667,20.008
6LU7_idAAASgen4_uff_E=47.54, -3.5,18.682,20.011
6LU7_idAAASgen4_uff_E=47.54, -3.5,17.819,18.201
6LU7_idAAASgen4_uff_E=47.54, -3.2,31.493,32.797
6LU7_idAAATgen4_uff_E=106.06, -4.0, 0.000, 0.000
6LU7_idAAATgen4_uff_E=106.06, -4.0,30.873,31.671
6LU7_idAAATgen4_uff_E=106.06, -4.0,19.297,20.163
6LU7_idAAATgen4_uff_E=106.06, -3.8,53.024,53.887
6LU7_idAAATgen4_uff_E=106.06, -3.7,30.741,31.481
6LU7_idAAATgen4_uff_E=106.06, -3.6,30.820,31.534
6LU7_idAAATgen4_uff_E=106.06, -3.6, 2.150, 2.502
6LU7_idAAATgen4_uff_E=106.06, -3.6,30.940,31.648
6LU7_idAAATgen4_uff_E=106.06, -3.5,53.775,54.646
6LU7_idAAAUgen4_uff_E=47.54, -3.7, 0.000, 0.000
6LU7_idAAAUgen4_uff_E=47.54, -3.7, 0.096, 2.796
6LU7_idAAAUgen4_uff_E=47.54, -3.7,18.506,19.089
6LU7_idAAAUgen4_uff_E=47.54, -3.6,18.455,19.277
6LU7_idAAAUgen4_uff_E=47.54, -3.5,18.684,20.066
6LU7_idAAAUgen4_uff_E=47.54, -3.5,17.815,18.224
6LU7_idAAAUgen4_uff_E=47.54, -3.5,18.553,19.932
6LU7_idAAAUgen4_uff_E=47.54, -3.3,18.389,19.376
6LU7_idAAAUgen4_uff_E=47.54, -3.1,18.024,18.387
6LU7_idAAAVgen4_uff_E=177.84, -4.3, 0.000, 0.000
6LU7_idAAAVgen4_uff_E=177.84, -4.3, 0.185, 2.943
6LU7_idAAAVgen4_uff_E=177.84, -4.1, 1.686, 3.540
6LU7_idAAAVgen4_uff_E=177.84, -4.1,19.836,20.966
6LU7_idAAAVgen4_uff_E=177.84, -4.1,20.341,21.582
6LU7_idAAAVgen4_uff_E=177.84, -4.0,19.559,20.108
6LU7_idAAAVgen4_uff_E=177.84, -4.0,18.143,18.356
6LU7_idAAAVgen4_uff_E=177.84, -4.0,18.176,18.315
6LU7_idAAAVgen4_uff_E=177.84, -3.9,20.512,21.618
6LU7_idAAAWgen4_uff_E=1161.48, -5.4, 0.000, 0.000
6LU7_idAAAWgen4_uff_E=1161.48, -5.2,25.945,26.918
6LU7_idAAAWgen4_uff_E=1161.48, -5.1,24.894,25.675
6LU7_idAAAWgen4_uff_E=1161.48, -5.0,24.383,26.416
6LU7_idAAAWgen4_uff_E=1161.48, -4.9,10.859,12.486
6LU7_idAAAWgen4_uff_E=1161.48, -4.9,35.849,37.310
6LU7_idAAAWgen4_uff_E=1161.48, -4.8,10.212,11.853
6LU7_idAAAWgen4_uff_E=1161.48, -4.8,26.211,27.096
6LU7_idAAAWgen4_uff_E=1161.48, -4.7,20.794,23.686
6LU7_idAAAXgen4_uff_E=826.60, -7.9, 0.000, 0.000
6LU7_idAAAXgen4_uff_E=826.60, -7.9,23.723,25.777
6LU7_idAAAXgen4_uff_E=826.60, -7.9,19.607,21.852
6LU7_idAAAXgen4_uff_E=826.60, -7.8,25.454,28.473
6LU7_idAAAXgen4_uff_E=826.60, -7.7,25.787,30.424
6LU7_idAAAXgen4_uff_E=826.60, -7.6,29.934,31.256
6LU7_idAAAXgen4_uff_E=826.60, -7.6,41.483,45.535
6LU7_idAAAXgen4_uff_E=826.60, -7.5,31.041,32.833
6LU7_idAAAXgen4_uff_E=826.60, -7.3,21.273,26.310
6LU7_idAAAYgen4_uff_E=1161.48, -5.3, 0.000, 0.000
6LU7_idAAAYgen4_uff_E=1161.48, -5.2, 2.722, 5.062
6LU7_idAAAYgen4_uff_E=1161.48, -5.2,26.639,27.572
6LU7_idAAAYgen4_uff_E=1161.48, -5.1,24.916,25.676
6LU7_idAAAYgen4_uff_E=1161.48, -5.0, 1.726, 2.474
6LU7_idAAAYgen4_uff_E=1161.48, -4.9,35.888,37.303
6LU7_idAAAYgen4_uff_E=1161.48, -4.9, 8.705,10.179
6LU7_idAAAYgen4_uff_E=1161.48, -4.8,10.530,11.996
6LU7_idAAAYgen4_uff_E=1161.48, -4.8,31.737,34.185
6LU7_idAAAZgen4_uff_E=473.06, -5.8, 0.000, 0.000
6LU7_idAAAZgen4_uff_E=473.06, -5.2, 1.736, 4.324
6LU7_idAAAZgen4_uff_E=473.06, -4.9,23.629,24.821
6LU7_idAAAZgen4_uff_E=473.06, -4.8,17.963,18.905
6LU7_idAAAZgen4_uff_E=473.06, -4.8,18.137,19.430
6LU7_idAAAZgen4_uff_E=473.06, -4.7,26.289,27.303
6LU7_idAAAZgen4_uff_E=473.06, -4.7,22.797,24.471
6LU7_idAAAZgen4_uff_E=473.06, -4.6,17.689,18.673
6LU7_idAAAZgen4_uff_E=473.06, -4.6, 1.788, 2.604
6LU7_idAABAgen4_uff_E=1161.48, -5.2, 0.000, 0.000
6LU7_idAABAgen4_uff_E=1161.48, -5.0, 2.474, 5.140
6LU7_idAABAgen4_uff_E=1161.48, -5.0, 1.311, 1.911
6LU7_idAABAgen4_uff_E=1161.48, -5.0,25.017,26.283
6LU7_idAABAgen4_uff_E=1161.48, -4.9,10.742,13.359
6LU7_idAABAgen4_uff_E=1161.48, -4.9, 8.975, 9.877
6LU7_idAABAgen4_uff_E=1161.48, -4.8, 1.433, 2.234
6LU7_idAABAgen4_uff_E=1161.48, -4.7,22.186,23.711
6LU7_idAABAgen4_uff_E=1161.48, -4.7,34.061,35.131
6LU7_idAABBgen4_uff_E=1644.91,-10.5, 0.000, 0.000
6LU7_idAABBgen4_uff_E=1644.91,-10.1, 2.956, 5.354
6LU7_idAABBgen4_uff_E=1644.91, -9.9, 3.445, 8.841
6LU7_idAABBgen4_uff_E=1644.91, -9.9, 3.519, 6.658
6LU7_idAABBgen4_uff_E=1644.91, -9.7, 3.114, 4.735
6LU7_idAABBgen4_uff_E=1644.91, -9.6,35.910,41.382
6LU7_idAABBgen4_uff_E=1644.91, -9.4,28.443,31.870
6LU7_idAABBgen4_uff_E=1644.91, -9.3,33.683,39.341
6LU7_idAABBgen4_uff_E=1644.91, -9.2,34.093,38.004
6LU7_idAABCgen4_uff_E=1161.48, -5.4, 0.000, 0.000
6LU7_idAABCgen4_uff_E=1161.48, -5.2, 2.793, 4.930
6LU7_idAABCgen4_uff_E=1161.48, -5.2,26.662,27.301
6LU7_idAABCgen4_uff_E=1161.48, -5.1,24.993,25.454
6LU7_idAABCgen4_uff_E=1161.48, -4.9, 3.046, 5.658
6LU7_idAABCgen4_uff_E=1161.48, -4.9,35.796,37.277
6LU7_idAABCgen4_uff_E=1161.48, -4.9,10.905,12.851
6LU7_idAABCgen4_uff_E=1161.48, -4.7,32.244,35.065
6LU7_idAABCgen4_uff_E=1161.48, -4.7,22.858,25.496
6LU7_idAABDgen4_uff_E=1551.73, -4.7, 0.000, 0.000
6LU7_idAABDgen4_uff_E=1551.73, -4.3,17.139,17.479
6LU7_idAABDgen4_uff_E=1551.73, -4.2,29.796,31.142
6LU7_idAABDgen4_uff_E=1551.73, -4.2, 1.918, 2.849
6LU7_idAABDgen4_uff_E=1551.73, -4.2,17.263,17.919
6LU7_idAABDgen4_uff_E=1551.73, -4.1, 1.778, 2.428
6LU7_idAABDgen4_uff_E=1551.73, -4.1,29.847,31.273
6LU7_idAABDgen4_uff_E=1551.73, -3.9,31.503,32.690
6LU7_idAABDgen4_uff_E=1551.73, -3.9,30.442,31.229
6LU7_idAABEgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABEgen4_uff_E=45.53, -3.8, 2.366, 2.971
6LU7_idAABEgen4_uff_E=45.53, -3.7,19.086,19.638
6LU7_idAABEgen4_uff_E=45.53, -3.7,19.050,19.665
6LU7_idAABEgen4_uff_E=45.53, -3.7,18.794,19.463
6LU7_idAABEgen4_uff_E=45.53, -3.7, 2.019, 3.065
6LU7_idAABEgen4_uff_E=45.53, -3.5, 1.804, 3.437
6LU7_idAABEgen4_uff_E=45.53, -3.5,19.571,20.099
6LU7_idAABEgen4_uff_E=45.53, -3.5, 2.309, 3.012
6LU7_idAABFgen4_uff_E=1220.90, -5.9, 0.000, 0.000
6LU7_idAABFgen4_uff_E=1220.90, -5.6,26.255,27.967
6LU7_idAABFgen4_uff_E=1220.90, -5.5, 2.796, 5.616
6LU7_idAABFgen4_uff_E=1220.90, -5.4,22.734,24.330
6LU7_idAABFgen4_uff_E=1220.90, -5.4,24.605,26.410
6LU7_idAABFgen4_uff_E=1220.90, -5.3,22.362,24.261
6LU7_idAABFgen4_uff_E=1220.90, -5.3,23.169,24.889
6LU7_idAABFgen4_uff_E=1220.90, -5.3,22.907,24.451
6LU7_idAABFgen4_uff_E=1220.90, -5.3, 9.072,11.055
6LU7_idAABGgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABGgen4_uff_E=45.53, -3.7,19.285,20.419
6LU7_idAABGgen4_uff_E=45.53, -3.7,19.262,20.607
6LU7_idAABGgen4_uff_E=45.53, -3.6,24.221,24.467
6LU7_idAABGgen4_uff_E=45.53, -3.5,30.922,31.747
6LU7_idAABGgen4_uff_E=45.53, -3.4,30.836,32.259
6LU7_idAABGgen4_uff_E=45.53, -3.3,31.445,32.352
6LU7_idAABGgen4_uff_E=45.53, -3.3,18.463,19.972
6LU7_idAABGgen4_uff_E=45.53, -3.1,52.630,54.085
6LU7_idAABHgen4_uff_E=1220.90, -5.9, 0.000, 0.000
6LU7_idAABHgen4_uff_E=1220.90, -5.6,25.908,27.597
6LU7_idAABHgen4_uff_E=1220.90, -5.5, 0.727, 1.762
6LU7_idAABHgen4_uff_E=1220.90, -5.4,22.703,24.330
6LU7_idAABHgen4_uff_E=1220.90, -5.4,25.639,27.354
6LU7_idAABHgen4_uff_E=1220.90, -5.3, 8.909, 9.798
6LU7_idAABHgen4_uff_E=1220.90, -5.3,23.066,24.812
6LU7_idAABHgen4_uff_E=1220.90, -5.3,24.907,26.669
6LU7_idAABHgen4_uff_E=1220.90, -5.3, 2.996, 5.760
6LU7_idAABIgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABIgen4_uff_E=45.53, -3.8, 2.361, 2.965
6LU7_idAABIgen4_uff_E=45.53, -3.8,19.018,19.593
6LU7_idAABIgen4_uff_E=45.53, -3.7,19.094,19.706
6LU7_idAABIgen4_uff_E=45.53, -3.7,19.047,19.721
6LU7_idAABIgen4_uff_E=45.53, -3.7,18.778,19.506
6LU7_idAABIgen4_uff_E=45.53, -3.6, 1.094, 2.345
6LU7_idAABIgen4_uff_E=45.53, -3.6, 1.991, 2.663
6LU7_idAABIgen4_uff_E=45.53, -3.5,30.968,31.888
6LU7_idAABJgen4_uff_E=1220.90, -5.9, 0.000, 0.000
6LU7_idAABJgen4_uff_E=1220.90, -5.6,26.476,28.156
6LU7_idAABJgen4_uff_E=1220.90, -5.6,26.320,27.992
6LU7_idAABJgen4_uff_E=1220.90, -5.5, 2.811, 5.712
6LU7_idAABJgen4_uff_E=1220.90, -5.4,23.025,24.775
6LU7_idAABJgen4_uff_E=1220.90, -5.4, 9.208,11.059
6LU7_idAABJgen4_uff_E=1220.90, -5.3,23.140,24.876
6LU7_idAABJgen4_uff_E=1220.90, -5.3,23.777,25.300
6LU7_idAABJgen4_uff_E=1220.90, -5.2,25.849,27.547
6LU7_idAABKgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABKgen4_uff_E=45.53, -3.7,19.610,20.597
6LU7_idAABKgen4_uff_E=45.53, -3.7, 1.301, 3.198
6LU7_idAABKgen4_uff_E=45.53, -3.6,17.305,17.761
6LU7_idAABKgen4_uff_E=45.53, -3.6,17.337,17.578
6LU7_idAABKgen4_uff_E=45.53, -3.6,18.983,19.791
6LU7_idAABKgen4_uff_E=45.53, -3.5, 1.801, 2.126
6LU7_idAABKgen4_uff_E=45.53, -3.4,17.430,17.855
6LU7_idAABKgen4_uff_E=45.53, -3.3,21.727,22.713
6LU7_idAABLgen4_uff_E=1220.90, -5.9, 0.000, 0.000
6LU7_idAABLgen4_uff_E=1220.90, -5.6,24.543,26.368
6LU7_idAABLgen4_uff_E=1220.90, -5.6,25.985,27.741
6LU7_idAABLgen4_uff_E=1220.90, -5.5, 2.813, 5.576
6LU7_idAABLgen4_uff_E=1220.90, -5.5,23.237,24.964
6LU7_idAABLgen4_uff_E=1220.90, -5.4,22.972,24.717
6LU7_idAABLgen4_uff_E=1220.90, -5.4,34.073,35.582
6LU7_idAABLgen4_uff_E=1220.90, -5.4, 1.839, 6.452
6LU7_idAABLgen4_uff_E=1220.90, -5.4,22.686,24.277
6LU7_idAABMgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABMgen4_uff_E=45.53, -3.8, 2.362, 2.965
6LU7_idAABMgen4_uff_E=45.53, -3.8,19.017,19.588
6LU7_idAABMgen4_uff_E=45.53, -3.7, 2.133, 2.393
6LU7_idAABMgen4_uff_E=45.53, -3.7,18.772,19.462
6LU7_idAABMgen4_uff_E=45.53, -3.6,18.702,19.242
6LU7_idAABMgen4_uff_E=45.53, -3.5,18.292,18.717
6LU7_idAABMgen4_uff_E=45.53, -3.4, 2.801, 3.898
6LU7_idAABMgen4_uff_E=45.53, -3.4,30.943,31.995
6LU7_idAABNgen4_uff_E=690.17, -7.7, 0.000, 0.000
6LU7_idAABNgen4_uff_E=690.17, -7.5, 2.488, 4.939
6LU7_idAABNgen4_uff_E=690.17, -7.5,23.051,25.943
6LU7_idAABNgen4_uff_E=690.17, -7.5, 3.379, 6.530
6LU7_idAABNgen4_uff_E=690.17, -7.4, 2.320, 4.864
6LU7_idAABNgen4_uff_E=690.17, -7.1, 1.613, 5.781
6LU7_idAABNgen4_uff_E=690.17, -6.8, 2.683, 5.718
6LU7_idAABNgen4_uff_E=690.17, -6.8,16.322,19.836
6LU7_idAABNgen4_uff_E=690.17, -6.8,12.289,15.340
6LU7_idAABOgen4_uff_E=45.53, -3.8, 0.000, 0.000
6LU7_idAABOgen4_uff_E=45.53, -3.7, 2.085, 2.318
6LU7_idAABOgen4_uff_E=45.53, -3.7,19.092,19.663
6LU7_idAABOgen4_uff_E=45.53, -3.7,19.084,19.763
6LU7_idAABOgen4_uff_E=45.53, -3.6,18.974,19.615
6LU7_idAABOgen4_uff_E=45.53, -3.5,30.898,31.811
6LU7_idAABOgen4_uff_E=45.53, -3.4, 2.228, 2.732
6LU7_idAABOgen4_uff_E=45.53, -3.4, 1.413, 2.327
6LU7_idAABOgen4_uff_E=45.53, -3.3,18.169,18.628
6LU7_idAABPgen4_uff_E=80.07, -4.9, 0.000, 0.000
6LU7_idAABPgen4_uff_E=80.07, -4.7,33.465,34.427
6LU7_idAABPgen4_uff_E=80.07, -4.7,23.411,24.284
6LU7_idAABPgen4_uff_E=80.07, -4.7, 9.120,11.657
6LU7_idAABPgen4_uff_E=80.07, -4.6,29.381,30.106
6LU7_idAABPgen4_uff_E=80.07, -4.5,19.759,20.868
6LU7_idAABPgen4_uff_E=80.07, -4.5,23.035,24.223
6LU7_idAABPgen4_uff_E=80.07, -4.4,24.166,25.243
6LU7_idAABPgen4_uff_E=80.07, -4.4,24.610,25.969
6LU7_idAABQgen4_uff_E=486.47, -7.9, 0.000, 0.000
6LU7_idAABQgen4_uff_E=486.47, -7.6, 2.574, 5.348
6LU7_idAABQgen4_uff_E=486.47, -7.5, 1.512, 3.617
6LU7_idAABQgen4_uff_E=486.47, -7.5, 3.151, 7.083
