Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAABNgen10_uff_E=46.64, -4.1, 2.173, 2.835
6LU7_idAABNgen10_uff_E=46.64, -4.1,18.168,18.602
6LU7_idAABNgen10_uff_E=46.64, -4.1,18.212,18.731
6LU7_idAABNgen10_uff_E=46.64, -4.0,18.732,19.189
6LU7_idAABNgen10_uff_E=46.64, -3.9,55.896,56.763
6LU7_idAABNgen10_uff_E=46.64, -3.7,11.884,12.928
6LU7_idAABOgen10_uff_E=1021.96, -8.8, 0.000, 0.000
6LU7_idAABOgen10_uff_E=1021.96, -8.2,38.187,41.522
6LU7_idAABOgen10_uff_E=1021.96, -8.2, 5.506, 8.394
6LU7_idAABOgen10_uff_E=1021.96, -8.0,29.504,31.903
6LU7_idAABOgen10_uff_E=1021.96, -8.0,40.048,42.480
6LU7_idAABOgen10_uff_E=1021.96, -7.9,39.745,42.555
6LU7_idAABOgen10_uff_E=1021.96, -7.8, 5.893, 7.414
6LU7_idAABOgen10_uff_E=1021.96, -7.7,25.157,27.152
6LU7_idAABOgen10_uff_E=1021.96, -7.6,36.481,40.294
6LU7_idAABPgen10_uff_E=1659.36,-10.2, 0.000, 0.000
6LU7_idAABPgen10_uff_E=1659.36, -9.5,20.855,24.732
6LU7_idAABPgen10_uff_E=1659.36, -9.3,24.904,31.173
6LU7_idAABPgen10_uff_E=1659.36, -9.3,25.975,28.200
6LU7_idAABPgen10_uff_E=1659.36, -9.2,25.443,28.947
6LU7_idAABPgen10_uff_E=1659.36, -9.1,25.890,29.066
6LU7_idAABPgen10_uff_E=1659.36, -9.0,26.877,33.065
6LU7_idAABPgen10_uff_E=1659.36, -8.9,28.029,34.762
6LU7_idAABPgen10_uff_E=1659.36, -8.7,20.536,24.193
6LU7_idAABQgen10_uff_E=891.40, -8.5, 0.000, 0.000
6LU7_idAABQgen10_uff_E=891.40, -8.5, 3.175, 4.969
6LU7_idAABQgen10_uff_E=891.40, -8.4,21.480,24.578
6LU7_idAABQgen10_uff_E=891.40, -8.3, 5.642, 8.293
6LU7_idAABQgen10_uff_E=891.40, -8.2, 4.028, 5.864
