id,gen,smile,source,weight,logp,score
AAZY,10,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C2c2ccccc2-c2ccccc2-c2ccccc21,generated,1157.8530000000005,27.453400000000066,-14.1
AAVD,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC=C2c2ccccc2-c2ccccc21,generated,1200.188999999998,31.79090000000011,-14.1
AAFK,8,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)c2ccccc21,generated,1170.203999999998,31.77460000000011,-14.1
ABVT,12,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC=C2c2ccccc2-c2ccccc21,generated,1186.1619999999982,31.40080000000011,-14.1
ABIS,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1124.0059999999992,28.91010000000007,-14.1
ACAK,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=C2c2ccccc2-c2ccccc21,generated,1226.226999999998,32.347100000000104,-14.1
AAIH,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1116.026999999999,29.192000000000075,-14.1
AAIU,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2c2ccccc2-c2ccccc21,generated,1133.9160000000004,27.93260000000007,-14.1
AAQZ,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=C12,generated,1126.1069999999984,30.167900000000092,-14.1
ABIW,10,C#CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=C2C=CC=C2c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc21,generated,1091.7500000000002,26.066900000000054,-14.1
ABGX,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C12,generated,1286.197,31.59730000000009,-14.1
AAKR,12,CC1=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=C2C=CC=C2c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc21,generated,1246.131999999999,31.77600000000011,-14.0
AACH,12,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=C2C=CC=C2c2ccccc2-c2ccccc21,generated,1192.1249999999984,31.039000000000094,-14.0
ABJQ,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=C2C=CC=C2c2ccccc21,generated,1136.0169999999991,29.256200000000078,-14.0
ABFX,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=CC=CC=CC=CC=CC=C2c2ccccc2-c2ccccc21,generated,1170.0339999999997,29.608800000000077,-14.0
AASP,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1141.8950000000011,27.392400000000052,-14.0
AAFL,9,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=C2c2ccccc21,generated,1414.6259999999988,37.868,-14.0
AASX,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=C2c2ccccc21,generated,1564.8909999999994,41.71109999999993,-14.0
AAHV,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=CC=CC=CC=CC=CC=C2c2ccccc21,generated,1079.9089999999994,27.551700000000054,-14.0
ABHI,8,CC1CCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=C2c2ccccc2-c2ccccc21,generated,1484.6759999999986,38.86299999999999,-14.0
ABZA,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1152.059999999999,29.690300000000075,-14.0
AAZA,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCC2c2ccccc2-c2ccccc2-c2ccccc21,generated,1124.0059999999987,29.257100000000086,-14.0
ACCI,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1126.021999999999,29.13410000000007,-13.9
ABHQ,10,CC1CCCCCC=CC=CC=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C12,generated,1458.637999999999,37.9044,-13.9
AAKM,10,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C12,generated,1310.303999999999,33.10740000000008,-13.9
AARR,12,CC1C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2c2ccccc21,generated,1159.9540000000004,28.26640000000007,-13.9
AAPG,12,CC1C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C12,generated,1156.0069999999996,28.816300000000073,-13.9
ABKY,10,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCC2c2ccccc2-c2ccccc21,generated,1216.2319999999984,32.27130000000011,-13.9
AAXV,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCC=CC=CC=CC=C2c2ccccc21,generated,1061.9349999999988,27.891500000000068,-13.9
AAGI,10,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=C2CC=CC=C2c2ccccc2-c2ccccc2-c2ccccc21,generated,1246.1319999999992,31.419900000000094,-13.9
AAXM,10,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1114.0109999999988,28.96800000000007,-13.9
AAXW,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C12,generated,1079.9089999999997,27.371700000000054,-13.9
AAVM,11,CC1CCC(C(=O)Nc2nnnn2C2=CC=C(C(=O)Nc3nnnnn3)C2=O)c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccc(C#N)cc21,generated,788.832,6.796080000000009,-13.9
AAQH,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2C=CC=C2c2ccccc2-c2ccccc21,generated,1184.1459999999984,31.176800000000107,-13.9
ABOC,11,C#CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=C2CCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=C21,generated,1428.5679999999998,36.71550000000003,-13.9
ABIF,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2c2ccccc21,generated,1370.4439999999984,35.295800000000035,-13.9
ABWC,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=C2CCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=C2c2ccccc2-c2ccccc21,generated,1027.7479999999996,25.627900000000047,-13.9
AASN,10,C#CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=C2C=CC=C2c2ccccc21,generated,1146.011999999999,28.869500000000073,-13.8
ABUL,12,CC1C=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1107.9629999999993,28.296000000000067,-13.8
AAFS,12,CC1=CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCc2ccccc2-c2ccccc2-c2ccccc21,generated,1264.275999999998,33.28700000000009,-13.8
ABDE,9,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2C(=O)NCC=CC=CC=C2c2ccccc2-c2ccccc21,generated,1225.1549999999984,29.678900000000077,-13.8
ABGB,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C2c2ccccc2-c2ccccc21,generated,989.6140000000003,23.727700000000034,-13.8
AAHN,11,C#CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=C12,generated,1089.9889999999987,28.162900000000068,-13.8
AADM,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCC2c2ccccc21,generated,1126.1069999999984,30.21420000000009,-13.8
ACEI,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C21,generated,1081.7550000000006,25.38400000000004,-13.8
AAOF,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2CCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=C12,generated,1534.9059999999995,41.704799999999935,-13.8
AALM,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=CC=CC=CC=CC=CC=CC=CC=C2C=CC=C2c2ccccc2-c2ccccc21,generated,985.6670000000003,24.457600000000035,-13.8
AALY,9,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2C=CC=C2c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc2-c2ccccc21,generated,1123.836,27.702200000000076,-13.8
ABBH,11,CC1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC2C=CC=C2c2ccccc2-c2ccccc2-c2ccccc21,generated,1260.2439999999986,32.843800000000094,-13.8
