id,gen,smile,source,weight,logp,score
AAWG,1,N#CC1C=CC(c2nnc(N)nn2)C2CCCCC2CN(Nc2ccccn2)CC1,LSTM,405.5100000000001,2.5625799999999996,-8.0
ACZP,1,CC(C)(C)C1=CC=C(Nc2ccccc2O)CCCCCC=CC=CN1c1ccccc1O,LSTM,444.61900000000014,7.864200000000007,-8.0
AASO,1,O=C(Nc1ccccc1)N(Cc1ccccc1)C(=O)Nc1ccccc1,LSTM,345.402,4.952800000000003,-8.0
ACSD,1,CN(CCc1ccccc1C1CCCCC1)Nc1ncc(-c2cccc(F)c2)cc1F,LSTM,421.535,6.575900000000006,-8.0
ACII,1,CCOC(=O)C1=CC=C(F)C(OCC=C2CC3=CC(C)=CCC3C2)C=C1,LSTM,356.43700000000007,4.8971000000000044,-8.0
ACCD,1,CC1=CCCC(C(=O)NC(CO)C(C)C)C=CC(C)(C)CCC(NC2CCCCC2N2CCCCC2)=CC=N1,LSTM,540.8370000000006,6.137300000000007,-8.0
ABBD,1,Cc1ccccc1C(C1=CC=C(C(C)C)C=CC(c2ccccc2)CCC1)C1C=CCCC1,LSTM,436.6830000000003,9.467619999999998,-8.0
ABEW,1,CCCC1=NN(NC(=O)OC2CCC=C2O)C2=CC=C(C)C(C)=NN2C(=O)CC1=O,LSTM,415.4500000000002,2.6686000000000014,-8.0
AAJZ,0,CC(C)(C)c1ccc(-c2cc(OCc3cccc(C(=O)O)c3)c(CC(=O)O)s2)cc1,generated,424.51800000000014,5.616900000000005,-7.9
ACRJ,1,CCC1CCC(CNC(=O)NC2CCCCC2O)N=NOCCNCC1=CC=CC=C(C)C,LSTM,461.65100000000024,4.199900000000003,-7.9
AARG,1,Cc1ccc(-c2ccc(C)cc2CC=C2CCC=C2N=NN)c(C)c1,LSTM,331.463,5.7513600000000045,-7.9
ADDU,1,CC(C)NC(=O)NC1CCC(NCc2ccccc2)CC=C(c2ccccc2)NC1=O,LSTM,420.55700000000013,3.5622000000000016,-7.9
ADGK,1,CC1CC(N)CN(Nc2cccnn2)CC2=CC=CC(c3ccccc3)=NC2=CN1,LSTM,401.51800000000014,2.6414999999999997,-7.8
ACGE,1,CC(C)(C)C1=CC=C(C(N)=O)NC(=O)NC1=CC=C(Cl)c1cccc(OC2CCOCC2)c1,LSTM,471.98500000000024,4.362500000000003,-7.8
AALN,0,CC(C)(C)C(=O)NC(=Nc1ccc([N+](=O)[O-])cc1)NS(=O)(=O)c1ccc(C(F)(F)F)cc1,generated,472.4450000000001,3.741900000000002,-7.8
AANY,0,CS(=O)(=O)N1CCCC(c2nnnn2-c2ccc(F)cc2)C1,generated,325.3690000000001,0.9403999999999997,-7.8
ABTT,1,O=C(CCCCCn1c(NC(=O)NCc2ccccc2O)ccc(-c2ccccc2O)c1=O)Nc1ccc(N2CCOCC2)c(=O)o1,LSTM,643.6969999999999,4.2371000000000025,-7.8
ADAQ,1,CC(C)=CCC=CC=CCN1NC2=NC(C)=CN=NC2=NC(C(=O)Oc2ccc(Cl)cc2)=CC=C1C,LSTM,505.0220000000003,6.446100000000006,-7.8
AAXD,0,CN(C(=O)C1(Nc2ncccn2)CC1)c1cccc2ccccc12,generated,318.38000000000005,3.237300000000001,-7.8
ABRH,0,CC(C)(C)n1c(Cc2ccccc2)nc2ccccc2c1=O,generated,292.3820000000001,3.742300000000003,-7.8
ABCU,1,COC1=CC=C(c2ccc(C)cc2N=C2CCC=C2O)N=C2N=NN(c3ccccc3)C=C12,LSTM,437.50300000000004,6.357820000000006,-7.8
AAVN,1,O=C(NC1=CC=CC=C2CC=CC=C21)Oc1ccc(-c2ccccc2)cc1,LSTM,353.421,5.708400000000005,-7.8
ABRA,0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2Cl)n(-c2ccccc2)n1,generated,388.858,5.836700000000004,-7.8
ABCB,0,O=C(Nc1ccc(-c2nnnn2-c2ccccc2)cc1)c1ccc(Cl)cc1Cl,generated,410.2640000000001,4.8884000000000025,-7.7
ADDR,1,CC1CCC(C(=O)NC2CCC(C(N)C(=O)OCCc3ccccn3)NC2=O)NC1=O,LSTM,431.4930000000001,-0.8272999999999955,-7.7
ACMA,1,Cc1ccc(-c2ccc(C)cc2O)c(=O)oc2ccc(C)cc2cc1,LSTM,332.39900000000006,5.215260000000005,-7.7
AAWY,0,CC(NC(=O)Cn1c(=O)oc2ccccc21)c1cccs1,generated,302.355,2.5334000000000003,-7.7
ABRO,0,CC(C)(C)OC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cc(Cl)ccc32)CC1,generated,444.4020000000002,6.9248000000000065,-7.7
ACMK,1,CC(NC(=O)C1=CC=C(C=CC=C2CCCCC2)CC2CCCCC2C=C1)C(N)COc1ccccc1,LSTM,500.72700000000026,6.963200000000008,-7.7
ABVE,1,CC(=O)NC1=CC=C(C)C(Nc2ccccn2)NCc2ccc(O)cc2C=C1,LSTM,376.46000000000015,3.3081000000000014,-7.7
ADME,1,CS(=O)(=O)N(Cc1ccccc1F)c1ncc(-c2ccccc2)nn1,LSTM,358.3980000000001,2.6439000000000004,-7.7
ACFZ,1,CNC(=O)NC1=CC=C(c2ccc(C)cc2C)C(=O)OC2=CC=CCC1=N2,LSTM,363.41700000000014,3.298840000000002,-7.7
AAXH,1,CC(C)(C)C(CO)NC(=O)NC(=Cc1ccc(Cc2ccccc2)cc1)Nc1ccc(Cl)cc1O,LSTM,494.0350000000001,5.753100000000006,-7.7
ABPV,1,CC1=CCCC(=CC2=CC=C(C(=O)NCC(C)C)c3ccccc3OC2=O)C=C1,LSTM,389.4950000000001,4.910300000000004,-7.7
ADJR,1,Cc1ccc2c(n1)CC(NC(=O)NCC(C)C)=CC=C(NC1CCCCC1)C(=O)O2,LSTM,412.53400000000033,3.4968200000000023,-7.7
ACPG,1,CN(NC1=NC(c2ccccc2)=N1)C1=CCC(C(N)=O)=C(Cl)C=C1,LSTM,341.802,2.0612,-7.7
AATQ,0,COc1ccc2c(OCC3OC(CO)C(O)C(O)C3O)cccc2c1,generated,350.3670000000001,0.069599999999999,-7.7
AATY,0,O=C(Nc1ccc(Cl)cc1)N1CCC(n2cc(-c3ccccc3)nn2)CC1,generated,381.86700000000013,4.467500000000004,-7.7
ABZA,1,O=C(NC1=CC=CC2CC=C(Cl)C=C12)NC1CCCCC1O,LSTM,320.8200000000001,3.111800000000002,-7.7
ACWQ,1,O=C(Nc1cc(-c2ccccn2)nc(-c2ncccn2)n1)c1ccccc1,LSTM,354.37300000000005,3.2479000000000013,-7.7
ACYJ,1,CC(=O)NC1=CC=C(Nc2ccccc2C=CC=C2C=CC=C2C)CCCC(Nc2ccccc2)C=C1,LSTM,489.66300000000024,7.678900000000007,-7.7
ACRG,1,O=C(Nc1ccccc1)Nc1ccc(C2=CC=CC=CC=C2)cc1,LSTM,314.388,5.396200000000003,-7.7
ACSM,1,CC(C)=CCC(=O)NC1=CC=C(C(C)(C)C)C=CC2=CC=C(C=CC=C2)N1,LSTM,362.51700000000005,5.3685000000000045,-7.7
ADEQ,1,CC1Cc2ccccc2CC(=O)NCC(Cn2c(=O)oc3ccccc32)C1,LSTM,364.4450000000001,3.151900000000002,-7.7
ADHM,1,CC(=O)NC(=O)Cc1ccc(C)ccccccc(C)c(C(O)CCC=C(C)C)cc1,LSTM,421.58100000000024,5.537240000000006,-7.6
ABOZ,0,COc1ccc(CCN(C(=O)Nc2ccccc2)c2nccnc2N)cc1,generated,363.4210000000001,3.348600000000001,-7.6
AAZG,0,O=C(Nc1ccc(Cl)cc1)c1cnc(-c2ccccc2)nc1N1CCCCC1,generated,392.89000000000027,5.0396000000000045,-7.6
ABFR,1,CC(C)NC(=O)CC1=CC=C(c2ccccc2)N=C2NCC=C(CO)N2CCOCC1,LSTM,424.5450000000003,2.4263000000000003,-7.6
AAVN,0,CCOc1ccc(OCC)c(Nc2nc(Nc3ccccc3OC)nc(-c3ccccc3)n2)c1,generated,457.53400000000016,5.831800000000005,-7.6
ABVK,1,O=C(Nc1ccccc1)C(NC1=CC=CC(C2=CC=CCCC2)C=C1)N1CCCC1,LSTM,401.5540000000003,4.929200000000005,-7.6
AAVS,0,Cc1cc(C)c(COc2ccc(-c3cccc(CN4CCCCC4)c3)cc2)cn1,generated,386.5390000000002,5.930340000000006,-7.6
ABCN,0,CCN(CC)S(=O)(=O)N(CC(=O)Nc1ccc(Cl)c(C)c1)Cc1ccc(N2CCOCC2)cc1,generated,509.0720000000004,3.5123200000000026,-7.6
AAOB,0,CC(Nc1cc(-c2ccc(C#N)cc2)ccc1O)C(=O)NC1CCCCC1,generated,363.4610000000002,4.180180000000003,-7.6
ABGJ,0,NC(=O)C1NC(Cc2cnc[nH]2)C(CC(C(F)(F)F)C(Cl)(Cl)Cl)N1,generated,408.6389999999999,1.6324,-7.6
ABSM,1,O=C(NC1=CC=CC(NCC2CCCCC2)CN1)Nc1ccccc1O,LSTM,356.46999999999997,3.0530000000000013,-7.6
AAVO,1,CC1=NC(c2ccccc2NC(=O)c2ccc(C)cc2N=C2C=CC=C2)=NCCCC1(C)C(=O)NCC(C)C,LSTM,523.6810000000003,6.2256200000000055,-7.6
AANK,0,COc1ccc(C=C2N=C(c3ccccc3)Oc3ccccc32)cc1,generated,327.38300000000004,5.032500000000004,-7.6
ADHQ,1,N#Cc1ccccc2ccccc2c(=O)[nH]ncc(NCC2CCC=CN2c2ccc(CN3CCOCC3)cc2)cc1,LSTM,560.7020000000005,5.470380000000005,-7.6
ADDM,1,CN(CC1=CC=CC(CC=C2OCC=C2NO)C=C1)Cc1ccc(CCN2CCOCC2)cc1,LSTM,463.62200000000036,3.8286000000000033,-7.6
ACDH,1,COc1ccc(CC2=CC=CN(c3ncccc3N)C=C2N=C2CCC=C2O)nc1-c1ccccc1N,LSTM,492.5830000000003,5.337500000000003,-7.6
ACFG,1,O=C(Nc1ccc(-c2ccccc2)cc1)Nc1ccc(F)cc1O,LSTM,322.33900000000006,4.8423000000000025,-7.6
ABNS,0,CCc1ccccc1Nc1nc(N2CCOCC2)nc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,generated,469.5900000000003,3.071300000000001,-7.6
ACFQ,1,CC(=O)NC1=CC=C(C(=O)Nc2ccccc2)N2CCCCC2C=C(C)C=C1,LSTM,377.4880000000002,3.899600000000003,-7.6
ABKS,0,Cc1ccc(Cl)cc1C(c1ccc(OCc2nn(C)c(=O)[nH]2)cc1)C(C)C,generated,385.8950000000001,4.437120000000004,-7.6
AASI,0,COc1ccc(C(=O)c2ccc(C=C(C)c3cc4ccccc4[nH]3)cc2)cc1,generated,367.44800000000004,5.968000000000005,-7.5
ADFS,1,CC1=C(C)C(=CC=C(NC(=O)C2CCCCC2)C(=O)O)NC(=O)N1,LSTM,333.3879999999999,2.1420000000000003,-7.5
AAAD,0,CCOC(=O)C1=C(C(=O)OCC)C(c2cccc(Cl)c2)NC(=O)N1,generated,352.774,2.0742,-7.5
AAWK,1,CC(C)=C(C)C1COC2=CC=CC=CC(C(=O)NCC(C)C)CC(CF)=C(N3CCOCC3)C(=O)N2CCO1,LSTM,545.6960000000004,3.8884000000000034,-7.5
ACVA,1,CC=CC(O)CC1CCC2CC=CCCC3=NN=C(N=CC=C3)N1C=CC2,LSTM,366.50900000000007,4.3906000000000045,-7.5
ABFD,0,COc1cccc(CN(C)c2nccc(Nc3ccc(C)nn3)n2)c1,generated,336.39900000000006,2.9636200000000006,-7.5
AATD,0,COc1ccccc1-c1ccc(C=C2C=NN(C3CCCCC3)C2=O)cc1,generated,360.4570000000002,4.906300000000004,-7.5
ABVM,1,CCC(C)OC(=O)C1(C)C=CC(C2=NN=NN(C(C)=O)C=C2)C=C1,LSTM,330.38800000000003,3.175600000000002,-7.5
ABNF,0,O=C(Nc1ccc(-c2csc(Nc3ccc(F)cc3)n2)o1)c1ccccc1,generated,379.41600000000005,5.538100000000003,-7.5
AAAJ,0,Cc1cc(C)cc(C(=O)N(CC(=O)NO)c2ccc(Cl)cc2)c1,generated,332.78700000000003,3.109040000000001,-7.5
ABHX,0,Cc1ccc(-c2cc(-c3ccccc3O)nc(-c3ccco3)n2)cc1,generated,328.37100000000004,5.084620000000005,-7.5
ABQV,0,NC(Cc1ccc(-c2cccc(Oc3ccc(-c4ccccc4)cc3)c2)cc1)C(=O)O,generated,409.48500000000007,5.767300000000005,-7.5
ABYA,1,CC(=CC=C1C=CC(NC(=O)C(C)NC2=NCC=C2)C1)C(=O)Nc1ccccc1O,LSTM,406.48600000000016,2.5945000000000005,-7.5
ABYW,1,CC(C)(C)C=CC=CC=C1CCCCC1NC(=O)CN1CCN(Cc2ccccc2)N=N1,LSTM,435.61600000000016,5.230100000000005,-7.5
ABAT,0,Cc1nc(N)nc(-c2ccc3nc(C4CCCCC4)[nH]c3c2)n1,generated,308.38899999999995,3.353220000000002,-7.5
ABRT,1,CC(C)NC(=O)Nc1ccccc1C1=CC(c2ccccc2)C=C1O,LSTM,334.41900000000004,4.839200000000003,-7.5
AAOZ,0,COC(=O)c1cccc(OC(=O)c2ccc(C)c(Cl)c2)c1,generated,304.729,3.6542200000000022,-7.5
AAIP,0,Cc1ccc(-c2cnc(NCc3ccc4c(c3)OCO4)nc2)cc1,generated,319.36400000000003,3.7928200000000016,-7.5
ADMJ,1,O=C(Nc1ccccc1)c1ccccc1N1CCN(c2ccccc2)CC1,LSTM,357.4570000000001,4.265500000000003,-7.5
ACOK,1,Cc1ccc(C2C=CC=C3C(=O)N(C(=O)O)CCCN(CC(C)C)C=CC3=C2)c(N)c1,LSTM,421.54100000000017,4.4654200000000035,-7.5
AAMA,0,Nc1ncc(-c2ccc3c(c2)CCN(C(=O)C2CCCCC2)CC3)nn1,generated,351.4540000000001,2.628300000000001,-7.5
ADIK,1,COC1=CC=CC(C2CCCNC2=NN=NN2CCCCC2)=CC=C1N1CCOCC1,LSTM,426.5650000000004,3.3952000000000027,-7.5
ACKR,1,Cc1ccccc1C=C1C=Cc2ccccc2NC(=O)NC(C(=O)O)C1,LSTM,348.4020000000001,4.070220000000002,-7.5
ABIS,0,CN1CCC(N(C)Cc2cc(-c3ccc(Cl)cc3)c3c(n2)OCCO3)CC1,generated,387.9110000000003,3.699200000000002,-7.5
ACGB,1,O=C(Nc1ccc(CCc2ccccc2)cc1)c1ccccc1,LSTM,301.389,4.7241000000000035,-7.4
ACRR,1,O=C(CN1CCCC1)NCCNC(=O)C1C=CC=CC=CC=CC=CC=CCC1,LSTM,395.54700000000014,3.0618000000000025,-7.4
ACLS,1,CN(CC(=O)Nc1ccccc1)c1ccc(Cc2ccccc2)cc1,LSTM,330.431,4.352300000000003,-7.4
ACDA,1,CCc1ccc(N2CCC(C)CC2)c(=O)[nH]c1=NN=C1C=CC=C1NCCN1CCOCC1,LSTM,452.6030000000003,1.8058000000000005,-7.4
ABSO,1,N#CC1C=Nc2ccnnc2C(Nc2ccccc2C2=CC=CCC2)CC1,LSTM,355.4450000000002,4.999080000000004,-7.4
ACYQ,1,CC(C)(C)NC1=CC=C(c2ccccc2)Cc2ccccc2C=C1,LSTM,315.46000000000004,5.611500000000005,-7.4
ACNX,1,CCN(C1=NC=C(N2CCN(C3CCCC3)CC2)CC1)S(=O)(=O)Nc1ccccc1,LSTM,431.6060000000001,3.259100000000001,-7.4
ACOE,1,CC1=CC=C(C(=O)N2CCN(C3=CC=CC=CC=C3)CC2)CC1,LSTM,308.4250000000002,3.3632000000000026,-7.4
AASJ,1,OC1=C(Nc2ccc(CN3CCOCC3)cc2)COc2ccccc2C1,LSTM,352.434,3.3354000000000017,-7.4
AAYX,0,CC(NC(=O)CCC(=O)Nc1ccc(Cl)cc1)c1ncc(C(F)(F)F)cc1Cl,generated,434.2450000000001,5.003300000000003,-7.4
ABPU,0,CC(C)(C)C(=O)Nc1ccc(CC2CCCN2c2ccc(Cl)cc2)cc1,generated,370.924,5.536100000000005,-7.4
AAXI,0,NC1=NC(c2cccc(C(F)(F)F)c2)(N2CCOCC2)C(=O)N1,generated,328.29400000000004,0.6349000000000002,-7.4
ADLP,1,O=C(NCc1ccccc1O)Nc1ccc(-c2ccccn2)nc1,LSTM,320.35200000000003,3.1709000000000005,-7.4
ADLV,1,CC(C)CN1C=CC=Cc2ccccc2C(Nc2ccccc2O)OCC1,LSTM,364.48900000000015,5.018000000000004,-7.4
ABFQ,0,Cc1nc(CCNC(=O)Nc2ccc(F)cc2Cl)c2c(C)noc2n1,generated,363.7800000000001,3.3913400000000014,-7.4
AASW,0,CCC1CCC(C(=O)Nc2nnc(-c3ccncc3)o2)CC1,generated,300.36200000000014,3.286500000000001,-7.4
